# pdbid	traj	last100	last200	last300	last400	last500
2fek	1	-0.027707939	-1.778791807	-1.100099533	-0.486209663	-0.307388686
2fek	2	0.362936282	0.821412238	0.753844905	0.723716590	0.456198476
2fek	3	-0.177943883	-0.185606213	-0.188157700	0.009786434	0.287845868
2fek	4	-2.431607189	-0.696631717	-1.340606413	-0.598931344	-0.433648958
2fek	5	-1.530137549	-1.327879434	-0.859580053	-0.478688210	-0.541871867
2fek	6	-0.388286619	-0.380996160	-0.168118685	0.039843675	-0.036828442
2fek	7	0.573283516	0.400573978	0.613542400	0.047362428	-0.012776526
2fek	8	0.242740690	0.641043600	-1.510966990	-1.019770954	-0.728259318
2fek	9	-0.869057294	-0.756741699	-0.118007198	0.084939771	-0.157073259
2fek	10	0.002349505	-0.516267128	-0.007779565	0.468197313	-0.157077399
2fek	11	-1.139520315	0.430618845	0.363002662	0.355469333	0.113479606
2fek	12	1.474730667	0.836433997	0.904155667	0.791345549	0.847003718
2fek	13	0.933850502	0.776306918	0.854048380	0.610984334	0.624545325
2fek	14	-0.027698043	0.535832347	-0.077932468	-0.275790982	-0.626051321
2fek	15	-1.109449378	-0.666558954	-0.338472363	-0.508743425	-0.223206532
2fek	16	0.242750585	0.400572628	0.312911275	0.385546370	0.420129333
2fek	17	-0.207986934	0.250265054	0.232734815	0.122511940	-0.205173850
2fek	18	0.513173126	0.806376082	0.192645985	-0.087912589	-0.253277501
2fek	19	0.483130975	0.595958076	0.433161865	0.423115390	0.263801512
2fek	20	0.272781042	0.656071657	0.332942790	0.347962953	0.378032676
2fek	21	-1.259696117	-0.501235471	-0.238263488	0.145055377	0.221707015
2fek	22	1.985555187	0.866482913	0.944230997	0.656068508	0.510302281
2fek	23	-0.238038981	0.130025744	-0.118007498	-0.170571181	-0.181123195
2fek	24	-2.191207909	-1.553343045	-0.739337563	-0.861962175	-0.938699403
2fek	25	0.092502946	0.054879606	0.222715757	-0.080390011	-0.367508485
2fek	26	0.092500247	-0.275779509	0.272825445	0.175120491	0.101463997
2fek	27	-0.147889138	0.205174582	0.352983005	0.535832347	0.696690271
2fek	28	0.933860397	0.520809239	0.423140407	0.182635195	0.263799712
2fek	29	-1.349843261	-1.989207563	-1.420774773	-0.937106963	-0.842497321
2fek	30	1.204304528	0.746253502	0.373028620	0.235230247	0.281828254
2fek	31	1.144190540	1.121998140	0.423131107	0.588434374	0.480237252
2fek	32	1.264402324	0.821405489	0.423137407	0.362992810	0.347971786
2fek	33	0.032397954	-0.020279580	0.142538697	-0.110458950	-0.000755338
2fek	34	0.242741589	0.415591237	-0.087949725	0.032328296	-0.229226846
2fek	35	-0.027692646	0.505780731	0.643609772	0.310390334	0.534359237
2fek	36	0.182650990	-0.636497889	-0.007772065	0.084941121	-0.271306043
2fek	37	0.513179423	0.190144724	-0.138052513	-0.080394286	-0.277323297
2fek	38	-0.418337766	-0.411054976	0.102459167	0.325417267	0.155574462
2fek	39	0.843718651	0.190149224	0.262802187	0.009790484	-0.463707327
2fek	40	-2.281364948	-0.606443123	-0.378567193	-0.411057225	-0.121002316
2fek	41	1.414639168	0.911585534	-0.007776265	-0.117970504	-0.006765212
2fek	42	1.534832061	1.437633697	1.224836007	0.648560553	0.528343963
2fek	43	-1.740476687	-0.741709591	-0.238264388	-0.320876055	-0.145053511
2fek	44	0.002354903	0.205183131	0.262800987	0.408084408	0.444172248
2fek	45	-0.929159588	0.145061901	0.433166065	0.385542096	0.179627818
2fek	46	0.092497549	-0.050330296	0.302882017	0.227722293	0.161586496
2fek	47	-1.169555270	-0.666569753	-0.669178960	-0.426085283	-0.187137749
2fek	48	-0.628668808	0.084937972	-0.498818983	-0.358449799	-0.451684339
2fek	49	-0.959197241	0.250265954	0.543393397	0.332932195	0.323920411
2fek	50	-0.478427466	-0.305852722	0.092425110	0.295347428	0.107464152
