# pdbid	traj	first100	first200	first300	first400	first500	last100	last200	last300	last400	last500
3bmb	1	659.348928976	660.648981649	656.349813868	571.982599086	477.246951754	-3.621066317	-2.829298313	-2.073675939	-1.676472381	-1.531507136
3bmb	2	671.483738265	668.525424307	569.959404192	452.919038411	382.878835127	-0.829580911	-1.794058463	-2.563569544	-2.126509661	-2.016715010
3bmb	3	648.743841612	651.453402890	645.267622998	647.230514296	644.823071703	-0.788741050	-0.325167380	-0.497132916	-0.497826482	-0.663039120
3bmb	4	654.613816323	666.098998797	670.942936841	666.799985239	626.322709200	-0.897228106	-1.208095440	-1.367291188	-1.057395312	-1.191493793
3bmb	5	683.863871882	672.277985019	655.700205049	520.837391284	436.873345371	-0.044569069	-0.984347720	-0.980881256	-1.049228217	-1.090992369
3bmb	6	678.275127452	672.852006369	659.590519770	657.615748736	659.129371124	0.525579302	0.191153458	-0.130091737	-0.233408255	-0.394276709
3bmb	7	472.260671146	289.545203046	225.564216667	197.179578230	177.760969768	-2.615574262	-2.943684223	-2.320114086	-1.872700111	-1.573767649
3bmb	8	214.768252674	164.063827152	145.372140510	136.491617745	130.570002565	-2.671244737	-1.681136237	-1.500591070	-1.091505245	-0.793993276
3bmb	9	686.573770712	654.662754023	653.808405923	653.823198483	589.519713807	-1.458061372	-0.577377018	-0.463061583	-0.655152888	-1.008080780
3bmb	10	359.835580403	232.620192288	187.880253174	169.603357584	156.074984968	-0.357727755	-0.900502951	-1.543835176	-1.564229408	-1.882409484
3bmb	11	652.654958375	646.088098964	481.490482046	386.409050720	329.567855552	-2.477359182	-1.195618147	-0.856590273	-0.935182998	-1.140910270
3bmb	12	650.324656041	643.902034526	514.030626356	412.868141541	350.668368804	-0.993267997	-0.899285793	-0.667361763	-0.658488682	-1.194949298
3bmb	13	653.747602246	649.615701353	645.051802960	515.368938579	432.624543487	0.233252462	-0.689572608	-1.043402700	-0.846934266	-0.819806321
3bmb	14	666.658237823	654.755234761	488.367005060	392.651894866	335.544700895	-1.565577259	-1.591476998	-0.667293591	-1.174604685	-1.170190407
3bmb	15	658.195739563	652.602063506	659.423701642	661.008304587	658.405862582	-4.610844352	-2.292737828	-1.381923529	-1.104969243	-1.267780014
3bmb	16	664.429032983	661.753901672	661.980300772	660.148473669	610.564298746	-2.115734560	-1.949689445	-1.986855868	-1.938247366	-1.970566223
3bmb	17	652.910778326	526.452471809	383.331078274	312.724792305	272.530114164	-0.298880648	-0.737499002	-1.304381873	-1.366139188	-1.647870273
3bmb	18	658.418022426	648.357083058	655.758915587	649.512812888	649.594941618	109.718530966	110.832510421	114.678443573	111.056290986	109.340696893
3bmb	19	681.828144593	671.516601686	673.597296371	667.367538165	666.456494541	-2.350015977	-1.494842971	-1.134156017	-0.969703577	-0.857784197
3bmb	20	653.971352087	647.691221895	626.001971632	496.702114989	418.590285536	-2.425915474	-2.375475532	-2.701091558	-2.135028673	-2.058669979
3bmb	21	393.766343413	246.946390703	200.911940039	174.529031617	160.604383540	-1.569466393	-2.425660576	-1.844200668	-1.891845891	-2.063809813
3bmb	22	642.673355718	638.906490076	647.544785064	649.823688669	649.252985217	-2.756051035	-1.897199449	-1.711864590	-1.590685277	-1.765286970
3bmb	23	647.663744236	385.325839535	294.781575682	249.023372815	219.891592652	-1.004153508	-1.243201384	-1.216133430	-1.181747774	-0.842420501
3bmb	24	665.919719778	656.015819269	648.254902709	654.276038340	653.421913944	0.955215854	-0.000620009	-0.764833185	-0.585502032	-0.884121302
3bmb	25	663.608728517	659.251009106	653.357596049	651.667639571	653.493965466	-1.302420946	-1.434120217	-1.005780631	-1.847712221	-2.117659758
3bmb	26	647.545170728	644.680682875	488.385262597	391.523836744	333.687067088	-3.597103048	-3.114028348	-2.664665431	-1.996863282	-1.622038748
3bmb	27	289.246538059	197.810357120	166.871569759	151.660830051	142.183253441	-0.461301206	-0.087202382	-0.867084320	-0.637007762	-0.683698993
3bmb	28	655.712692448	654.236157181	655.720608443	546.583793677	458.085629376	-2.049162363	-2.859053086	-2.103656410	-2.122312391	-2.093680921
3bmb	29	666.850126320	656.946902196	654.337641295	620.922173613	516.755457380	0.035243318	-1.098749662	-0.912298881	-1.199947027	-1.145254120
3bmb	30	379.773286616	238.767111160	196.505293105	173.184752555	159.101240719	-2.479476695	-2.351505263	-2.063097393	-1.924882103	-1.701197690
3bmb	31	567.938910339	331.919335685	256.727223724	218.037274590	196.599090987	0.260878848	-0.994576617	-1.052573163	-0.808822517	-0.940178859
3bmb	32	342.121481140	226.242113514	187.317265212	163.939953631	152.089159391	0.014609793	-0.686584071	-0.761928542	-1.019505114	-1.343423277
3bmb	33	377.527401630	241.504862000	197.384255943	173.507608944	162.073009240	-0.742403807	-0.737959173	-1.063095577	-1.027591339	-1.002658712
3bmb	34	675.430262312	666.198877297	638.045939942	505.333394007	425.473495229	-1.934692205	-2.297092212	-1.867033003	-2.108242587	-2.105087704
3bmb	35	677.213341811	666.780030407	602.947155046	478.929546714	405.188413704	-1.163087678	-1.035536402	-1.384485346	-1.452120027	-1.244083124
3bmb	36	639.417987301	638.236458367	638.009957730	562.543842658	469.541389408	-3.230229893	-2.237766526	-1.832506401	-1.613857008	-1.311930752
3bmb	37	664.961041703	662.947997328	668.725284405	661.360802628	664.095012061	103.525515678	107.817011441	106.591126338	104.640236978	104.432550963
3bmb	38	656.382545695	389.447172051	293.352243000	247.039735936	219.527888342	-2.670758292	-1.932536951	-1.314275899	-1.192374661	-1.086675383
3bmb	39	662.256026999	482.886626224	358.883299592	295.234907813	256.931992741	-0.999636389	-0.663716482	-1.492840724	-1.629263527	-1.755449928
3bmb	40	661.992240858	462.688702782	324.337304984	242.523459403	193.842609329	-0.914785863	-1.743465984	-1.954530107	-2.305614941	-1.641511631
3bmb	41	646.761811985	642.709249352	647.466346143	651.161615158	650.850465058	-2.098927677	-2.445608002	-2.269663322	-1.879333387	-1.593631002
3bmb	42	664.427236616	665.929627219	658.517517511	662.401068605	585.928532530	-2.434888656	-0.998276435	-1.365767726	-1.610068800	-1.918931393
3bmb	43	651.934815061	648.797067718	642.478925307	607.257674098	506.712205652	-1.274183980	-1.040781874	-1.102212392	-1.229496665	-1.533738529
3bmb	44	654.343479632	652.692255192	641.656461725	640.972960562	561.713433368	-1.592441869	-1.760701241	-1.235892144	-1.107404276	-1.298893161
