# pdbid	traj	last100	last200	last300	last400	last500
1ko5	1	-0.348709963	-0.633552006	-0.517225593	-0.745442998	-0.753598059
1ko5	2	-1.021648981	-0.114673375	-0.117266578	-0.102838168	-0.270967378
1ko5	3	0.273414400	0.369907852	0.312330810	0.187874756	0.136711639
1ko5	4	-0.032469235	0.142443483	0.281063745	0.145179424	-0.090513414
1ko5	5	-0.163243973	-0.049845497	-0.041934740	-0.247574102	-0.157136286
1ko5	6	3.871269243	3.864436048	2.341920712	1.880183125	1.375438182
1ko5	7	0.530923486	0.014591012	-0.293354750	-0.392522012	-0.275536288
1ko5	8	-0.241177369	0.129790611	-0.079393095	-0.063468508	0.010124834
1ko5	9	-0.805644873	-0.521692220	-0.454051693	-0.518587664	-0.478307629
1ko5	10	0.399339318	-0.005341384	0.169908973	0.020548234	-0.045404606
1ko5	11	-0.338366799	-0.405737308	-0.333481542	-0.428984483	0.365153849
1ko5	12	0.063994325	0.166400454	0.034469277	0.192662675	0.316481449
1ko5	13	0.108188358	0.075989276	0.067324265	-0.134567205	-0.195390348
1ko5	14	-0.361461162	0.327670600	-0.353099533	-0.442564363	-0.554634236
1ko5	15	0.029246117	0.150377409	-0.122952757	-0.095491710	-0.160651638
1ko5	16	0.211744258	-0.022268433	1.404436833	1.153010450	0.820587987
1ko5	17	-0.314680367	-0.221139565	-0.039936263	0.184880214	0.093725425
1ko5	18	-0.703149880	0.059667874	-0.120765235	0.034248948	0.144480586
1ko5	19	-0.032612181	-0.093796239	-0.015481913	0.081480549	0.458431036
1ko5	20	-0.342706282	-0.288709565	0.522420965	0.431832317	0.457141705
1ko5	21	0.362607204	0.157583296	0.179244332	-0.179521509	-0.121544263
1ko5	22	-0.126364288	-0.340561267	-0.280306815	-0.289223787	-0.144575722
1ko5	23	-0.048281237	0.004105572	0.135436643	0.172770099	0.211026706
1ko5	24	-0.769100742	-0.657129295	-0.476935542	-0.502123886	-0.584085038
1ko5	25	-0.130565510	0.062720825	0.087310605	-0.027022441	0.044846229
1ko5	26	-0.138226739	0.131866010	-0.137558305	0.006643466	-0.027426942
1ko5	27	0.051406537	-0.296788545	-0.443731135	-0.161845412	-0.068631576
1ko5	28	-0.344894190	-0.161709869	-0.025979415	-0.045160084	-0.076557905
1ko5	29	-0.351600817	-0.238353581	-0.306154695	-0.327861459	-0.266732559
1ko5	30	0.843906079	0.916480349	0.558494840	0.341209606	0.385830795
1ko5	31	0.071320157	0.008060994	-0.146604840	-0.094079837	-0.297453988
1ko5	32	-0.042422706	0.283464672	0.354899937	0.414897904	0.338071236
1ko5	33	0.017980030	-0.247438504	-0.267258860	-0.487314104	-0.406864743
1ko5	34	-0.345803396	-0.243081489	-0.129576570	-0.176926273	-0.026763705
1ko5	35	-0.184570022	0.040160810	0.098665530	0.081710189	0.136748832
1ko5	36	-0.433127766	-0.397539051	-0.353131292	-0.144742490	-0.256571845
1ko5	37	-0.587087601	-0.378519629	-0.719441365	-0.623859704	-0.707324212
1ko5	38	-0.979368381	-0.756964481	-0.213933625	-0.168871460	-0.191688803
1ko5	39	-0.465531904	1.016594571	0.600173177	0.327870069	0.084002059
1ko5	40	-0.312882444	-0.293887690	-0.051962697	-0.472951755	-0.484975157
1ko5	41	0.001378951	0.017580439	-0.065263868	-0.211973988	-0.388684687
1ko5	42	0.330928606	0.223942021	0.499808628	0.384758313	0.268054510
1ko5	43	0.240711199	0.069600060	0.144580530	-0.065075493	-0.166185881
1ko5	44	-1.084198651	-0.484191965	-0.706381285	-0.492967904	-0.489881405
1ko5	45	-0.798922211	-0.188029269	-0.274138928	-0.294112711	-0.100747992
1ko5	46	-0.064662481	-0.269567548	-0.552984135	-0.375107250	-0.355135130
1ko5	47	-0.019187421	0.021026862	-0.150529872	-0.123411880	-0.095074975
1ko5	48	-0.265373861	-0.087899145	-0.239839750	-0.331864706	-0.237458272
1ko5	49	-0.458639340	-0.197755081	0.425820460	0.321818232	0.270814186
1ko5	50	-0.688246942	-0.563186483	-0.424683173	-0.380462248	-0.533789865
