# pdbid	traj	last100	last200	last300	last400	last500
1gqt	1	-80.935797661	-80.653398343	-81.263519308	-80.904859661	-81.049039370
1gqt	2	-80.864747039	-81.285989108	-80.989383687	-80.672077994	-81.023497038
1gqt	3	-81.986775525	-81.197393742	-81.166415275	-81.354165296	-81.512421948
1gqt	4	-80.490875345	-81.429854601	-81.694886188	-81.578336487	-81.387001185
1gqt	5	-80.897091859	-81.606596048	-81.889405068	-81.929028015	-81.565248535
1gqt	6	-82.681766732	-82.381794942	-82.202063153	-82.084406042	-81.925061854
1gqt	7	-82.201559693	-82.058949509	-81.822193267	-82.050910872	-82.104630913
1gqt	8	-82.421882046	-81.810655947	-81.635554838	-81.840561243	-81.982147239
1gqt	9	-79.999996222	-80.267626010	-81.059321882	-80.815820077	-80.920889079
1gqt	10	-82.493725555	-82.436853945	-82.096590323	-81.935152968	-81.960413189
1gqt	11	-81.291826477	-81.375027634	-81.635872877	-81.883623673	-82.072183709
1gqt	12	-81.290038028	-81.068888058	-81.273543750	-81.503766404	-81.696373895
1gqt	13	-81.731459175	-81.713585279	-81.971144490	-82.131445491	-81.953887312
1gqt	14	-82.155231634	-82.115151954	-81.894369445	-82.018588669	-81.865155629
1gqt	15	-81.936444400	-81.927032036	-82.054000835	-82.214900184	-82.196944447
1gqt	16	-81.543354993	-81.933619093	-81.870584090	-81.801286164	-81.735183223
1gqt	17	-81.498819648	-81.092592310	-81.415140485	-81.281329454	-81.286866997
1gqt	18	-82.576709445	-82.151595789	-82.137242723	-82.276523086	-81.871898494
1gqt	19	-82.178410247	-81.649080266	-81.420840675	-81.578708875	-81.577668935
1gqt	20	-82.097729730	-82.271974207	-81.914908092	-81.848699070	-81.860418233
1gqt	21	-81.666297271	-81.361748151	-80.972015993	-81.094989233	-81.212993360
1gqt	22	-82.531338966	-81.861073405	-81.652164472	-81.752424762	-81.933534818
1gqt	23	-79.908078538	-80.636705032	-80.632142842	-80.754034753	-81.064350529
1gqt	24	-81.011433253	-81.666870709	-81.816447978	-81.752646310	-81.807066678
1gqt	25	-81.627068388	-80.903930191	-80.852223855	-81.216246475	-81.454978637
1gqt	26	-82.491949783	-82.189832838	-81.486209720	-81.546279149	-81.528548377
1gqt	27	-81.377830435	-81.781117904	-81.721302227	-81.694362353	-81.843019865
1gqt	28	-81.968523508	-81.734930844	-81.452731813	-81.422014351	-81.589211641
1gqt	29	-82.478713246	-82.137339419	-81.907870130	-81.785257471	-81.717829508
1gqt	30	-82.529617886	-82.170569768	-82.291740823	-81.936577128	-82.057717414
1gqt	31	-81.284524940	-81.894909411	-81.640406865	-81.826744841	-81.733733175
1gqt	32	-82.404984190	-82.234505129	-82.198612373	-81.961322702	-81.700436145
1gqt	33	-82.859667181	-82.022471834	-81.606553268	-81.797920887	-81.924717458
1gqt	34	-82.464207099	-82.274480799	-81.952747043	-81.761956168	-81.573606802
1gqt	35	-82.638450517	-82.655832850	-82.646335670	-82.377871633	-82.352009369
1gqt	36	-81.963031559	-81.817892895	-82.024934558	-82.097629593	-82.209959069
1gqt	37	-82.708644858	-81.913526899	-81.952393907	-81.833656775	-81.797428967
1gqt	38	-82.268961394	-82.089299768	-81.527351627	-81.280522450	-81.174513231
1gqt	39	-81.141850135	-81.110079010	-81.376587048	-81.347529717	-81.512720714
1gqt	40	-82.169851672	-81.686589558	-81.552472090	-81.676014903	-81.650372857
1gqt	41	-82.469002976	-82.077786205	-81.725570257	-81.908804934	-82.022775398
1gqt	42	-82.269657264	-81.793260154	-81.969211578	-81.865939809	-81.843483165
1gqt	43	-82.374018786	-81.679188155	-81.061502415	-81.003231127	-81.147964065
1gqt	44	-81.328144850	-81.117944571	-81.253826708	-81.262924074	-81.029946145
1gqt	45	-82.063790420	-82.145173273	-81.974403900	-82.085963046	-81.985270942
1gqt	46	-81.963588328	-82.064857030	-82.016758448	-81.684675877	-81.609291479
1gqt	47	-82.283231522	-82.079364548	-81.955477520	-81.769169790	-81.876189444
1gqt	48	-80.854661402	-81.434865512	-81.643324432	-81.366505883	-81.481589417
1gqt	49	-81.343131837	-80.689192186	-81.205319025	-81.389549850	-81.585812833
1gqt	50	-80.483455645	-80.731385276	-81.345236105	-81.386253138	-81.564509174
