# pdbid	traj	last100	last200	last300	last400	last500
4dcm	1	-0.199722901	0.228471995	0.505567767	0.262298990	0.281088730
4dcm	2	-0.042051597	0.327061039	0.529984985	0.298732115	0.299538809
4dcm	3	0.858209258	0.312309089	0.146690895	-0.102937724	-0.243214279
4dcm	4	2.042050525	1.088230960	0.877164120	0.887901985	0.703587075
4dcm	5	0.711799123	0.876644263	0.219676170	0.051254023	0.093223205
4dcm	6	0.393696289	0.480961616	0.023685150	0.134345144	0.353206807
4dcm	7	-1.313863171	-0.826246757	-0.381711195	-0.334241785	-0.413198038
4dcm	8	-1.321593463	-1.161027240	-0.585670557	-0.378601575	0.000840006
4dcm	9	0.451383411	-0.230212250	-0.030544192	0.186803991	0.079009960
4dcm	10	0.434494070	-0.331252977	-0.012456895	-0.176509655	-0.302645662
4dcm	11	-0.114534588	0.664347788	0.222727605	0.197002593	0.011117177
4dcm	12	0.418269325	0.669272527	0.438913748	0.348373226	0.193764740
4dcm	13	0.601298201	0.807988230	0.500886730	0.544829496	0.382923831
4dcm	14	-0.634621154	-0.240056400	0.043397037	0.321808022	0.257861515
4dcm	15	1.087635727	-0.059459963	-1.833519763	-3.427572148	-2.865240682
4dcm	16	0.247943538	0.095778703	0.023440402	0.020087514	-0.050010487
4dcm	17	-2.381590832	-0.880115906	-0.427949578	0.053897628	-0.003531375
4dcm	18	-0.223607076	-0.819181110	-0.733327120	-1.121080517	-0.731478709
4dcm	19	0.227575585	-0.227746460	-0.733328972	-0.247988620	-0.377010298
4dcm	20	0.348592481	0.073600352	1.089829383	0.905340784	0.777676315
4dcm	21	0.034728546	-0.683997754	-0.394602288	-0.487556927	-0.314616462
4dcm	22	0.171249558	0.107058421	-0.138041297	0.369698843	0.089993597
4dcm	23	0.675887909	-0.457647585	-0.931681985	-1.253282615	-1.024838877
4dcm	24	0.690652264	0.800229659	0.494057775	0.252429576	0.002649379
4dcm	25	0.696993553	0.342917390	-0.244165967	0.048425465	-0.207311998
4dcm	26	1.512739918	0.842812651	0.851080930	0.512587936	0.283311308
4dcm	27	0.071315667	0.303518459	0.357018362	0.535337002	0.403207648
4dcm	28	0.920106859	0.249617357	0.148550878	0.301381882	0.355452250
4dcm	29	0.203584685	-0.088345313	-0.019292743	0.023954631	0.072792461
4dcm	30	0.444312121	0.333408515	0.447836230	0.100716657	-0.110987888
4dcm	31	0.221239820	0.325014964	0.066418265	-0.046776526	-0.123641629
4dcm	32	0.051539280	-0.123920682	-0.008732497	-0.019873832	0.036323385
4dcm	33	-0.049742751	0.086296944	0.174613405	0.265648663	0.343760840
4dcm	34	-1.032353208	-0.189028283	-0.203081185	-0.002970544	0.342774212
4dcm	35	-0.313700472	-0.241484376	-0.523713828	-0.523301325	-0.393770519
4dcm	36	-0.513573846	-0.655480476	-0.477696425	-0.450061809	-0.332638007
4dcm	37	0.707573486	0.457703607	0.599715462	0.586730660	0.676141308
4dcm	38	-0.303176627	0.240827713	0.331881150	0.267420499	0.314059627
4dcm	39	1.247437774	0.840384361	0.844307540	0.837569749	0.719930663
4dcm	40	-0.477735817	-0.925168448	-0.604461675	-0.430883095	-0.298991359
4dcm	41	1.927299880	0.937521076	0.697348585	0.412456472	0.418403148
4dcm	42	0.901828418	0.567910656	0.536578752	0.283264674	0.222372577
4dcm	43	0.754736709	0.555566989	0.788197570	0.255271755	0.304334264
4dcm	44	0.167014588	0.220061657	0.610268257	0.389044799	0.365451045
4dcm	45	0.984174438	0.673854664	0.654638522	0.768914758	0.551775103
4dcm	46	0.464771792	0.696406667	0.861445803	0.839687638	0.611773310
4dcm	47	0.947555757	1.061123108	-0.442028292	-1.802498183	-1.398478548
4dcm	48	0.255003681	-0.315761939	-0.123024700	-0.652680416	-0.406309949
4dcm	49	0.808175675	0.735084398	0.555327050	0.345913056	0.231235793
4dcm	50	-0.571313396	-0.963197184	-0.801886700	-0.512921472	-0.367305125
