# pdbid	traj	first100	first200	first300	first400	first500	last100	last200	last300	last400	last500
1fui	1	113.570185390	97.108028473	92.175265015	89.649369644	88.417119605	90.396083470	87.521221713	85.553733472	85.696233021	85.181624297
1fui	2	198.805471962	199.526920234	200.697752432	200.136992031	199.693700877	20.419979863	24.493983629	27.557968767	29.693982021	28.238697033
1fui	3	179.905332082	181.031179105	182.714872474	182.418745711	182.188593128	78.731160592	80.795554676	82.581928479	84.076326294	85.030583729
1fui	4	85.356600832	86.975234189	86.433454226	84.132616829	83.080301078	75.061143761	77.312476591	76.745857471	76.849970841	78.267839192
1fui	5	90.468060537	90.643036553	90.747067936	90.709756288	89.610277962	86.822966590	82.713289230	81.696553021	81.258187448	81.888015605
1fui	6	78.972665358	81.235432290	82.058435437	82.460017543	83.868389087	37.793430840	38.184547159	38.100062774	38.256377638	38.257924556
1fui	7	184.238127274	187.110265744	188.691331036	185.695678533	186.469274719	78.392281443	77.989798012	70.513160655	66.817081827	65.215330974
1fui	8	80.503390565	77.259677858	81.347366036	80.498364749	76.380061394	37.833160680	37.856775719	37.919929966	38.015856591	38.042831852
1fui	9	109.695953330	99.905320466	96.245555056	94.708897829	93.695288709	70.889255395	71.890799086	75.736703883	74.132452757	76.261992306
1fui	10	90.168016360	84.842411932	85.530567697	84.621471971	84.605397538	38.117175715	38.246609243	38.148275731	38.296722177	38.283205840
1fui	11	109.071076120	98.302030881	93.221726025	90.094326310	88.821038932	38.113582690	37.959599930	38.073636658	38.049153657	38.068530221
1fui	12	118.055998243	99.008579290	93.858285178	91.762601289	88.668105858	38.006643677	37.930185085	38.086343325	38.012871609	37.846888225
1fui	13	94.388241682	89.852334204	84.236299074	84.512571274	84.957433793	84.366918134	84.315994541	84.629865450	84.886659274	83.726664887
1fui	14	83.077909889	74.644863359	73.604156428	74.310858361	74.841349980	37.956740861	38.377293716	38.313188929	38.156682544	38.125930499
1fui	15	77.996616106	76.893058385	72.277470247	73.662383320	73.093922868	86.000321455	82.507335592	83.194661937	82.429671858	81.496362558
1fui	16	102.303719338	96.312040606	90.626976735	87.812659098	85.741684666	83.798705826	84.319053460	85.352362158	84.828293005	85.212222456
1fui	17	96.828784798	90.438610801	84.887739886	84.811743199	86.026392999	87.342474241	85.147040437	84.947993167	85.917573422	84.813689892
1fui	18	100.876939189	88.762149790	86.299272697	84.159426340	81.736308822	37.947520060	37.895887585	38.005588875	38.147381146	38.227890119
1fui	19	114.196589548	82.260658123	71.681237820	65.578546971	61.849579461	-0.040149642	-0.015106502	0.023338901	0.021808029	0.034760869
1fui	20	185.685034461	187.699681814	186.920560546	185.529724174	183.810720137	94.900816411	92.501435380	86.877912434	86.684685361	86.720131565
1fui	21	66.671334697	60.090599514	56.549179879	53.826202366	52.283904217	39.873926140	40.283584408	41.623612827	43.351177722	44.231087904
1fui	22	121.997475329	105.920641512	100.652231274	99.704678587	97.621547349	81.140775489	82.713204511	79.493641069	80.773166548	79.796882368
1fui	23	165.903218563	130.934184333	115.712465676	108.320631020	102.958331692	84.210818078	86.358836982	88.071868063	87.907196946	86.527076693
1fui	24	140.961309840	132.996087734	117.118224162	110.759921048	106.053402060	82.495996421	86.392206593	87.269570231	87.550817732	86.245647895
1fui	25	88.004616560	85.647347591	84.923749684	82.902481670	83.491920134	38.133452146	38.566029366	38.220726278	38.317981243	38.244855425
1fui	26	108.413735843	98.447646918	95.489662711	93.066471460	90.326454116	86.268164571	88.169532055	88.571735421	88.978065211	87.305561824
1fui	27	141.640047030	137.989661514	139.728580880	127.889159921	118.758953805	36.488308369	37.220706772	37.479751053	37.421221994	37.615929282
1fui	28	89.689350130	88.363897515	87.690927422	85.419432857	85.192264202	37.707590070	37.858353456	37.686663824	37.772383278	37.669473349
1fui	29	87.730129707	86.839206795	86.533363209	86.092144864	83.436887327	74.836458543	80.021084494	79.310718045	80.123136756	79.899595234
1fui	30	171.243864530	176.926769120	162.856427691	132.995737375	113.656173724	38.079406991	38.240490100	38.282689267	38.112899578	37.825530189
1fui	31	144.929360990	144.208530201	143.924445143	142.504405221	141.341087553	70.120387917	68.204824235	68.258352256	64.576257326	63.371593902
1fui	32	139.316579440	140.162266837	135.206019001	122.253655767	113.081639555	84.149107144	83.409204644	83.774988247	84.947038468	84.532107193
1fui	33	83.544120133	81.624998710	80.553417427	80.676892971	82.425656724	80.567720740	84.562401817	84.840464156	85.350588608	85.436680425
1fui	34	111.247490639	97.147695907	95.080768335	91.137840867	89.069425767	38.580761331	38.024968671	37.875252662	38.127142015	38.200464668
1fui	35	143.259367564	144.639186453	145.095176804	143.913961587	144.810801247	146.245403447	144.625833626	145.319009318	144.152972006	143.974669727
1fui	36	69.560194258	74.443435990	79.345273174	80.029921879	81.958489738	91.257463483	85.687205903	83.129437588	82.104531843	83.153836145
1fui	37	198.997179873	198.810599782	197.492604923	193.989620980	192.501850531	199.817651286	196.341885151	196.389798704	196.547031130	195.973250952
1fui	38	89.305910051	86.948263559	88.718989007	88.461998785	87.059102355	38.487346477	38.483497322	38.226549712	40.141009503	49.889099277
1fui	39	205.763028981	200.376816673	201.334522593	201.990036170	202.911717988	201.350611205	200.687561100	200.153017300	199.871297495	199.667472356
1fui	40	184.634979680	186.616445485	186.243551313	186.851080954	187.534168045	97.319249412	100.043741754	101.602837227	112.781419422	128.191319082
1fui	41	192.569911469	192.687637406	193.974503943	193.686269648	192.796270707	37.286963223	36.862778997	37.091712176	36.849034032	37.017390670
1fui	42	178.572682027	179.462423358	179.588246741	179.379080261	174.826862123	39.279748361	38.806187782	38.686741895	38.626925059	38.297877955
1fui	43	182.943617530	184.402621552	185.661757561	185.184239610	184.755820925	137.082930771	133.860871787	134.128443287	135.865752015	136.394664162
1fui	44	117.337811220	101.307228156	92.100102765	80.409660452	71.897415529	38.429078316	38.514615095	38.238511107	38.269317210	38.332945906
1fui	45	87.044597063	83.143004979	83.591377556	81.509158915	78.896566570	86.067831867	85.447071101	84.051558480	84.315776763	84.141149069
1fui	46	119.643537838	105.137549569	96.339342540	90.809107468	89.495440004	65.036411178	72.985693510	76.823909088	74.624961316	74.854424997
1fui	47	195.372401762	189.885417099	186.751126175	186.273847081	188.094178342	52.849593148	48.852825599	48.361837746	47.722031533	47.946044571
