# pdbid	traj	last100	last200	last300	last400	last500
4dzd	1	-23.704363943	-23.837440641	-24.008845875	-24.383517304	-24.384031932
4dzd	2	1.144612871	1.399429674	0.855993877	0.796454402	0.723582689
4dzd	3	-0.838756274	0.033552606	0.385759757	0.187826355	0.162556148
4dzd	4	0.254817061	0.727975351	0.643142975	0.818223076	0.820418728
4dzd	5	1.318193748	0.969208785	0.882073015	0.694217634	0.542938871
4dzd	6	-0.091531297	0.655915332	1.016790123	0.551795002	0.348160037
4dzd	7	-24.041898666	-24.887786505	-24.927501585	-24.614640671	-24.569972580
4dzd	8	-0.542862969	-0.640149040	-0.416523868	-0.511658241	-0.369462067
4dzd	9	0.473284640	0.773019573	0.256641427	0.375670831	0.459964557
4dzd	10	0.021496994	0.267610555	0.204396235	0.133990806	-0.010609531
4dzd	11	1.268032369	0.522562418	0.097991767	0.273374856	0.041894662
4dzd	12	-0.989003568	-1.417964222	-1.209643870	-1.178704798	-0.881996003
4dzd	13	0.377559498	0.623008890	0.430547665	0.611007563	0.780151561
4dzd	14	-1.459872016	-0.451019096	-0.323453625	-0.071162602	-0.015416693
4dzd	15	-2.044152474	-0.917145838	-0.930071635	-0.992282730	-1.012885419
4dzd	16	-0.624381229	-0.162091421	-0.111377380	-0.199754139	-0.492774431
4dzd	17	0.238853246	0.119454297	-0.699720552	-0.449161022	-0.271531078
4dzd	18	1.095656717	0.733359164	0.645357755	0.357732666	0.413604161
4dzd	19	-0.182923253	-0.381468579	-0.066346065	-0.495137827	-0.359605101
4dzd	20	-0.577254205	-0.951089786	-0.569196840	-0.580972349	-0.556116303
4dzd	21	0.337840420	0.357226232	0.176159725	0.361360883	0.197567350
4dzd	22	0.413441252	-0.392229021	-0.281536878	-0.188988350	-0.235190102
4dzd	23	-0.590188208	-0.758124526	-0.197541602	0.031268446	-0.318307776
4dzd	24	0.870532901	0.556800341	0.057655795	0.216441196	0.200853589
4dzd	25	0.719749040	0.335061012	0.456312173	0.491765214	0.354386159
4dzd	26	-0.360984190	0.213217173	-0.027382745	0.077435328	0.061590273
4dzd	27	0.070761942	0.014870067	0.127901468	0.067532222	0.076186745
4dzd	28	-1.044366754	-0.699321594	-0.390379390	-0.485512207	-0.458827486
4dzd	29	0.812725015	0.572561301	0.346054273	0.187364518	0.290752353
4dzd	30	-0.821448801	-0.190552381	-0.247404017	-0.137841217	-0.116238934
4dzd	31	0.454940097	0.120041039	0.392153770	0.230845249	0.209033108
4dzd	32	-0.866814798	-0.004157664	0.009010428	-0.491850506	-0.604237609
4dzd	33	-0.251899363	-0.446331777	-0.311810928	-0.561433553	-0.281528295
4dzd	34	-0.679620937	-0.245409198	-0.257729463	-0.118025469	-0.143690139
4dzd	35	-30.108494565	-30.204556175	-30.429008628	-30.528719168	-30.307951668
4dzd	36	0.576545562	1.049415527	0.451423545	0.235752645	0.122149169
4dzd	37	0.445468936	0.733588286	0.317495385	0.378117756	0.345810808
4dzd	38	-0.072993081	-0.778921140	-0.182984368	-0.180876183	0.089787978
4dzd	39	-0.202715592	-0.431033015	-0.635496315	-0.212979213	0.022693309
4dzd	40	-0.491179220	-0.283478234	0.067538868	0.223392463	-0.041941222
4dzd	41	0.184899610	-0.114646505	0.096374790	0.063603166	0.275426081
4dzd	42	0.667931117	0.014344991	-0.092638998	0.154563909	0.137360001
4dzd	43	0.040563291	0.304794679	0.000788560	0.082881657	0.252721642
4dzd	44	-1.060913898	-0.755745092	-0.454898407	-0.183088388	-0.197435481
4dzd	45	-0.282781612	-0.339226682	-0.667847580	-0.275854537	-0.211821486
4dzd	46	0.746998291	-0.338266903	-0.457609030	-0.750236547	-0.455609843
4dzd	47	-1.030660165	-1.098563506	-1.343338317	-1.112224231	-0.905592595
4dzd	48	-24.498754198	-24.462798481	-24.139662300	-24.167813740	-24.316558137
4dzd	49	0.636708283	0.882882096	0.987546542	0.632243997	0.697165095
4dzd	50	-24.216246214	-24.253034792	-24.164326855	-24.152955879	-24.052810795
