# pdbid	traj	last100	last200	last300	last400	last500
2v81	1	-94.667795307	-94.672330142	-94.638197492	-94.624215433	-94.628327075
2v81	2	1.593013471	0.968832767	0.206200385	0.146150079	-0.396168400
2v81	3	-94.760426124	-94.643223783	-94.628296170	-94.601643118	-94.591258164
2v81	4	-94.553788493	-94.485217308	-94.548292892	-94.552934329	-94.556565377
2v81	5	-94.562101432	-94.587386858	-94.572452287	-94.560656449	-94.580089885
2v81	6	-94.722423673	-94.682428279	-94.696814165	-94.635501918	-94.641634119
2v81	7	-94.723611229	-94.683616247	-94.671862157	-94.635501543	-94.627138908
2v81	8	-94.554975945	-94.546400236	-94.555817965	-94.580852793	-94.587693837
2v81	9	-94.684421417	-94.638471646	-94.607701215	-94.587980857	-94.120085568
2v81	10	-94.661857504	-94.636095624	-94.596611727	-94.597485086	-94.597436349
2v81	11	-94.576352174	-94.545212193	-94.578789112	-94.582040697	-94.576050307
2v81	12	-94.559726342	-94.572536685	-94.528094097	-94.536302111	-94.567496003
2v81	13	-94.589415525	-94.672330116	-94.635029062	-94.605504130	-94.600050108
2v81	14	0.876922841	-0.905787323	-0.692415953	-0.656025546	-0.410430568
2v81	15	-94.616729745	-94.640253686	-94.650475245	-94.617087360	-94.640445790
2v81	16	-94.638106027	-94.598673018	-94.585126065	-94.575506700	-94.574149393
2v81	17	-0.456665292	-1.218237432	-1.496778963	-0.938767499	-0.530672640
2v81	18	-94.695109588	-94.672330169	-94.648495402	-94.624215765	-94.623337294
2v81	19	-94.704610172	-94.628967488	-94.673842510	-94.651836860	-94.642109105
2v81	20	-94.680858748	-94.574318733	-94.578789205	-94.583228828	-94.611693594
2v81	21	0.886439655	0.887432013	0.622415063	0.227812953	0.504363454
2v81	22	-94.539537556	-94.535114083	-94.550273627	-94.578477040	-94.587694030
2v81	23	-94.640481304	-94.612335279	-94.641762037	-94.650648860	-94.632841917
2v81	24	-94.418405097	-94.527985954	-94.572452262	-94.570457583	-94.582703729
2v81	25	-94.604853996	-94.614711264	-94.612453900	-94.603722115	-94.617871723
2v81	26	-94.610791957	-94.625998811	-94.618395635	-94.619761027	-94.631891903
2v81	27	-94.655919700	-94.636689603	-94.615622345	-94.583229139	-94.571298212
2v81	28	-94.578727519	-94.595109010	-94.580373410	-94.556201399	-94.558703994
2v81	29	-94.641668763	-94.586198804	-94.574036485	-94.590950906	-94.572961255
2v81	30	-94.633355712	-94.599267049	-94.608493792	-94.614414608	-94.579377573
2v81	31	-94.646419168	-94.619463438	-94.594631472	-94.607583221	-94.621198448
2v81	32	-82.858183126	-88.790258421	-90.752763305	-91.712583045	-92.296232907
2v81	33	-94.629792991	-94.642630390	-94.584334377	-94.590060242	-94.602426588
2v81	34	-94.648794220	-94.628967480	-94.676218870	-94.637283656	-94.635693360
2v81	35	-94.598916087	-94.610553168	-94.594235295	-94.601049061	-94.618822184
2v81	36	-94.532412129	-94.538678121	-94.560966680	-94.575210004	-94.568446741
2v81	37	-94.682046192	-94.635502208	-94.661169137	-94.645303058	-94.620010573
2v81	38	-94.602480277	-94.640848350	-94.593443662	-94.554123005	-94.567021260
2v81	39	-94.623855120	-94.683022302	-94.680971485	-94.660449951	-94.661594054
2v81	40	-94.683233703	-94.664607945	-94.617998652	-94.603128099	-94.591495725
2v81	41	-94.665420300	-94.593327060	-94.593047255	-94.604316183	-94.596248205
2v81	42	-94.613167031	-94.638471672	-94.589878762	-94.602237109	-94.589119532
2v81	43	-94.653544595	-94.641441777	-94.651663453	-94.662232057	-94.650901134
2v81	44	-94.552600907	-94.626591504	-94.610473622	-94.631640564	-94.637356697
2v81	45	0.241610217	-0.257164683	-0.386280920	-0.425270322	-0.355549865
2v81	46	-94.554975855	-94.589763506	-94.613246430	-94.617384638	-94.617871960
2v81	47	-94.628606822	-94.608177848	-94.655228337	-94.648273108	-94.652327083
2v81	48	-94.609604318	-94.570161339	-94.564531640	-94.598673356	-94.606941435
2v81	49	-94.649981709	-94.592138943	-94.623939497	-94.608177165	-94.646148635
2v81	50	-94.619104933	-94.615305343	-94.623543512	-94.643223776	-94.642109141
