# pdbid	traj	last100	last200	last300	last400	last500
1u0b	1	-0.413559415	-0.776882595	-0.546788040	-0.598834745	-0.456556441
1u0b	2	-7.283067691	-6.646131995	-6.991478022	-7.197347777	-7.186884230
1u0b	3	-10.945821957	-10.147522812	-10.132794557	-9.748739561	-9.244303199
1u0b	4	-3.314826949	-1.804815392	-0.918682885	-0.517124008	-0.344461273
1u0b	5	-2.581655682	-3.686763296	-2.737192420	-2.668430984	-2.364808577
1u0b	6	-7.474561807	-7.579140112	-7.306954385	-7.328561670	-7.287142821
1u0b	7	-10.379016627	-10.472251564	-10.762221830	-10.220220345	-10.518269187
1u0b	8	-0.531828336	-1.160965692	-1.255289972	-1.879274843	-1.639260925
1u0b	9	-14.216713928	-14.356877090	-14.833476935	-14.776631680	-14.569256324
1u0b	10	0.155599010	-0.850983828	-0.650359710	-0.665389970	-1.097585250
1u0b	11	-3.180738276	-1.812922760	-1.708814085	-2.233657913	-2.401243396
1u0b	12	-6.672280135	-7.722336404	-7.264274930	-7.112116873	-7.284216372
1u0b	13	-0.896071432	-2.186026850	-1.378281605	-1.079595639	-0.684844665
1u0b	14	-1.865066372	-1.530956708	-0.709064235	-0.574125679	-0.178457069
1u0b	15	-6.093719655	-5.821031376	-6.240423390	-5.823496277	-5.726069088
1u0b	16	0.573914385	-0.493621556	-0.613535742	-0.304112698	-0.496967354
1u0b	17	-8.684224528	-9.313310165	-10.642771350	-11.337631657	-11.581376348
1u0b	18	-8.238781439	-8.846413607	-8.541544213	-8.861546719	-9.463092509
1u0b	19	-0.976922114	-1.590805658	-2.334114370	-1.990212844	-2.234415473
1u0b	20	-7.869272969	-7.385947214	-7.554400135	-7.494069612	-7.465742673
1u0b	21	-5.928399243	-6.830125737	-7.715009953	-7.886758438	-8.033228275
1u0b	22	0.065287519	0.666458706	-0.361813547	-0.797552073	-0.876368196
1u0b	23	-6.365514378	-6.556132760	-6.348348605	-6.479962351	-6.839751249
1u0b	24	-7.697091259	-7.692048361	-7.760949480	-7.758077300	-7.684901957
1u0b	25	-0.209986634	-0.155336832	-0.630310760	-0.350495178	-0.504664443
1u0b	26	-6.958816394	-7.565164991	-7.493034675	-7.764811537	-7.471545419
1u0b	27	-7.138880510	-5.640253270	-6.007146318	-6.149524006	-6.267712110
1u0b	28	0.216785405	0.880336434	0.973866225	0.583099839	0.553181560
1u0b	29	-2.221730367	-0.643901005	-0.603213952	-0.446829066	-0.225110208
1u0b	30	-0.078613748	-1.247481736	-0.910081383	-0.706556466	-0.677557213
1u0b	31	-8.606345045	-8.203763888	-7.749573470	-7.173741119	-6.993407765
1u0b	32	-12.285659153	-12.121634076	-12.523877538	-12.666956948	-12.448853595
1u0b	33	-7.678485952	-6.976825954	-6.966753838	-6.780038506	-6.707715815
1u0b	34	0.865185457	-0.785501969	-1.114305382	-1.562583420	-1.572770231
1u0b	35	-1.578466762	-0.656328838	-0.418730873	-0.462896275	-0.900949892
1u0b	36	-16.920058298	-17.257115309	-17.270093115	-17.454937917	-17.590705766
1u0b	37	-0.856273823	-2.449808470	-2.303564420	-2.105004569	-1.865174749
1u0b	38	0.641804610	0.454627184	0.140221382	0.236589282	0.320439390
1u0b	39	0.918089708	0.086020577	-0.334546315	-1.242107379	-1.499345731
1u0b	40	-0.981440810	-2.991746513	-1.806316335	-1.991337552	-2.107722019
1u0b	41	-1.187975645	-1.666038046	-1.615109217	-1.647220367	-1.399594378
1u0b	42	-0.228266867	-0.378190986	0.207181638	-0.017960394	-0.319314869
1u0b	43	-1.640065802	-1.261167432	-0.791377772	-0.799249417	-1.030902680
1u0b	44	-10.287463021	-10.338252287	-10.155100975	-10.065460429	-10.147710745
1u0b	45	-8.973172939	-8.886978500	-8.434025195	-8.564388635	-8.329712878
1u0b	46	-0.937434273	-0.860716933	-0.916903655	-0.476576595	-1.549832160
1u0b	47	-0.583239288	-0.943089423	-1.310012292	-0.614313948	-0.344309301
1u0b	48	-0.374722061	-0.897792055	-0.864412642	-0.642697066	-0.300421018
1u0b	49	-10.082735735	-11.585549805	-11.270691812	-11.158805864	-11.249029073
1u0b	50	-1.624040570	-1.205620652	-0.895293040	-1.037329976	-0.909416945
