# pdbid	traj	last100	last200	last300	last400	last500
1fts	1	0.461757346	0.507153753	0.369201882	0.021615146	0.118675757
1fts	2	0.546483193	0.605101417	0.598504433	0.371396224	0.453068014
1fts	3	-0.515802879	-0.280644106	-0.214486292	-0.068674689	-0.033574705
1fts	4	0.088650735	0.134861387	-0.091641722	-0.130606562	-0.252222619
1fts	5	0.501903126	0.592681605	0.598197115	0.727396425	0.593346454
1fts	6	-23.171394145	-22.000385744	-22.147853100	-21.959673733	-21.856488121
1fts	7	-0.091553021	-0.057463270	-0.296918595	-0.282138309	-0.156687621
1fts	8	-0.498067564	-0.276624338	-0.242749440	-0.145149586	-0.070925281
1fts	9	-0.036974378	-0.285326359	-0.036209465	0.023950994	-0.147944390
1fts	10	-21.767911612	-22.110283843	-22.032229818	-21.774652726	-21.765807519
1fts	11	0.865252399	0.025213172	-0.187231620	-0.320517548	-0.336660717
1fts	12	1.078207294	0.558121200	0.359193327	0.531136642	0.431022730
1fts	13	-0.536438411	-0.125264878	0.062029905	-0.023993170	0.122147627
1fts	14	-21.290891837	-21.062639014	-21.232226130	-21.309545251	-21.317823652
1fts	15	-14.363125262	-14.316482988	-14.228052090	-14.190025669	-14.143129816
1fts	16	1.758900960	0.947263521	0.702036495	0.355645742	0.395281120
1fts	17	-0.224297714	0.059419850	0.106317123	0.119015906	0.000258214
1fts	18	-0.527165532	-0.000156172	-0.411536835	-0.364928350	-0.203132734
1fts	19	-0.059053478	0.011826712	-0.012252360	-0.176614869	-0.324179970
1fts	20	-0.314292481	0.200690911	0.332691640	0.389650403	0.261305499
1fts	21	0.404711004	0.271790285	0.216943820	0.347254876	0.386008043
1fts	22	-2.757157444	-2.612521230	-2.693418067	-2.789680399	-2.663717560
1fts	23	-14.762440420	-14.769771267	-14.707619140	-14.579122377	-14.497960982
1fts	24	-0.317645772	0.273368819	-0.223427053	-0.085556127	0.011838433
1fts	25	-0.832150817	-0.561423930	-0.481294955	-0.309410501	-0.151448574
1fts	26	0.145021237	-0.170797458	-0.507044177	-0.431271571	-0.347839538
1fts	27	-0.015480795	0.249688219	0.278020710	0.309685780	0.245192044
1fts	28	-0.663750472	-0.672972951	-1.123348257	-0.787768909	-0.547317036
1fts	29	-0.440924678	-0.009895238	-0.079853532	-0.035131292	0.043831533
1fts	30	-3.406495150	-3.740607773	-3.699452970	-3.608280283	-3.559893616
1fts	31	-14.168094588	-14.350072591	-14.322716218	-14.520243660	-14.569476912
1fts	32	0.059283988	0.005053885	0.135587922	0.156482150	0.284214461
1fts	33	0.501886319	0.566787514	0.558910040	0.314192598	0.063562898
1fts	34	-21.528324288	-21.603144049	-21.587556697	-21.555324756	-21.382396412
1fts	35	-0.535494123	-0.658803738	-0.383992610	-0.062344252	-0.010307249
1fts	36	0.276563838	0.179110544	0.530082302	0.434333035	0.406586292
1fts	37	-21.092331657	-21.301793566	-21.316796880	-21.490141185	-21.405816652
1fts	38	-21.890632639	-21.333009081	-21.522206010	-21.650537124	-22.081603648
1fts	39	0.218627781	0.135343157	-0.130334025	-0.002356678	0.056528983
1fts	40	-0.662728613	0.118537297	-0.170003895	-0.615095647	-0.632317339
1fts	41	0.334518561	-0.060396674	0.104961620	0.336588523	0.268195874
1fts	42	-21.767835877	-22.202649704	-22.061065993	-21.960030602	-22.000392562
1fts	43	-22.392329100	-21.836826007	-22.270372290	-22.338901228	-22.155486403
1fts	44	0.297582924	0.472802021	0.398879863	0.350165793	0.342031144
1fts	45	-0.198450015	0.403736884	0.542731320	0.415089063	0.274565641
1fts	46	0.447171642	0.235384653	0.111209512	0.177023958	0.225651642
1fts	47	0.792669798	0.166285726	-0.213561935	-0.219801798	-0.398430520
1fts	48	-0.033379843	0.157221556	-0.057587085	-0.077310071	0.011704096
1fts	49	0.198999505	0.067034499	-0.046927750	-0.207825090	-0.230339472
1fts	50	-0.043924183	-0.202162047	-0.262280915	-0.064433386	0.059094326
