# pdbid	traj	last100	last200	last300	last400	last500
2qcu	1	-15.134568051	-16.068684098	-16.706501505	-16.717348596	-16.377993405
2qcu	2	-10.677962969	-11.110454724	-10.961149690	-10.844404788	-11.040352220
2qcu	3	-1.254511597	-1.323634436	-1.467164345	-1.948257495	-2.017787347
2qcu	4	0.175193771	-0.029663243	0.081064238	-0.140480304	-0.154814441
2qcu	5	-0.075483703	-0.116508196	-0.352726517	-0.304488697	-0.383492467
2qcu	6	-17.922175045	-18.093490300	-18.231952072	-18.267203845	-18.280013922
2qcu	7	-16.680624130	-15.955688298	-16.095415835	-16.595672529	-16.641803943
2qcu	8	-7.627745780	-7.226131500	-6.681306217	-6.819043487	-6.941649019
2qcu	9	-16.975325217	-17.456754706	-17.502775270	-17.397111841	-17.537641635
2qcu	10	0.665360045	0.214466524	0.369907075	0.349120382	0.188145451
2qcu	11	-6.996728156	-7.124878328	-6.937485435	-6.962053061	-7.039158994
2qcu	12	-6.327386304	-6.456942632	-6.425439900	-6.805716207	-6.832603835
2qcu	13	-8.831743838	-9.228235309	-9.065379290	-9.059792814	-8.868337833
2qcu	14	-7.097498253	-6.784316944	-6.543133350	-6.945621121	-6.910482194
2qcu	15	0.274799498	0.102324218	0.092498520	-0.001244269	-0.054962785
2qcu	16	-15.259046162	-15.168722358	-15.120033647	-15.013491346	-15.139102833
2qcu	17	-0.282606019	-0.739341350	-0.569837538	-0.279399822	-0.371292296
2qcu	18	-19.652976424	-18.398811534	-18.530609653	-18.632004409	-18.762586202
2qcu	19	-17.378349618	-17.237598181	-17.504695620	-17.682694063	-17.584269538
2qcu	20	-17.479219558	-17.942050907	-18.069913070	-18.030812730	-18.238975262
2qcu	21	-0.020121792	-0.104885017	0.056229467	0.075378566	0.014536172
2qcu	22	-19.538189588	-19.210926625	-18.855484633	-18.661655797	-18.801332529
2qcu	23	-11.253303673	-11.187726820	-11.351262202	-11.412920463	-11.428949300
2qcu	24	-18.960098501	-18.422170180	-18.079674110	-17.819606530	-17.854753448
2qcu	25	-1.559709010	-1.023315433	-0.600369625	-0.330873855	-0.155201845
2qcu	26	-18.048835420	-18.081903911	-17.820773707	-17.780538785	-17.894812038
2qcu	27	0.738079625	0.138773551	0.379499420	0.197314758	-0.029470846
2qcu	28	-18.035464505	-17.723382186	-17.891937910	-17.887300876	-17.638984347
2qcu	29	-18.854425322	-18.475614297	-18.457501702	-18.156458635	-18.022843738
2qcu	30	0.179500495	0.355947990	0.352551765	0.343327615	0.268591401
2qcu	31	-12.047079385	-11.794132658	-11.571546507	-11.346098150	-11.219169232
2qcu	32	-19.810563201	-18.467233138	-18.741721820	-18.471952358	-18.413069709
2qcu	33	-12.408256949	-11.290513060	-11.400065083	-11.230698046	-11.330085002
2qcu	34	-6.595880435	-5.869111084	-6.264675517	-6.561374871	-6.429714728
2qcu	35	-0.036241049	0.275655043	0.089880745	0.092363200	0.291376948
2qcu	36	-18.850244138	-17.654384713	-17.729083508	-17.901759479	-17.706113495
2qcu	37	-27.262353111	-27.740264878	-27.732189810	-27.933930171	-27.973242332
2qcu	38	-15.988470037	-15.911652032	-15.500327907	-15.461008223	-15.375692185
2qcu	39	-11.471309265	-11.481316363	-11.576827955	-12.003045294	-12.201311126
2qcu	40	-6.471169063	-6.289436918	-6.532064447	-6.573342574	-6.641766123
2qcu	41	-19.228651679	-18.802314661	-18.865478118	-18.628072505	-18.657363346
2qcu	42	-0.143058148	-0.230179235	-0.076728080	-0.133435111	0.053105392
2qcu	43	0.615878246	0.194321271	0.187906705	0.237811354	0.102924651
2qcu	44	-18.674268703	-18.156188721	-18.203096405	-18.013412394	-18.049902938
2qcu	45	-22.957280480	-21.789256262	-20.897589820	-21.621390497	-21.785096915
2qcu	46	-11.871348201	-11.872759276	-11.801937963	-11.968621472	-12.205692634
2qcu	47	-6.458331387	-6.862320581	-7.002230542	-7.229100926	-7.240111953
2qcu	48	-19.704914220	-19.944851046	-20.546264175	-20.607800990	-20.980103361
2qcu	49	-18.257543928	-18.521425287	-18.877260038	-18.850544359	-18.686269907
2qcu	50	-14.133146387	-13.947378815	-13.355551665	-13.614534820	-13.475842656
