# pdbid	traj	first100	first200	first300	first400	first500	last100	last200	last300	last400	last500
2qcu	1	142.323446854	140.196739320	139.507940467	139.547098349	139.086924179	5.476426946	5.386599615	5.150157026	5.236919929	5.357793279
2qcu	2	135.819929714	133.833129945	134.893208069	128.527602361	114.540260882	-1.128705887	-0.918632624	-1.052976211	-1.160196131	-1.038961348
2qcu	3	140.698427855	138.188304664	137.763541419	136.065636688	135.953585825	-0.388716961	-0.576955781	-0.339505558	-0.295271780	-0.203051633
2qcu	4	137.911348672	134.230924029	131.619692092	125.994385281	112.645238860	-0.099058586	-0.093149270	-0.004516265	0.095071222	0.091727661
2qcu	5	141.552516764	136.658891154	134.991697705	135.304272176	135.914264072	0.003323402	-0.163889730	-0.023306419	-0.035729722	-0.039460931
2qcu	6	143.067403819	140.163646422	139.220690668	137.865119512	137.344484170	2.306040795	2.208851080	2.159984120	2.097257332	2.042661771
2qcu	7	139.332363399	137.312388849	137.703707404	137.912039482	135.719074835	5.144407409	5.504884918	5.550583504	5.587297932	5.635093944
2qcu	8	141.782590766	136.886278333	134.578992717	132.739499449	116.077753043	-0.607201389	-0.434350068	-0.575518462	-0.502213263	-0.552810141
2qcu	9	138.489754889	138.311800549	136.983120628	137.128583783	137.334437434	1.853184579	1.716648145	1.733495669	1.608054884	1.686830791
2qcu	10	140.137726743	138.667092869	138.312650242	137.819993524	136.738830457	-0.319890231	-0.243500573	-0.259182415	-0.168926567	-0.134560271
2qcu	11	112.502525617	107.837906401	106.674742865	104.976484262	104.018787180	-0.292624991	-0.342242411	-0.392205527	-0.366810059	-0.365542477
2qcu	12	143.792665400	140.786438196	138.904712660	137.774388145	136.392072049	-0.976733228	-0.854162382	-0.798927139	-0.736205408	-0.706252796
2qcu	13	142.085154970	137.677622981	134.769927896	109.645077422	92.799349828	14.863590675	14.987444531	15.013917279	14.935563833	14.828724878
2qcu	14	133.356703114	132.935456683	133.941568219	134.096354771	135.196007398	-0.614805521	-0.557605658	-0.580583732	-0.575667435	-0.522719416
2qcu	15	111.070777936	91.634199342	84.585992020	75.530283679	70.835921050	-0.080412304	0.115479441	0.128152856	0.016619895	0.072478284
2qcu	16	141.743288342	137.824695942	125.878639397	127.865792071	126.819331630	16.520390978	17.289784119	17.554405223	17.577419666	17.568325418
2qcu	17	85.353922850	48.290489346	32.217864735	24.117421423	19.306850385	0.012913226	0.077385104	-0.064834705	-0.193275496	-0.069260216
2qcu	18	143.494111374	139.119734067	138.943318199	138.639319350	137.806905381	-0.918788292	-1.403328464	-1.410759330	-1.408007710	-1.424802244
2qcu	19	139.500150886	138.495438537	137.740681516	138.728780560	138.707546875	1.509965363	1.659027856	1.770273267	1.969930258	1.983732935
2qcu	20	138.978912393	139.206372200	138.440060612	138.743772646	138.925807641	1.603469682	1.864808708	1.869017536	1.813971581	1.870700500
2qcu	21	128.352084022	116.097738368	92.601065855	78.556601804	70.761414200	0.127077662	0.093589621	0.063975723	-0.047256569	-0.012150543
2qcu	22	176.865339620	156.913512074	151.112886466	147.321990477	145.098762307	1.935208380	2.021102302	2.030503430	1.965231428	2.100005095
2qcu	23	137.708376037	127.649875311	116.467514655	111.152097868	107.556998398	-0.888587985	-0.839489328	-0.799720567	-0.705714830	-0.735851435
2qcu	24	146.913655958	142.427271720	140.788659150	141.005275689	140.657061792	2.223031963	2.024134756	1.960684876	1.978151357	1.881532646
2qcu	25	135.140081044	129.921975972	106.773539233	92.985343611	85.108203388	0.538008472	0.299431303	0.172092598	0.092316526	0.042992459
2qcu	26	148.089309595	144.490789311	142.254792760	141.010462276	140.473156913	2.078280297	2.213953161	2.096718792	1.993516570	1.992803091
2qcu	27	138.721996338	135.073022013	135.893385240	135.209677034	133.438149040	-0.232137929	0.075097004	-0.041842949	0.020176877	0.059484026
2qcu	28	99.742792272	54.741288783	38.542427666	30.173966327	25.158751707	4.987285864	5.006296057	5.181699704	5.235514156	5.320669070
2qcu	29	143.444458481	142.233172021	139.194685750	131.298472684	126.149020590	2.174351623	1.990039225	1.916802900	2.039417598	1.982168413
2qcu	30	139.586391633	138.340992340	136.101657884	136.537118455	135.290461686	-0.002896767	-0.159795839	-0.119930807	-0.069832531	-0.009758932
2qcu	31	139.714825633	133.116142167	132.669603586	133.038277670	133.811507950	6.886313050	6.817880671	6.416085443	6.121406341	5.902671928
2qcu	32	142.327995046	139.670808849	139.654048265	140.375204732	139.051052642	3.141637348	2.544825431	2.418244007	2.242692009	2.160096765
2qcu	33	138.715690322	136.041608582	135.870108326	136.417019861	136.830275116	-0.815966692	-0.896055690	-0.719115278	-0.768738114	-0.673723951
2qcu	34	144.014430715	140.365907695	138.548542885	138.320593265	137.356688092	-1.078669381	-1.227676585	-0.966745635	-0.848367607	-0.858105209
2qcu	35	140.902023185	138.668751530	137.092518634	136.188013931	136.726289523	-0.120300757	-0.168789754	0.009154895	0.103738822	-0.010437880
2qcu	36	145.404189951	143.700482366	142.212884601	141.136440326	140.760468050	2.613393050	2.273661724	2.108063309	2.150046148	2.086755524
2qcu	37	144.924802215	141.304561861	141.059901443	139.969826759	139.860431979	14.977065931	14.736988344	14.853020260	14.910749303	14.979970036
2qcu	38	121.296025773	110.568406636	106.590687921	112.201576818	114.814870485	5.320623870	5.072859402	4.717942314	4.365976258	3.959485773
2qcu	39	139.913348575	136.475239372	136.405824137	129.080857566	112.608513160	0.345596432	0.348214322	0.471669524	0.614074519	0.628824556
