# pdbid	traj	last100	last200	last300	last400	last500
1ger	1	0.640773816	-0.060807327	-0.112062420	-0.196599548	-0.190451296
1ger	2	-0.057177406	-0.293178571	-0.130390723	0.091114357	0.113502092
1ger	3	0.855193793	0.286621519	0.150776438	0.070987293	-0.142487126
1ger	4	-2.728845795	-2.107876663	-1.732639765	-1.559428843	-1.537253156
1ger	5	-0.484596649	-0.089077668	-0.118542152	-0.132790161	-0.087421903
1ger	6	-0.373053568	-0.309519978	-0.275146428	-0.214000069	-0.351781122
1ger	7	-0.170615022	-0.526492958	-0.788657362	-0.554645471	-0.427281503
1ger	8	-0.810309355	-0.476109276	-0.113831827	-0.035657645	0.057625395
1ger	9	-14.445322399	-14.190097338	-13.793988807	-13.452006689	-13.839386463
1ger	10	-1.061302579	-0.333410079	0.017071230	0.096284438	-0.139504798
1ger	11	-0.418754993	-0.290054477	-0.175752875	-0.231150493	-0.101075488
1ger	12	-1.057433861	-0.159499696	-0.435342427	-0.265646249	-0.020539313
1ger	13	-0.479140945	-0.495527765	-0.555380998	-0.456417747	-0.972587309
1ger	14	0.242491057	0.316358804	0.199002987	0.206458281	0.216240262
1ger	15	-0.251416349	-0.147062647	0.010327220	-0.018573778	0.106919946
1ger	16	-0.119578561	-0.570338091	-0.426693095	-0.491013744	-0.629714477
1ger	17	-0.340631357	-0.267796528	-0.023207607	-0.088967790	-0.129956211
1ger	18	-0.380260322	-0.510903420	-0.362827205	-0.242337049	-0.183777606
1ger	19	-0.549969250	0.086612666	0.212980815	0.080884475	0.005708434
1ger	20	1.188183838	0.600324499	0.566357290	0.410260847	0.268863465
1ger	21	-0.075457249	-0.113048714	-0.206599665	-0.375808736	-0.149570942
1ger	22	0.481179303	0.734840611	0.051427085	0.013750662	-0.068964071
1ger	23	0.628493936	0.291856022	0.142572888	0.003246879	-0.085734899
1ger	24	0.084123651	0.394250915	0.296644475	-0.015368330	-0.142107723
1ger	25	-0.207616267	0.083718661	0.134139905	0.380029734	0.184352071
1ger	26	0.419861919	0.276966753	0.517869420	0.447380024	0.486984188
1ger	27	-0.048989235	0.101981391	0.239332057	0.111597898	0.187919504
1ger	28	0.085685772	-0.147227762	0.008290605	0.019596185	0.178406034
1ger	29	0.017104820	-0.033276130	0.010420627	-0.148268774	-0.159332236
1ger	30	-2.920332106	-3.246179070	-2.926725605	-2.146552883	-2.114819027
1ger	31	-0.139991777	-0.497854721	-0.186520195	-0.076164642	0.017506723
1ger	32	1.121433673	0.868603866	0.350718352	0.347098971	-0.021424525
1ger	33	-0.277428808	-0.316425212	-0.043485280	-0.234247842	-0.096283480
1ger	34	-1.888737316	-0.819557473	-0.130902547	0.007172780	0.171518226
1ger	35	0.069965382	-0.164238740	-0.156581730	-0.076029636	0.036854492
1ger	36	0.933654370	0.624027645	0.205169040	0.072165960	0.211138356
1ger	37	-1.106958433	-0.728189501	-0.406420665	-0.246787298	-0.388610216
1ger	38	-0.903912129	-0.549174616	-0.622062732	-0.419841204	-0.291567993
1ger	39	0.011840615	-0.386482748	-0.288247183	-0.303520086	-0.233999310
1ger	40	-0.711107571	-0.204913191	-0.084073277	-0.226540752	-0.197224777
1ger	41	0.008714213	-0.241300622	-0.400714037	-0.238061515	-0.245975287
1ger	42	-1.041595030	-1.013538001	-1.013306307	-1.042347567	-1.203285533
1ger	43	-14.764149348	-14.962881282	-14.382468565	-14.876974584	-15.074222799
1ger	44	0.587863336	0.224322321	0.052371738	-0.089507645	0.093698341
1ger	45	-1.224897721	-1.483589089	-1.664143910	-1.627788840	-1.508092754
1ger	46	0.147050727	-0.226279438	-0.506739920	-0.475089893	-0.502425170
1ger	47	0.049973388	0.282382463	0.191479868	0.016178273	0.149248289
1ger	48	0.160712886	0.671191834	0.562754098	0.398319229	0.374994557
1ger	49	0.605482564	0.202461807	0.267704638	0.082640701	0.190893640
1ger	50	0.524171207	0.682119723	0.603546230	0.582478663	0.350063858
