# pdbid	traj	last100	last200	last300	last400	last500
2r5n	1	-32.067105390	-32.140713063	-32.213490430	-32.075564762	-31.983626790
2r5n	2	-24.520699843	-22.913909974	-22.865103502	-22.796473616	-23.107574368
2r5n	3	-1.141480037	-1.086218590	-1.245322497	-1.223920274	-1.236508073
2r5n	4	-15.079196739	-15.010892572	-15.330675810	-15.522699768	-15.496245526
2r5n	5	-25.973381447	-24.367422508	-24.305386907	-24.006164623	-24.051376828
2r5n	6	-31.680768433	-31.984198118	-32.057325320	-31.876882647	-31.957956336
2r5n	7	-5.020610420	-4.791987604	-5.170714750	-4.735581468	-4.752247386
2r5n	8	-1.921647699	-2.836824046	-3.117476480	-2.890388056	-2.875074249
2r5n	9	-5.372596327	-4.934568110	-4.632002670	-4.802653470	-4.735559153
2r5n	10	-19.315253538	-19.931693146	-20.258926243	-20.659219589	-20.366123616
2r5n	11	-19.741040645	-20.102397368	-20.353298643	-20.474399753	-20.355867351
2r5n	12	-4.535586927	-4.450458778	-4.678304533	-4.749287023	-4.749291474
2r5n	13	0.429454003	0.068435512	0.019189080	0.117710574	0.245644563
2r5n	14	-0.343469445	-0.552446970	-0.354528328	-0.351096164	-0.627911288
2r5n	15	-20.218815787	-19.808770630	-19.358129430	-19.289665956	-19.629711404
2r5n	16	-16.395385937	-16.633227143	-16.116616197	-15.866815604	-15.806385692
2r5n	17	-7.191685727	-5.745842235	-5.458669543	-5.725560156	-5.677458688
2r5n	18	-35.945574610	-36.144311279	-36.032802150	-35.998297775	-36.073080364
2r5n	19	-2.078766049	-0.680345936	-0.545449210	-0.215368350	-0.178405962
2r5n	20	0.154633388	0.217621717	0.376419640	0.461071759	0.353126984
2r5n	21	-31.769058403	-31.773137360	-31.727575260	-31.753289747	-31.789564486
2r5n	22	-21.215009588	-20.031560960	-20.365657545	-20.535244539	-20.236259783
2r5n	23	-0.803182301	-0.905344353	-0.812739290	-0.890599261	-0.648927074
2r5n	24	-2.991537871	-2.970816644	-3.075059930	-3.219269363	-3.304172640
2r5n	25	-19.652329730	-19.456112313	-19.319183648	-19.457225296	-19.595662140
2r5n	26	-19.611367429	-20.743173832	-20.696995320	-20.490695337	-20.336161035
2r5n	27	-5.135067466	-5.001113765	-5.231734957	-5.114723393	-5.205724443
2r5n	28	-19.236556102	-20.043191481	-20.194031868	-20.358115234	-20.363200325
2r5n	29	-20.097332174	-20.910212467	-21.341232205	-22.593512698	-22.588794120
2r5n	30	-15.108010427	-14.822151249	-15.403675628	-15.411638256	-15.272170229
2r5n	31	-35.946070322	-36.136179981	-36.163265498	-36.144552675	-36.130042601
2r5n	32	-18.924911627	-20.506994574	-20.672464035	-19.683529188	-19.670675475
2r5n	33	-4.329427631	-4.583513716	-4.270818688	-4.403151777	-4.429016901
2r5n	34	-2.863980960	-2.969760045	-3.690854390	-3.512292327	-3.648101911
2r5n	35	-7.027139685	-6.952328043	-6.981896200	-7.056575088	-7.013152382
2r5n	36	-0.348589348	-0.272101297	-0.485215635	-0.332043639	-0.477112740
2r5n	37	-19.473037046	-19.911910956	-20.112179548	-20.054234927	-20.044174417
2r5n	38	-19.325376049	-19.126134368	-19.197781690	-19.251353058	-19.375745797
2r5n	39	-0.172368583	0.247486775	-0.315057555	-0.196653121	-0.227422670
2r5n	40	-0.945074250	-0.956554094	-0.839095705	-1.018320786	-1.112407903
2r5n	41	-19.574176574	-20.048443270	-19.986964297	-19.893503723	-19.951170948
2r5n	42	-21.152570540	-21.820364454	-22.390184600	-23.609559589	-23.346719043
2r5n	43	-31.956657361	-31.853558759	-31.652806635	-31.607731894	-31.974522763
2r5n	44	0.212795285	0.784437282	0.784534015	0.679077715	0.458437573
2r5n	45	-17.263202436	-17.693480679	-18.210277812	-17.970074484	-17.915805235
2r5n	46	-36.156474670	-36.023661230	-36.428780825	-36.270881914	-36.179547635
2r5n	47	-15.287484558	-15.293253678	-15.252743742	-15.442470692	-15.330009691
2r5n	48	-3.806544295	-4.230538789	-4.388999910	-4.415453853	-4.390239984
2r5n	49	-32.690946904	-32.281797469	-32.244174042	-32.311961402	-32.209609762
2r5n	50	-30.739396664	-30.739615223	-30.530125105	-30.477916657	-30.520422199
