# pdbid	traj	first100	first200	first300	first400	first500	last100	last200	last300	last400	last500
1xvi	1	20.781897206	20.718237123	20.330408601	20.348472990	20.210360548	19.946845310	19.458310361	19.223880823	19.383490467	19.337542045
1xvi	2	19.477960693	19.185744574	19.527617068	19.642452331	19.647924484	19.379579781	19.521796780	19.274934960	19.591360243	19.736689024
1xvi	3	3.027896629	1.709720021	0.205264988	-0.314666528	-0.030366587	-3.609358144	-1.695705644	-0.666873544	-0.979609857	-0.406757858
1xvi	4	18.742714087	18.878879713	18.941239825	19.067502032	19.040490259	19.960466409	19.886018238	20.014137099	20.088037685	19.973353003
1xvi	5	19.385440515	19.354555192	19.416753407	19.317796651	19.594526272	18.517649711	18.971906051	19.329929902	19.400396153	19.288497043
1xvi	6	19.637917077	19.540908143	19.785548318	19.815330786	19.703093019	19.555663010	19.695778986	19.812572413	19.756467574	19.481204588
1xvi	7	20.330977945	20.155250438	20.094885200	20.123664654	19.979601306	20.507319291	19.609123121	19.470027763	19.646405436	19.435215218
1xvi	8	20.296435722	20.309705752	19.957856380	19.976455035	19.857147409	19.934484152	19.579063747	19.997237520	19.843130151	19.739232938
1xvi	9	20.265096860	19.981068307	19.949458713	19.820754955	19.782755011	19.101983603	19.579567671	19.683547269	19.742475332	19.826811848
1xvi	10	19.074988813	19.190712133	19.304309934	19.654987030	19.241933740	19.938005670	20.175736000	20.223240177	20.188220166	20.214485919
1xvi	11	19.995860162	19.991722334	19.562390346	19.671915880	19.896387420	19.509155744	19.107546791	19.235800849	19.444468595	19.579712546
1xvi	12	2.677050765	3.046740135	3.347911790	2.635974057	1.339616004	-3.933794260	-4.110362533	-3.313068979	-2.610595808	-2.517924188
1xvi	13	-1.572161448	-1.811573958	-1.883047757	-1.922231618	-2.172230626	-4.106745664	-3.608290571	-3.379836086	-2.943257000	-1.736688641
1xvi	14	19.361730042	19.524035888	19.661522424	19.691375756	19.726993311	19.648619987	19.550983729	19.708525729	19.875733728	19.606838101
1xvi	15	3.890974757	2.300576071	0.665603029	-0.110246274	-0.551346475	-2.050322182	-1.820370298	-2.013398310	-2.658637038	-2.183357745
1xvi	16	3.102426095	2.809786694	2.965482340	2.946240378	2.820806782	-0.415143843	1.023882592	1.956570672	2.288614095	2.419168342
1xvi	17	18.993638224	19.678313200	19.642586257	19.680853598	19.768240678	20.369769498	20.077042720	20.111878614	19.986867398	20.025180925
1xvi	18	20.530140111	19.351467488	19.677008208	19.516731397	19.527906743	19.206099783	19.744746288	19.764289073	19.890014701	19.889626110
1xvi	19	19.840088075	18.821249628	19.071800361	19.004697969	18.936560226	19.502823261	19.414091695	19.845695622	19.749426220	19.651983353
1xvi	20	3.728505582	3.476048535	3.561028213	2.854664201	1.894614166	-1.240445973	-1.106018088	-1.913324231	-2.078547102	-2.088116621
1xvi	21	-3.932012391	-2.971833089	-2.582158984	-1.020610199	-0.064848082	2.351508208	2.871300838	1.039021625	1.454972356	1.846043128
1xvi	22	20.275120474	19.903226720	19.647624903	19.550606909	19.561194327	19.474660845	19.726405890	19.742850716	19.715510681	19.669617154
1xvi	23	12.250903194	12.313186339	12.720988442	12.662286651	12.480121263	4.681982329	4.036971234	4.064381831	3.790400362	3.677186876
1xvi	24	4.018066481	3.319569777	3.542187507	3.720640707	3.729344811	-2.691932002	-2.556057785	-2.029087853	-2.039122647	-2.390641856
1xvi	25	20.336618162	20.267000712	20.072582309	19.741110010	19.498085270	19.165092173	18.899642164	19.226909777	19.389181928	19.231972197
1xvi	26	20.853276231	20.405410875	20.018778541	19.904583052	19.880052808	19.641863854	20.080747259	19.862059097	20.076514981	20.117679865
1xvi	27	18.558979913	18.728615883	17.898179428	18.227571567	18.633764151	19.120083238	19.405079544	19.577311134	19.284396820	19.263625199
1xvi	28	20.174616044	19.782944658	19.815568267	19.913123673	19.857964198	19.140350883	19.275832555	19.246636678	19.258576738	19.429099951
1xvi	29	20.273253316	20.376795344	20.270003378	20.219577391	19.759096737	20.469880310	20.219503423	20.075367242	19.834868299	19.839824663
1xvi	30	-3.763289422	-3.423427629	-3.211710555	-3.116620452	-2.949896758	-0.660364880	1.321317840	2.066423649	2.366057080	2.614471869
1xvi	31	20.349580125	20.224261130	19.561321572	19.305868697	19.101757323	20.032926079	19.497501158	19.390910030	19.093737973	19.174212791
1xvi	32	17.806583503	18.604462602	19.013740890	19.440923756	19.506082741	20.437431832	20.047023109	20.086613162	20.228156369	19.841213889
1xvi	33	19.091006941	19.067882880	18.674126920	18.471147838	18.658654782	19.238381523	19.620994157	19.749111572	19.689670357	19.634431280
1xvi	34	19.016383769	19.276372712	19.374834470	19.331888379	19.382328811	20.283748183	20.161527186	20.045970549	20.053999748	19.983931315
1xvi	35	18.627766820	19.514029670	19.954386397	19.661178064	19.891160135	19.265240621	19.240439561	19.199703986	19.222748316	19.462091309
1xvi	36	20.298538449	20.383755538	20.092234655	20.067299700	20.009628623	19.514072175	19.910607142	19.665232429	19.768091893	19.731980064
1xvi	37	19.107464488	19.550038885	19.685654608	19.796327491	19.881717491	19.295018367	19.569390658	19.373946805	19.300336941	19.307155318
1xvi	38	20.487856202	20.385103479	20.306797622	20.204504037	20.188835017	18.393153604	19.303659202	18.982613156	19.231910870	19.250308637
1xvi	39	19.645647558	17.947792157	18.028060529	18.340958178	18.562193285	19.483315349	19.284208792	19.023487805	18.902424261	18.937395983
1xvi	40	20.241329301	19.799636015	19.715118869	19.711782316	19.631383535	18.872753760	19.281599287	19.166039244	19.281284694	19.331144723
1xvi	41	19.266122054	19.521008691	19.586932353	19.766665380	19.812463176	19.224144301	19.323069641	19.330580194	19.519233637	19.518385018
1xvi	42	-2.529537390	-2.248554569	-2.510340904	-2.357790574	-2.245608456	-2.902092005	-1.635157855	0.091989034	0.612320764	1.166958997
1xvi	43	17.699353849	18.436022962	18.705709072	18.549948010	18.665612271	18.201405251	19.100669926	19.608721405	19.554589812	19.765620969
1xvi	44	19.490033759	19.702115364	19.847630082	20.050702113	20.069841839	19.841335121	19.724527951	19.598656946	19.687174878	19.605355932
1xvi	45	18.369397395	18.672514261	19.118681672	19.159316020	19.194174591	18.827072713	18.993064121	19.331127957	19.306440118	19.185768101
1xvi	46	4.837395896	2.842981169	0.961232472	0.034617661	-0.473088240	3.361875018	3.157195422	3.159139826	3.401678087	3.408749056
1xvi	47	-2.370542208	-2.421604005	-2.264542297	-2.545707960	-2.265463128	-2.615758577	-2.733240921	-2.688593304	-2.636955379	-2.450102051
1xvi	48	20.038620096	19.663622560	18.978413840	19.222885416	19.181640995	19.787745664	19.636581816	19.074178925	19.099316115	19.259662306
1xvi	49	19.534520490	19.797792561	19.848874710	19.750875140	19.653026479	19.820504735	19.896773443	19.836653326	19.763222403	19.668926344
1xvi	50	19.734339995	19.812130851	19.744133488	19.765633443	19.805045957	20.034456289	19.740929285	19.798429800	19.882534737	19.870989323
