1	-2.722326891
2	1.767017371
3	-3.175503932
4	-2.171446517
5	-3.658323174
6	0.101012059
7	0.762800334
8	0.150438459
9	-1.908429362
11	-1.063546443
12	-5.283150881
13	-3.572971159
14	-1.830073723
15	0.480971286
16	1.704671487
17	-4.782746585
18	4.005322084
20	-0.059324318
21	2.230689962
23	-4.451860368
24	-0.323635412
25	0.110820342
26	0.437146306
27	-2.516096723
28	0.078447622
30	0.500502674
31	-0.637445492
32	-1.084299790
33	-0.185086497
36	0.523663990
38	1.374865480
39	-1.657649142
40	-0.516550894
41	-2.435121422
43	-2.208054278
44	2.139973428
45	-3.154503777
46	-2.468128716
47	6.053426873
48	-0.444381351
49	-1.849593535
50	-2.552681458
