# pdbid	traj	last100	last200	last300	last400	last500
3ofo	1	0.154920352	-0.006412010	0.430488815	0.439600420	0.711844171
3ofo	2	-2.649831769	-1.635694953	-0.757725815	-0.731111993	-0.580052938
3ofo	3	-0.704097744	0.648900746	0.413417170	0.827857094	0.775475376
3ofo	4	0.246348561	0.240733487	-0.462249552	-0.699580632	-1.136456664
3ofo	5	0.599251199	0.461833971	1.181513215	1.210820206	0.864430589
3ofo	6	2.241329258	0.901263600	0.930770887	0.916334121	0.832703414
3ofo	7	-0.631515750	-3.734484113	-3.571000480	-2.278619979	-1.633507011
3ofo	8	1.609119205	1.121284353	0.889608992	0.670735227	1.150926103
3ofo	9	0.142716192	-0.498922651	-0.081537900	0.282902381	0.442113256
3ofo	10	-0.126254280	-1.324074214	-0.209310957	-0.155840456	-0.017061653
3ofo	11	1.183451252	1.022425017	1.361280605	1.591190694	1.194230196
3ofo	12	-0.626778726	0.570529400	0.396906040	0.382924188	0.199045305
3ofo	13	0.475215457	1.045402512	0.755659265	0.951591487	0.863268608
3ofo	14	-0.169179648	0.679063345	0.049807553	-0.089894121	-0.228858127
3ofo	15	-0.083719873	-1.070073855	-0.169121420	-0.334000936	-0.162113228
3ofo	16	0.213307159	0.635774282	0.146481920	0.358723513	0.453846027
3ofo	17	1.995456829	0.898058616	-0.350993487	-0.379114846	-0.479632370
3ofo	18	0.778984513	0.561185084	0.691310332	0.936882808	0.853788463
3ofo	19	-2.941060202	-2.541584672	-1.763019643	-1.506729033	-0.677500562
3ofo	20	-0.649375697	0.097537972	-0.156840430	-0.068391082	-0.276393543
3ofo	21	1.701840817	2.094762711	0.859461827	0.949647268	0.273704611
3ofo	22	0.878580120	0.549087154	0.673744378	0.647715996	0.187599466
3ofo	23	0.878765945	0.631616314	1.075684987	0.854594852	1.095891323
3ofo	24	-0.207103411	-0.173927379	-0.990521972	-0.662793510	-0.658287954
3ofo	25	-0.157137204	0.742798770	0.934111240	0.467709033	0.479144858
3ofo	26	0.504217616	-1.058489351	-0.421385950	-0.158778650	-1.726363048
3ofo	27	1.146527069	0.367577387	-1.567996645	-1.767925482	-1.469567974
3ofo	28	-0.796059715	0.197275954	0.394193082	0.050079484	-0.113385676
3ofo	29	1.603867384	0.547942775	0.768285360	0.867023037	0.609997446
3ofo	30	0.095461162	0.261975084	-0.138463810	0.167335081	0.322207945
3ofo	31	-0.310148163	-1.215900236	-0.616052235	-0.639787657	-0.447555271
3ofo	32	0.245165540	0.833494207	0.898383332	0.354147692	0.402410265
3ofo	33	-1.958480517	-1.614551856	-1.129064685	-0.782144903	0.238396280
3ofo	34	1.982298831	1.350599633	1.255395048	0.859126271	0.423377915
3ofo	35	0.957866402	1.478876235	1.608893790	1.160678883	1.473694617
3ofo	36	-0.050708238	0.077970409	-0.120460245	0.187579207	0.204873202
3ofo	37	-0.258163718	0.251714166	0.767686055	1.160415366	1.264311987
3ofo	38	-0.448238921	0.151275283	0.078294073	0.072280742	-0.216046978
3ofo	39	0.340862039	0.206724154	0.245117310	0.115016402	0.355598952
3ofo	40	-0.031274678	0.208608305	0.484291110	0.595615570	0.685642823
3ofo	41	-2.612823981	-0.769414852	0.178735545	0.466054524	0.522418743
3ofo	42	-1.339387931	-0.413068346	-0.209418890	0.044346582	0.428405604
3ofo	43	-5.156638096	-1.693649625	-0.696640865	-0.584342788	-0.889980108
3ofo	44	1.733518786	-0.879695463	-0.594483710	-0.800477837	-0.255906946
3ofo	45	1.028053043	0.348670296	0.509940555	0.784166389	0.678656910
3ofo	46	0.074003703	-0.107457507	0.388181938	-0.739938915	-1.523394986
3ofo	47	0.006166904	-0.117386790	0.646266217	0.831687492	0.649012499
3ofo	48	0.697812031	0.264651755	-0.892426878	-2.726435795	-2.963536073
3ofo	49	0.258544543	0.813060101	0.653899392	0.567442970	0.268308085
3ofo	50	0.400994933	1.362686760	1.324725197	1.238863991	1.187333180
