# pdbid	traj	first100	first200	first300	first400	first500	last100	last200	last300	last400	last500
3asv	1	43.926756793	31.597886192	21.286089259	15.737470663	12.468669901	-0.806303019	-0.578992315	-0.546254947	-0.234612236	-0.330211605
3asv	2	4.910561315	3.143494809	1.829833397	1.612460470	0.966588312	0.562651361	0.068154862	-0.318643433	-0.259835029	-0.323156080
3asv	3	44.401072354	30.956292419	20.799844612	15.646118115	12.661712065	-0.260215330	-0.354310292	-0.465142252	-0.665320115	-0.509289865
3asv	4	14.765071142	7.624886111	4.874678561	3.637675221	2.919552897	-0.317581187	-0.078989288	-0.075169916	-0.225195560	-0.175549107
3asv	5	54.763795963	50.529678070	38.652469311	29.219685605	23.445522456	-0.792475562	-1.070904962	-0.727132244	-0.805806613	-0.832316992
3asv	6	5.783138945	2.741474095	2.075581487	1.636474908	1.390213121	0.346769644	0.371332503	0.514818320	0.531463812	0.413712931
3asv	7	22.186851028	10.615571042	6.835645618	4.973767756	3.979692895	-0.412522471	-0.741781439	-0.222891866	-0.233397271	-0.240401244
3asv	8	55.405462896	27.820971591	17.912344389	13.503690098	10.807909602	-0.671876799	0.001121283	0.113398083	-0.078630976	0.194407936
3asv	9	14.441006438	7.586186523	5.227576202	3.872184484	3.132808932	0.119506193	-0.271543838	0.063488218	0.351244799	0.279144755
3asv	10	46.620612211	25.317164076	17.288702732	12.785813798	10.209951493	-0.709744797	-0.841575399	-0.172364340	-0.244190286	-0.187811419
3asv	11	2.527596915	1.690235580	1.323604392	0.884436702	0.802425704	0.011837847	0.088245705	0.341852383	0.423105938	0.376002162
3asv	12	6.648363221	3.510790269	2.311250942	1.697841272	1.790729058	-0.017852383	-0.353516039	-0.288632373	-0.428649117	-0.236448465
3asv	13	29.571430169	14.940389962	9.975699406	7.771931571	6.152839227	-1.110855048	-0.965155531	-1.024651056	-0.776819565	-0.551314928
3asv	14	47.916036456	31.175274183	21.127232818	15.667852873	12.649702435	-0.194179619	-0.144764280	0.102408120	-0.047539188	-0.167967913
3asv	15	17.740806593	9.395689139	6.353354429	4.658508066	3.636094162	-0.982412261	0.253317586	0.186232228	-0.079579683	-0.104177360
3asv	16	45.396172021	33.000762360	21.890513987	16.084591539	13.028961157	0.590393665	0.187719419	0.154304406	0.167080282	0.081532019
3asv	17	10.626187704	5.499303986	3.922735345	3.055987713	2.216394318	0.551543599	0.622615939	0.920553965	0.718048637	0.658703330
3asv	18	39.923625475	19.838387036	13.038899499	9.692906842	7.696524901	-0.292421363	0.206086419	0.094638662	0.309763620	0.398059629
3asv	19	34.123457121	17.271661651	11.596048400	8.706397552	6.889130036	-0.104138297	0.534888712	-0.040937977	0.082313346	0.021975206
3asv	20	27.383525260	13.334650892	9.044590904	6.720675843	5.233310078	0.343491905	0.145243028	-0.067557894	-0.043059121	-0.166635166
3asv	21	0.039894197	-0.419239973	-0.034554544	-0.160014370	-0.276565199	-0.228508162	-0.362351035	-0.133903242	-0.078916998	-0.257654614
3asv	22	1.222584684	0.265196084	0.057121833	0.157242602	0.047664993	0.900019709	0.753126641	0.666094652	0.491285589	0.409440102
3asv	23	25.173497974	12.562696974	8.649847269	6.600513476	5.187937542	-0.487753469	-0.285199501	-0.017536097	-0.082728972	0.035263775
3asv	24	-0.426678412	-0.549573371	-0.526605978	-0.136902887	-0.308795464	1.386164374	0.400066957	0.312498443	0.457319350	0.476831491
3asv	25	46.525877276	28.054117851	18.584297146	13.798941162	11.361603851	0.324089098	-0.218470573	0.106532794	0.226226981	0.072711478
3asv	26	21.725116784	11.202285324	7.551315287	5.634355676	4.588636625	-0.240998101	-0.790346904	-0.414990955	-0.184549350	-0.284399306
3asv	27	46.538133589	48.239297321	33.868525041	25.591490167	20.833092062	0.221571474	0.974097241	0.278743098	-0.070144546	-0.144165641
3asv	28	46.432139289	32.978951806	22.279548857	16.524814198	13.288629767	0.264160802	-0.155904738	-0.025276137	0.209966146	-0.103750852
3asv	29	69.805792418	36.714332220	24.183590452	18.144433198	14.332713083	-0.308688354	0.111624229	0.513047246	0.502872587	0.464127857
3asv	30	15.896655623	8.166250096	5.356171171	4.110420240	3.099670840	0.671677184	-0.026567938	-0.047691806	0.302877515	0.208114419
3asv	31	4.898822722	2.582789326	1.832864595	1.558290634	1.048938078	-0.174203769	0.075157863	-0.238794484	-0.146912976	-0.167579542
3asv	32	47.821400245	34.483962239	23.112363898	17.377003485	13.752544080	-0.328216791	0.325354141	0.036318095	0.357159885	0.240757383
3asv	33	19.189353913	9.542076216	6.428621350	4.486728160	3.379508457	-0.544930855	-0.307856282	-0.271012066	-0.138495626	0.015854852
3asv	34	6.069041337	2.746998511	1.909430510	1.431136967	1.344330218	-0.097112266	-0.020659542	-0.008803621	-0.176445378	-0.328022679
3asv	35	27.431392698	13.626757244	9.406564038	7.035587047	6.052037962	0.272145357	0.523161721	0.305073702	0.102731132	0.092728856
3asv	36	25.093700622	12.657181492	8.722041988	6.657433266	5.189023377	-0.562385501	-0.404142939	-0.434659220	-0.125016662	-0.129731644
3asv	37	17.048834253	8.624623132	5.553905471	3.957284715	3.210782548	0.288625298	0.158799909	-0.207778568	-0.373043718	-0.409292313
3asv	38	47.726302950	26.847850507	17.675957084	13.228593777	10.663101282	0.840849222	0.320731383	0.042521506	-0.182678657	-0.116739762
3asv	39	32.293760113	15.947249335	10.204147529	7.743897455	6.361479189	1.711092275	0.787823121	0.389411593	0.191476885	0.259191869
3asv	40	28.289515767	14.687658912	9.143630302	6.722102289	5.422493778	-0.001703966	0.354187436	0.441093095	0.443039404	0.287779076
3asv	41	33.955268385	16.391332406	11.029754875	8.185039695	6.679637001	-1.086860884	-0.641115640	-0.262675952	0.036893847	0.074208441
3asv	42	9.710055219	4.290133521	2.947561583	2.105591677	1.632036582	-0.183561093	-0.074519758	0.397153612	0.095604815	0.016932746
3asv	43	18.849156825	9.094134813	5.527385177	4.395412674	3.644330424	-0.543710224	-0.024498856	0.185855800	-0.006155634	0.095448071
3asv	44	44.550746643	22.553350770	14.725194762	11.425033940	9.096743197	0.701558207	0.212734428	0.090535394	0.407275523	0.446638731
3asv	45	19.634314062	10.211346417	6.705639665	4.890239419	4.052528544	-0.338870710	-0.432479237	-0.379211265	0.000454550	0.002190342
3asv	46	0.312202892	-0.303478098	-0.089431489	-0.209077169	-0.154849946	-1.003890749	-0.555343169	-0.791012797	-1.139202058	-0.837025287
3asv	47	45.240360339	45.995037465	36.739132292	27.459653799	22.168439001	0.727634633	0.730536332	0.893777135	0.514884489	0.366143453
3asv	48	47.322608385	23.857822055	15.906954240	12.028446222	9.502080275	-0.148364505	0.047742992	0.948402271	0.672209650	0.579077098
3asv	49	37.563873639	18.515155232	12.080078672	9.100157222	7.375939908	-0.075954252	0.368744495	0.110684530	0.012271099	-0.234146005
3asv	50	11.355743720	6.087086517	3.782622955	2.834292042	2.353448147	0.054950134	-0.641501572	-0.222709431	-0.355854736	-0.167561734
