1	-0.760587203
2	-2.574112614
4	-0.664200636
5	1.458451473
7	0.230869827
8	1.054101611
9	-2.137483502
10	1.780596273
12	0.594888378
13	0.293474849
16	-0.282056308
17	0.275764693
19	-0.451643556
20	0.950161723
22	0.913516168
23	0.273525145
24	-2.311613872
25	0.504149042
26	-0.028154875
28	-2.955459234
30	-3.523090431
31	2.952211329
32	-0.378648242
34	-1.726246407
35	3.080380733
38	-0.758048911
40	1.175535091
42	1.123971718
45	2.157633090
46	-0.345137927
47	0.151352739
48	-0.019677289
49	0.753142580
50	1.834716553
