1	-1.154344095
3	-0.505230713
4	-0.153883686
5	-0.168729291
6	-2.284611962
7	-1.022739918
8	-0.303528671
9	0.959283515
10	-3.093157761
11	0.946707997
12	-2.635181289
13	-0.478338916
14	-2.293526487
15	-0.388938319
17	2.143090611
18	-0.691359496
19	-2.987482616
20	-0.892696511
21	-0.355986015
22	0.147106971
23	0.745921961
24	-3.690762210
25	0.738415211
26	-1.631052192
27	-0.299164483
28	-1.333335013
29	1.833433889
30	-1.885830455
31	-0.305423337
32	-1.063746558
33	-0.765512186
34	-1.600183077
35	1.091122886
36	0.763620218
37	-0.398113919
38	-2.396558726
39	-0.543561568
40	1.231303104
41	-1.875492152
42	-1.782118841
43	-2.023024896
44	0.916369087
45	-1.110687790
47	-3.260170215
48	-0.164197628
49	2.325528133
50	-2.037242994
