# pdbid	traj	last100	last200	last300	last400	last500
1xvi	1	-7.511331447	-8.485913900	-9.485355803	-9.215896991	-8.834496372
1xvi	2	-8.307626957	-8.199489981	-8.610265688	-8.556628412	-8.474201585
1xvi	3	-38.118955510	-37.222070611	-36.342415942	-36.622091991	-36.311734393
1xvi	4	-6.808364723	-8.251030776	-8.151293585	-8.477660397	-8.462892224
1xvi	5	-10.014200667	-10.380197338	-9.622794405	-9.435060437	-9.168398625
1xvi	6	-8.331883306	-7.994631140	-8.112339068	-7.993477381	-8.015108610
1xvi	7	-8.785851529	-8.210747762	-7.815025090	-8.057144893	-8.210220231
1xvi	8	-8.732984415	-8.443246445	-8.339433172	-8.260523461	-8.109421417
1xvi	9	-8.201551012	-8.260691804	-8.049259658	-7.907020568	-7.916760994
1xvi	10	-7.141231454	-7.731289955	-7.635776797	-7.842189220	-7.928142716
1xvi	11	-9.058995900	-8.779858860	-8.421154845	-8.292243791	-8.176122010
1xvi	12	-38.087974603	-37.276098553	-37.521541155	-37.472483406	-37.636825904
1xvi	13	-38.654578598	-38.040482310	-37.738781990	-37.681061513	-36.626697003
1xvi	14	-7.697750112	-8.263723956	-8.602127588	-8.474143697	-8.802992949
1xvi	15	-38.071378081	-38.338658800	-38.219080025	-38.255478701	-37.505047134
1xvi	16	-35.703487054	-33.901419775	-33.275924040	-32.913407313	-32.854153130
1xvi	17	-8.038606102	-7.963153198	-7.844607528	-7.523367394	-7.737307129
1xvi	18	-8.884707579	-8.266507450	-7.995229538	-8.023182471	-8.100466099
1xvi	19	-9.612486942	-8.538508601	-8.492705940	-8.246797088	-8.114580397
1xvi	20	-35.420566409	-36.761320052	-37.271054178	-37.610186410	-37.529182182
1xvi	21	-32.790859438	-33.835083431	-35.473777265	-34.762651365	-34.423594708
1xvi	22	-8.727690592	-8.133235362	-7.953578183	-7.839657441	-7.740163423
1xvi	23	-44.137603576	-43.949421282	-43.403379500	-43.136020133	-43.215551746
1xvi	24	-38.257654903	-38.840977195	-39.023490505	-38.523312263	-38.534757686
1xvi	25	-9.691705292	-8.453792557	-8.268804785	-8.431551427	-8.813917098
1xvi	26	-7.303194070	-8.123015354	-8.211092903	-8.415359136	-8.425095938
1xvi	27	-9.590279280	-8.647473900	-8.642599488	-9.036884931	-9.031887650
1xvi	28	-7.810212774	-7.867284766	-8.054331452	-7.964273995	-8.098941255
1xvi	29	-7.907642189	-7.926709070	-7.967381860	-8.108406174	-8.147007129
1xvi	30	-36.303277196	-34.471724357	-33.810404845	-33.241959329	-33.088283870
1xvi	31	-7.805716814	-7.643557510	-7.588944868	-8.188499936	-8.338612629
1xvi	32	-8.295009363	-8.017722557	-8.249458938	-8.236203213	-8.789144203
1xvi	33	-7.839096364	-7.664959186	-8.057401487	-8.031608823	-8.285290385
1xvi	34	-9.458346289	-9.607265816	-9.206525520	-8.916401805	-8.841336451
1xvi	35	-7.388331012	-8.191322962	-8.241193952	-8.169561187	-8.228893610
1xvi	36	-7.731282084	-7.966429104	-7.894030215	-8.021153733	-7.834871644
1xvi	37	-8.113397264	-8.401476689	-8.502400590	-8.151479098	-8.152669159
1xvi	38	-8.363351589	-7.861051376	-8.455942752	-8.480602694	-8.391702346
1xvi	39	-7.763878508	-8.680623483	-9.360915175	-9.485385694	-9.711442209
1xvi	40	-10.534615967	-9.234313885	-8.848076710	-8.546207778	-8.345495884
1xvi	41	-8.286835330	-8.501338658	-8.486091523	-8.828234589	-8.833083877
1xvi	42	-38.563011102	-37.559966438	-35.520230170	-35.024391509	-34.423815877
1xvi	43	-9.251319588	-8.275153802	-8.399418712	-8.529018943	-8.557196925
1xvi	44	-8.249472639	-8.036894312	-7.895634018	-8.406341114	-8.358590948
1xvi	45	-8.190036409	-8.280975553	-8.504892725	-8.342380994	-8.405956238
1xvi	46	-32.444890450	-32.869554259	-32.508388338	-32.761160729	-32.521495592
1xvi	47	-37.476040532	-37.704998523	-37.804257515	-37.898830101	-37.767236801
1xvi	48	-8.099794573	-9.432774443	-9.383658160	-9.488421014	-9.297478056
1xvi	49	-7.548395802	-7.181040161	-7.492005285	-7.243844145	-7.241140177
1xvi	50	-9.062976402	-8.378286078	-8.236188343	-8.238038573	-8.488613168
