# pdbid	traj	last100	last200	last300	last400	last500
1yqq	1	-48.952310900	-48.539228631	-48.286859185	-48.299068658	-45.770475943
1yqq	2	-43.928383501	-39.800704196	-38.110608943	-37.543956864	-37.263648040
1yqq	3	-33.796848171	-34.815260787	-35.037028662	-35.050491104	-35.289438311
1yqq	4	-34.635760465	-36.181438076	-35.887936660	-35.903142685	-36.401884654
1yqq	5	-41.878521927	-40.298262613	-40.172162293	-39.934953240	-38.873094917
1yqq	6	-35.982458111	-35.584045594	-35.934903883	-35.837134400	-35.761509285
1yqq	7	-40.311031867	-39.966639779	-38.577841495	-37.615360077	-37.705307725
1yqq	8	-35.348965930	-35.670113716	-35.313580980	-35.488335045	-35.819578647
1yqq	9	-41.832528763	-38.779853843	-41.401991403	-43.064505073	-44.150958218
1yqq	10	-20.857616387	-20.136481901	-20.780711272	-20.678469584	-20.343210882
1yqq	11	-0.521278973	-1.196397972	-0.916322182	-0.653697167	-1.217104932
1yqq	12	-35.298385765	-35.507898838	-35.453655733	-35.624537426	-36.049202059
1yqq	13	-0.545949175	0.836621807	0.696190220	0.607003260	0.620476867
1yqq	14	-35.956176169	-39.229975463	-42.150820223	-43.677182715	-44.548489069
1yqq	15	0.199488868	0.117568043	-0.649072175	-1.017316515	-0.817589582
1yqq	16	-39.056692586	-40.603717814	-40.955141552	-40.108639753	-39.641714047
1yqq	17	-35.331981957	-37.581038091	-37.116484060	-36.819136309	-36.677546759
1yqq	18	-19.431205240	-19.508581031	-19.184653960	-19.295549865	-19.417920945
1yqq	19	-0.883150390	-0.475793888	0.018680395	-0.672547801	-1.097468608
1yqq	20	-36.320155330	-36.129474777	-35.939493095	-35.789077612	-37.494462031
1yqq	21	-48.369646867	-47.867115516	-47.719780035	-44.971212799	-43.017452016
1yqq	22	-0.457061994	-0.094067867	-0.556171433	0.074626940	-0.278469702
1yqq	23	-35.237268088	-38.656456299	-37.456375928	-36.934968706	-36.517775359
1yqq	24	-38.216292669	-41.626304548	-43.700819915	-44.843071738	-44.018646412
1yqq	25	-0.239616784	0.359836198	0.764077587	0.757467503	0.533062724
1yqq	26	-4.545255810	-4.399709201	-3.309953313	-2.478212323	-2.016730855
1yqq	27	-41.804759138	-41.067791519	-41.411087135	-40.773590896	-40.507595140
1yqq	28	0.336476762	0.642720304	0.813773555	0.473560388	0.515699046
1yqq	29	-36.539584145	-37.517355208	-39.402785337	-38.324833393	-38.898148272
1yqq	30	-34.562369648	-34.690127079	-34.632308837	-35.601966136	-35.703266292
1yqq	31	-34.735681154	-35.242687267	-36.037851332	-36.037391744	-35.763791380
1yqq	32	-48.118977384	-45.122173165	-41.681272412	-40.037019683	-39.534827735
1yqq	33	-35.258963036	-35.464988853	-35.618537030	-36.674190877	-38.958350954
1yqq	34	-37.146670532	-36.844870097	-37.059263550	-36.690158121	-36.564930462
1yqq	35	-35.414918688	-36.092641560	-36.729459603	-36.196413225	-36.244742689
1yqq	36	-34.756632211	-36.551444436	-35.548044743	-35.330026595	-35.313697917
1yqq	37	0.698224460	0.323685129	0.310075290	0.208565821	0.308946195
1yqq	38	0.476440090	0.613514109	-0.022498678	0.176383273	0.103706579
1yqq	39	-33.668662159	-34.750895669	-36.366084102	-36.160014098	-35.914583234
1yqq	40	-36.101594325	-35.920257150	-37.087129617	-36.952238198	-36.497087744
1yqq	41	-1.141878066	0.321328864	0.524156380	0.388081297	0.392019444
1yqq	42	-37.258120442	-36.366472261	-37.508800622	-36.830545999	-36.917637996
1yqq	43	-0.500451747	-0.425628853	-0.371610337	0.318135369	0.524058397
1yqq	44	-1.749832181	-0.626165287	0.051466368	0.408761192	0.192088122
1yqq	45	-34.351866634	-34.719519220	-36.792881825	-37.229448378	-38.118069007
1yqq	46	-36.611983208	-35.602462118	-35.464818578	-35.382330982	-36.540893952
1yqq	47	-19.247728103	-19.164308271	-19.265936913	-19.430108922	-19.671109354
1yqq	48	-0.769097204	-0.225278598	-0.625588702	-0.490769106	-0.428790291
1yqq	49	-35.053790855	-35.899670176	-35.226385702	-35.073248249	-35.899327915
1yqq	50	-35.424340427	-35.189049670	-35.215346842	-35.386144623	-35.287577939
