# pdbid	traj	first100	first200	first300	first400	first500	last100	last200	last300	last400	last500
1eix	1	85.194377008	64.342718872	53.705071679	40.340320217	32.205090582	-0.043323939	0.624545190	0.284993807	0.171735012	0.168953738
1eix	2	44.081774874	43.456980722	29.681934714	22.324653068	17.834998092	0.584932631	0.313456551	0.189983659	0.301581664	0.230648786
1eix	3	21.373745824	10.721117078	7.235454315	5.429420598	4.303666529	-0.283388678	-0.260263662	0.234380915	0.336006837	0.221464294
1eix	4	86.207350014	85.857459383	78.657057546	66.104791934	56.175274187	0.045809299	-0.025621763	-0.046391555	-0.124676293	-0.071766496
1eix	5	44.371428684	38.233923166	25.486880688	18.958100627	15.157948858	-0.638015841	-0.535657776	-0.297091938	-0.256527413	-0.214788789
1eix	6	26.404842588	13.146277490	8.635788853	6.517060317	5.153866990	-0.270853238	0.329072945	0.088792156	0.052072663	0.053910739
1eix	7	85.491398317	85.587412254	85.425608238	76.951902978	61.459711985	-0.329262617	-0.255771239	-0.165192962	-0.214774553	-0.217799822
1eix	8	40.735254232	20.658904250	13.802911391	10.480894461	8.410561667	-0.230291951	-0.207048413	-0.076098780	-0.025413886	-0.159731417
1eix	9	43.370372291	33.896208568	22.556069527	16.835483201	13.469614095	-0.160356559	0.013034541	-0.142502950	-0.102931651	-0.035455391
1eix	10	44.471543122	33.843310336	27.908316417	24.695090423	23.455073217	1.332300497	0.689705092	0.539466461	0.447363934	0.296578052
1eix	11	90.258483370	88.273614017	87.107447435	86.412373304	86.358721346	-0.079746093	-0.424360462	-0.162427177	0.100526674	0.036293658
1eix	12	43.415157499	24.263810687	16.249777509	12.164334057	9.775392607	-0.387530607	-0.353190145	0.024167017	0.010996744	0.065042974
1eix	13	59.526503599	51.974802133	49.427316929	44.691334724	35.778758466	0.033668056	0.107720148	0.098480723	0.438691480	0.361652140
1eix	14	84.986138838	68.809454683	46.813309545	35.040837830	28.041428186	-0.045079839	0.898744312	0.616923134	0.458450629	0.353189158
1eix	15	30.934072510	15.305691213	10.096294637	7.580497393	6.064210674	0.101745150	-0.002991677	0.093977079	0.082656430	0.029213885
1eix	16	43.868678076	27.873586017	18.509138603	14.104255911	11.259955075	-0.006714258	0.129596647	0.776601865	0.477314286	0.361775833
1eix	17	60.420138493	30.348944049	20.290292941	15.143459905	12.184643959	0.192269073	0.067444238	-0.037779237	-0.029523576	-0.104783407
1eix	18	11.134257131	5.389434389	3.724949634	2.763344295	2.196895728	-0.254013307	0.218953506	0.071098457	0.051509869	0.346910461
1eix	19	96.739917077	70.235346531	61.792659357	52.776602068	45.378311907	-0.150789260	-0.050220984	0.307011133	0.261535048	0.198781377
