# pdbid	traj	last100	last200	last300	last400	last500
1w78	1	0.589191754	1.672056704	1.286436938	0.606935799	0.454594303
1w78	2	-1.551240345	-0.870475126	-0.516774692	-0.486289717	-0.911501816
1w78	3	-4.703743516	-4.824397499	-5.074149020	-4.986214576	-5.323842164
1w78	4	-1.849567369	-1.721047150	-0.920626075	-0.749072559	-0.201683292
1w78	5	-38.828194205	-41.199614451	-40.431924278	-40.112005750	-40.274563550
1w78	6	-63.410623718	-63.669450394	-63.354524605	-62.649813080	-62.590042800
1w78	7	1.106556402	1.467833063	0.892023612	0.637636391	0.806458578
1w78	8	2.098043823	-0.221140964	0.165334990	-0.006827928	-0.023534077
1w78	9	-2.086846117	-0.975842572	-1.324946588	-1.361256314	-1.040923619
1w78	10	-42.216619505	-42.264317990	-41.459631703	-40.924849739	-41.014500486
1w78	11	-0.762238951	-1.415277683	-2.241158063	-1.926267797	-1.431758536
1w78	12	0.274417909	-1.579284128	-2.276169928	-1.852934370	-1.409142122
1w78	13	-62.438531859	-62.002727169	-62.221582747	-62.385547482	-62.515667009
1w78	14	1.346671964	2.328264211	1.267192180	0.973371427	0.633652086
1w78	15	-1.226844333	-1.791351046	-0.892602778	-0.241866271	-0.536867362
1w78	16	-40.238729250	-41.798225714	-41.664140090	-41.854608530	-41.717372799
1w78	17	2.836578913	2.067280592	1.827718353	1.188720022	0.893071843
1w78	18	-0.022947856	-0.201789010	-0.306561623	-0.339244074	-0.336100022
1w78	19	0.565953463	0.208736014	0.364352458	-0.201591624	-0.163069013
1w78	20	-41.224150712	-41.526923288	-40.765320590	-40.389616616	-40.595726289
1w78	21	-37.337656132	-40.577406397	-39.854937525	-40.667758716	-41.066311950
1w78	22	1.642105337	0.191167300	0.461454505	0.971800193	0.992437281
1w78	23	-0.719837811	-1.878969333	-0.655923007	-0.766463105	-0.799496598
1w78	24	-0.067711769	-0.548664342	0.361272473	0.324856387	0.480923655
1w78	25	1.081314490	0.492694616	0.730032205	0.462491444	0.420551188
1w78	26	3.194078201	2.636884886	1.884481355	1.600568971	1.280720823
1w78	27	-42.152429595	-40.796631635	-41.781898770	-42.913247081	-42.821367738
1w78	28	0.564295937	1.475587582	1.191064500	1.062517925	1.335044753
1w78	29	1.998469175	1.703386303	0.056118470	-0.197284177	0.298912992
1w78	30	0.914412234	0.737197368	0.232386495	1.039283243	0.255500366
1w78	31	-38.281576229	-39.347556914	-40.095884783	-39.937382295	-39.658575371
1w78	32	-55.681252534	-55.505403135	-55.097299075	-54.749490724	-54.415792715
1w78	33	1.252629393	-0.010442700	-1.717553750	-1.822598937	-1.499951678
1w78	34	-40.419885742	-39.883113326	-39.454884478	-39.463641669	-39.694502715
1w78	35	-1.354250202	-0.393421129	0.250530565	0.913429115	0.640530265
1w78	36	-64.727455015	-64.874587312	-64.187687500	-63.794851740	-64.012650186
1w78	37	-0.852784670	-0.655723251	-1.670844822	-1.685189271	-2.057547497
1w78	38	-0.582315480	-0.967811732	-0.563994385	-0.620116070	-0.296340837
1w78	39	1.882316784	1.665126089	1.247210362	0.849219048	0.700882917
1w78	40	-1.703082759	0.461387495	0.214757785	0.133804556	-0.272666331
1w78	41	-40.147801049	-40.252601421	-39.375301482	-39.654500776	-40.361410787
1w78	42	-2.055430795	-1.572013855	-0.781737735	-1.206062608	-1.142252446
1w78	43	-42.581807279	-40.773607180	-40.270945450	-40.115087133	-40.606902547
1w78	44	-0.285439333	0.133011159	-0.182520195	-0.490239447	-0.380012011
1w78	45	-42.670150375	-43.488283318	-42.775321125	-42.070083001	-41.769042953
1w78	46	3.135446709	1.796598613	1.296600703	1.297617801	0.818193337
1w78	47	-2.020937354	-0.231561537	0.087901125	0.056022660	0.249885077
1w78	48	-38.968083621	-38.928939085	-39.151808270	-39.026654430	-40.379834699
1w78	49	0.692521964	-2.293573502	-1.184446522	-0.392519796	0.318771477
1w78	50	-63.379881477	-63.656850041	-64.068279120	-63.562332463	-63.285166126
