# pdbid	traj	first100	first200	first300	first400	first500	last100	last200	last300	last400	last500
1yqq	1	176.819144139	175.430552441	175.088734858	175.258657394	173.872087320	9.482572024	9.573542631	9.648295218	9.229606751	9.379063675
1yqq	2	127.437301334	113.007094900	115.833186366	116.772111353	118.330571719	4.345378807	7.418552032	8.001083161	8.365414042	8.354579035
1yqq	3	130.319559462	122.418507453	123.489342549	123.263555695	122.567797212	10.253477817	10.227940416	9.797923035	9.796784591	9.491629209
1yqq	4	122.550130670	114.200195174	112.310878865	115.571853651	112.968282167	8.784471411	8.426937213	8.718331099	8.928261635	8.727831353
1yqq	5	91.954217843	96.875336653	93.026090039	101.952353517	86.868688432	6.197700487	6.338017663	7.016661550	6.962865621	7.575800572
1yqq	6	130.218628852	129.015072827	129.097970012	129.535789770	128.828660032	9.733779751	9.854366670	9.840033027	9.689438695	9.601814528
1yqq	7	106.368471554	78.619163592	70.261169974	79.201290491	83.376441414	6.684679523	7.231795372	7.660183711	8.470280147	8.614844870
1yqq	8	131.050926409	124.351602546	125.139140571	125.171166249	125.722319333	9.726742927	9.406610774	9.535476786	9.725811289	9.396078567
1yqq	9	130.336145377	130.685661964	125.546673237	112.604495254	104.589012946	6.754513127	7.987479455	8.996964786	9.064315833	9.263098586
1yqq	10	78.159770624	75.943922415	54.531501626	43.499772502	35.852644623	3.062188434	2.989512189	3.141158056	3.214239658	3.197156022
1yqq	11	79.227445980	41.288665653	27.080255071	20.289813746	16.263845312	-0.466155385	-0.673359980	-0.613990169	-0.438954199	-0.173941537
1yqq	12	130.681007728	130.421008642	130.482451990	130.292872422	120.309799476	9.481745691	9.475762276	9.467846552	9.405956747	9.223997663
1yqq	13	126.993757207	126.169885399	124.442260045	122.475815062	118.781138192	0.402993660	0.167918893	0.076976564	0.072658671	0.008061330
1yqq	14	95.605233349	109.693474680	114.209769729	118.351298829	120.573751459	9.142570534	8.955874662	8.840781267	9.532259044	9.500714732
1yqq	15	110.023927663	118.743364535	122.416270056	123.561099004	118.028603757	0.404070333	-0.345684222	-0.023973262	-0.011606894	0.018158834
1yqq	16	131.041800700	127.103431508	119.155439195	118.240510616	119.365603548	9.808081838	7.683764379	8.017922210	8.227298272	8.519711841
1yqq	17	130.985541807	130.063287040	130.367583160	128.236401985	128.417367549	10.003684427	9.291712015	9.453916401	9.681001589	9.560451947
1yqq	18	128.089269427	118.118113710	93.218583965	70.601057676	57.318656387	3.817762330	3.809288894	3.600291771	3.478094866	3.177916031
1yqq	19	129.493740082	128.087778670	115.274955023	100.112462825	104.725169636	1.344578244	1.009706795	0.501329045	0.674428773	0.564957383
1yqq	20	116.052975720	92.474761626	100.506547699	99.210430498	93.936403182	8.759057228	9.450045098	9.551364043	9.066665706	9.111816131
1yqq	21	177.320316189	176.158549467	152.918282761	146.707740065	124.782277961	9.617484981	9.856948508	9.892250046	9.255948624	9.057256052
1yqq	22	105.891793986	55.449930344	36.927589083	27.422554288	21.916498921	1.135180829	0.640718247	0.425939677	0.462050003	0.508516353
1yqq	23	176.020706638	176.362151209	176.093456599	175.610920149	176.122098081	10.179290654	9.938260503	9.824823263	9.786179905	9.840729431
1yqq	24	126.319464995	122.533597655	115.512438994	118.029256520	120.095467871	9.423595431	9.514256050	9.330312765	9.277795024	9.120374554
1yqq	25	102.017497512	113.267027354	117.249830837	95.797740854	76.573243270	-0.012252094	0.060276942	0.149412450	0.254080871	0.133018502
1yqq	26	131.802505514	126.865174067	112.086924620	116.763220780	119.308866703	0.708541260	0.395014397	0.199412277	0.155665017	0.086123668
1yqq	27	128.598829420	128.678533021	106.679792745	85.526261179	70.209175983	8.550806716	8.617733035	9.063006176	8.991803795	9.129545471
1yqq	28	118.509336773	122.119546125	122.561150250	110.252786242	90.287173296	0.548791473	-0.231025386	-0.042104936	-0.047913455	-0.135734927
1yqq	29	128.339316629	124.184755496	114.240797418	117.342039265	111.141158220	9.966650127	9.467591442	8.063362124	8.265062597	8.387315586
1yqq	30	122.733588379	119.166825995	120.792500222	107.080111974	87.543412794	9.595862879	9.699179975	9.136918105	8.784382537	8.703891146
1yqq	31	121.669019924	126.402689074	108.511599441	114.087159543	117.524635247	8.919843056	9.355811318	9.154789421	9.032303545	9.037375429
1yqq	32	126.353401573	127.747577899	118.017157755	111.659921451	110.568357047	9.011065848	9.498727405	9.595914487	9.506827401	9.718112289
1yqq	33	126.929014070	121.202406219	103.411716563	79.909964669	65.963935757	8.379740272	8.780786731	8.473512093	8.782705404	8.714219693
1yqq	34	122.300750262	127.396232355	109.297391531	84.262291189	68.958363248	9.015442360	9.446073817	9.688576079	9.697202899	9.504707532
1yqq	35	115.019097090	114.649276235	79.139060095	61.140525449	50.907269522	10.045295717	9.662753536	9.595004258	9.902897469	9.882406706
1yqq	36	110.568108678	115.550421731	118.944991983	121.663556808	120.984545259	10.665319918	8.699993400	8.738718672	8.807636925	8.941772791
1yqq	37	49.372542818	24.220843117	16.036052848	11.895299817	9.542659772	-0.170642116	0.001954837	-0.123861750	-0.059165497	-0.140422528
1yqq	38	111.232950673	120.376083889	123.078006433	123.509224017	116.988976270	-0.367353884	0.118903910	-0.176347701	-0.080617491	0.224892084
1yqq	39	130.229764783	129.696387952	129.880306931	129.652074257	117.362141797	10.272813875	10.159671826	9.481236334	9.298923472	9.186153223
1yqq	40	118.958562089	87.425545476	61.935841141	48.973087877	40.941160860	8.778145340	9.042601525	8.478946875	8.777300894	9.002514081
1yqq	41	98.101714608	111.229362994	117.418979444	119.883257259	120.208716739	-0.164853622	-0.030456091	-0.199427342	-0.209999531	0.004879107
1yqq	42	121.151352919	95.328919616	101.287806009	102.382397005	102.741439350	7.958127466	8.241428393	7.753698998	7.797186819	8.022769014
1yqq	43	125.325811793	122.324897947	100.820204374	75.730501540	60.562443605	-1.010741474	-0.344578494	-0.010059829	-0.240877531	-0.269655991
1yqq	44	118.862359127	112.120753991	110.195274935	113.537861975	115.249153103	-0.081554973	-0.379812361	-0.036605204	-0.265125096	-0.253874349
1yqq	45	130.527014951	126.342729464	125.456948281	123.591998342	116.484480928	9.521010446	9.360744398	8.777450126	8.588237810	8.337277243
1yqq	46	123.601173297	106.338081867	94.703342498	88.678896893	87.336933035	8.665451665	9.408045279	9.325643290	9.390024514	8.778302581
1yqq	47	121.618301100	98.877476168	97.742395410	101.017029634	85.900679643	3.876416321	3.699454507	3.320032227	2.951484478	2.879085852
1yqq	48	129.058862930	129.497861429	128.332715907	128.905410079	129.213284891	1.102087919	0.465860934	0.407032932	0.348094458	0.346242667
1yqq	49	89.249661822	84.101883972	93.357480536	100.191602389	92.125144546	9.826109648	9.046541393	9.013516292	8.902783759	8.841687909
1yqq	50	131.357224767	93.506360544	65.740278889	51.619549036	42.843979333	8.802810615	9.268311760	9.303862887	9.607226092	9.613473494
