# pdbid	traj	last100	last200	last300	last400	last500
2hg2	1	-2.664027586	-0.546876742	0.399615637	-0.075864265	-0.138293223
2hg2	2	-3.000530390	-3.513764604	-5.278697770	-5.974248337	-5.111254743
2hg2	3	-1.631132751	-0.577998691	-0.025469417	0.053518802	0.303649661
2hg2	4	2.259256154	0.529350349	0.701271802	0.882834903	0.923566615
2hg2	5	0.303003748	-1.295173862	-0.446004115	-0.634824700	0.018009529
2hg2	6	0.694821747	1.338636415	0.687139340	-0.048501297	0.221105875
2hg2	7	-58.990282511	-59.135395943	-60.453692890	-60.100262998	-60.052826346
2hg2	8	0.622716897	0.528762677	1.142175563	1.283709222	0.860550979
2hg2	9	-4.043361297	-3.945817222	-3.201215157	-3.272299214	-3.267119660
2hg2	10	-3.893541379	-2.082699655	-1.331182133	-1.783336050	-1.090906225
2hg2	11	-84.298747466	-83.607702572	-83.455410110	-83.156887441	-82.926863292
2hg2	12	-0.666157804	-1.253250469	0.002745532	0.188792878	0.608506766
2hg2	13	0.107942954	-0.005541740	-0.016596925	-0.196033255	-0.027992643
2hg2	14	0.839679453	0.549197694	-0.133653550	-0.066948646	-0.110094339
2hg2	15	-34.275747339	-31.292055216	-30.554255265	-30.653612960	-32.294762409
2hg2	16	0.332808208	-1.582289940	-2.186406668	-1.677656451	-0.949115637
2hg2	17	0.931939333	-0.866021519	-0.073365282	-0.389191489	-0.690315715
2hg2	18	-59.120021844	-57.468757222	-56.698971660	-56.511635347	-57.014200160
2hg2	19	-59.258772009	-56.834934571	-57.154429510	-60.591177107	-63.732075998
2hg2	20	-29.268367669	-32.824181114	-45.961355885	-55.221190214	-60.787935521
2hg2	21	-59.728738718	-59.522098080	-59.453396975	-59.166585911	-59.103636019
2hg2	22	1.387355352	1.554814109	-0.252873787	-0.519091646	-0.168953751
2hg2	23	-52.170940510	-52.146396025	-53.339024160	-53.850533911	-54.826357819
2hg2	24	-40.740841597	-49.376158001	-52.619372698	-54.091524396	-55.016501137
2hg2	25	-35.872688898	-45.457299985	-50.303275118	-58.070757863	-58.461006322
2hg2	26	-32.281076529	-33.032502568	-33.690413480	-33.776770442	-33.343320247
2hg2	27	-1.602989340	-0.566671271	-0.926838837	-0.675794171	-0.153717755
2hg2	28	-32.261671859	-35.123600675	-35.604399705	-35.434098528	-34.485909528
2hg2	29	0.566688223	0.973822887	1.101517107	1.124356314	1.058244896
2hg2	30	-58.567407714	-67.606844064	-72.691343332	-71.400575367	-72.566162812
2hg2	31	-0.325658501	0.781037424	1.532986958	1.847405519	2.032142421
2hg2	32	-58.341015142	-65.993237499	-65.042679470	-63.151622833	-62.079657701
2hg2	33	-4.212940900	-4.171157525	-3.665018865	-3.582650206	-5.134785524
2hg2	34	-3.158431049	-1.471161065	-1.585840317	-1.265551417	-1.111289907
2hg2	35	1.652268681	1.729697705	1.922645847	2.101291406	2.110367939
2hg2	36	-35.694083598	-34.458944379	-32.994284223	-33.660109649	-34.050133588
2hg2	37	-42.554505030	-38.385827413	-37.305806883	-36.269882128	-35.720625130
2hg2	38	-0.533560105	-2.225156483	-2.196676518	-1.838669130	-1.478610742
2hg2	39	-0.527678253	0.693055231	-0.602662253	-0.488830261	-0.754994348
2hg2	40	0.101190675	0.613720292	0.825220568	1.427979633	1.092300199
2hg2	41	2.365376147	1.707838050	0.470082017	0.251762561	0.472847431
2hg2	42	-59.358547909	-59.054729179	-59.004806935	-58.997360416	-58.195731786
2hg2	43	-0.220538531	-3.337588538	-1.980494085	-1.237669378	-1.491843981
2hg2	44	-1.725814430	-3.522013277	-2.384795548	-3.176992555	-3.343080358
2hg2	45	-32.384706312	-31.459189715	-31.623880450	-31.763975454	-31.522013571
2hg2	46	1.552876049	0.196406520	0.656582742	0.008554248	0.016027389
2hg2	47	-58.826974063	-58.624276430	-58.558918842	-58.200985129	-58.944019655
2hg2	48	-1.890795622	-1.039389955	-0.491770320	-0.188719792	0.118754044
2hg2	49	2.194105922	0.648902696	0.513889690	0.955882887	1.236747420
2hg2	50	-66.767473943	-66.424029873	-66.717838618	-66.702232664	-66.758952236
