1	3.873363017
3	4.963970038
4	-1.827832075
6	0.576466468
7	3.054523359
12	1.388219099
16	1.412802468
18	1.486588986
19	-4.422238000
21	-4.199559583
22	2.265019117
23	2.701918394
24	-2.158830840
26	3.986424766
28	0.606939055
30	-2.090409584
31	1.735899312
32	0.229582703
33	0.959828471
34	-2.007769312
35	-0.976404355
36	-0.688338258
37	-0.095223895
38	1.483005953
39	0.504990756
41	6.913273951
42	5.338003812
43	2.850640545
44	-1.541173682
45	3.373716919
46	-1.803715631
48	-1.301818216
49	-1.333887174
50	3.452191559
