# pdbid	traj	d1	first100	first200	first300	first400	first500	last100	last200	last300	last400	last500
1d2f	1	d1	0.010000000	0.010000000	0.010000000	0.010000000	0.010000000	0.912218891	0.913403298	0.906160000	0.904780652	0.906988602
1d2f	2	d1	0.010000000	0.010000000	0.010000000	0.010000000	0.010000000	0.904182909	0.910059970	0.918470000	0.911282340	0.908002400
1d2f	3	d1	0.010000000	0.010000000	0.010000000	0.010000000	0.010000000	0.903343328	0.909025487	0.902460000	0.900896138	0.898182364
1d2f	4	d1	0.010000000	0.010000000	0.010000000	0.010000000	0.010000000	0.890809595	0.898830585	0.897710000	0.897971504	0.897012597
1d2f	5	d1	0.010000000	0.010000000	0.010000000	0.010000000	0.010000000	0.883523238	0.894467766	0.894750000	0.891087364	0.889292142
1d2f	6	d1	0.010000000	0.010000000	0.010000000	0.010000000	0.010000000	0.918065967	0.922803598	0.926240000	0.923708286	0.922153569
1d2f	7	d1	0.010000000	0.010000000	0.010000000	0.010000000	0.010000000	0.910209895	0.906611694	0.903710000	0.905643045	0.904457109
1d2f	8	d1	0.010000000	0.010000000	0.010000000	0.010000000	0.010000000	0.892638681	0.895052474	0.900700000	0.899598800	0.899658068
1d2f	9	d1	0.010000000	0.010000000	0.010000000	0.010000000	0.010000000	0.902863568	0.892953523	0.892620000	0.893839520	0.893227355
1d2f	10	d1	0.010000000	0.010000000	0.010000000	0.010000000	0.010000000	0.908470765	0.900239880	0.897180000	0.899876265	0.903923215
1d2f	11	d1	0.010000000	0.010000000	0.010000000	0.010000000	0.010000000	0.907151424	0.907736132	0.910680000	0.913997000	0.910509898
1d2f	12	d1	0.010000000	0.010000000	0.010000000	0.010000000	0.010000000	0.911739130	0.903673163	0.900670000	0.899523810	0.897696461
1d2f	13	d1	0.010000000	0.010000000	0.010000000	0.010000000	0.010000000	0.912398801	0.915262369	0.903740000	0.899696288	0.899616077
1d2f	14	d1	0.010000000	0.010000000	0.010000000	0.010000000	0.010000000	0.908410795	0.903193403	0.893490000	0.893029621	0.896574685
1d2f	15	d1	0.010000000	0.010000000	0.010000000	0.010000000	0.010000000	0.918305847	0.903733133	0.901710000	0.904120735	0.902201560
1d2f	16	d1	0.010000000	0.010000000	0.010000000	0.010000000	0.010000000	0.891469265	0.896056972	0.896820000	0.900708661	0.905032993
1d2f	17	d1	0.010000000	0.010000000	0.010000000	0.010000000	0.010000000	0.909010495	0.902503748	0.900110000	0.900288714	0.900947810
1d2f	18	d1	0.010000000	0.010000000	0.010000000	0.010000000	0.010000000	0.901484258	0.913283358	0.915580000	0.913847019	0.912555489
1d2f	19	d1	0.010000000	0.010000000	0.010000000	0.010000000	0.010000000	0.921664168	0.912398801	0.913660000	0.908747657	0.906580684
1d2f	20	d1	0.010000000	0.010000000	0.010000000	0.010000000	0.010000000	0.934317841	0.915187406	0.917550000	0.917146607	0.913701260
1d2f	21	d1	0.010000000	0.010000000	0.010000000	0.010000000	0.010000000	0.901874063	0.908260870	0.912420000	0.907105362	0.907498500
1d2f	22	d1	0.010000000	0.010000000	0.010000000	0.010000000	0.010000000	0.909040480	0.906956522	0.902590000	0.899343832	0.898686263
1d2f	23	d1	0.010000000	0.010000000	0.010000000	0.010000000	0.010000000	0.888110945	0.896101949	0.892930000	0.893974503	0.893791242
1d2f	24	d1	0.010000000	0.010000000	0.010000000	0.010000000	0.010000000	0.893088456	0.896221889	0.900180000	0.899823772	0.900635873
1d2f	25	d1	0.010000000	0.010000000	0.010000000	0.010000000	0.010000000	0.908380810	0.908095952	0.909430000	0.910869891	0.912951410
1d2f	26	d1	0.010000000	0.010000000	0.010000000	0.010000000	0.010000000	0.902893553	0.899400300	0.900390000	0.898428946	0.898944211
1d2f	27	d1	0.010000000	0.010000000	0.010000000	0.010000000	0.010000000	0.896716642	0.901019490	0.905510000	0.909595051	0.905932813
1d2f	28	d1	0.010000000	0.010000000	0.010000000	0.010000000	0.010000000	0.912518741	0.901589205	0.906600000	0.906505437	0.907858428
1d2f	29	d1	0.010000000	0.010000000	0.010000000	0.010000000	0.010000000	0.889160420	0.901739130	0.899670000	0.900626172	0.901601680
1d2f	30	d1	0.010000000	0.010000000	0.010000000	0.010000000	0.010000000	0.887631184	0.896026987	0.895500000	0.895174353	0.900587882
1d2f	31	d1	0.010000000	0.010000000	0.010000000	0.010000000	0.010000000	0.909700150	0.907601199	0.907780000	0.907637795	0.904187163
1d2f	32	d1	0.010000000	0.010000000	0.010000000	0.010000000	0.010000000	0.908980510	0.900344828	0.900160000	0.901623547	0.901205759
1d2f	33	d1	0.010000000	0.010000000	0.010000000	0.010000000	0.010000000	0.901214393	0.894917541	0.896280000	0.898038995	0.897936413
1d2f	34	d1	0.010000000	0.010000000	0.010000000	0.010000000	0.010000000	0.922053973	0.920569715	0.916430000	0.914626922	0.912603479
