# pdbid	traj	first100	first200	first300	first400	first500	last100	last200	last300	last400	last500
2v81	1	220.726813708	219.445214431	219.368288911	219.423191891	219.336658381	218.553512008	219.599913246	219.169915387	219.221481435	218.820978772
2v81	2	217.588924597	218.809932444	218.770541744	218.577818463	218.492401328	-0.031665043	0.020288056	0.083386362	0.132925980	0.118694360
2v81	3	219.326808441	218.904016489	218.637524653	218.477364963	218.582979218	218.442647361	218.172898033	217.935861862	218.288132699	217.650738029
2v81	4	209.948959923	213.648171534	215.430836277	216.075611304	216.301663957	217.703808467	215.820888019	216.941417732	216.856363653	217.007204062
2v81	5	217.603356035	216.747715620	217.235042031	217.232332541	216.853842919	216.323946937	216.824704883	217.420014062	217.412448937	217.726697182
2v81	6	218.544590256	218.391696878	218.890473563	219.047330433	218.969847876	219.066959434	218.548026390	219.173710625	218.901943453	218.669247485
2v81	7	215.735944353	216.941971109	217.371465470	217.992635848	218.168455282	217.083173282	217.182368256	217.227898205	217.096992223	217.190591752
2v81	8	217.437704533	217.274318173	200.271934303	204.519935298	207.262171126	217.651748157	218.011542789	218.163648870	218.927886743	218.150663759
2v81	9	218.304014166	217.226694464	217.802288961	218.106436789	218.246283667	218.118895189	217.276163654	217.128482989	216.788102670	213.812782753
2v81	10	218.886343207	218.684916893	218.351064119	218.286098891	218.675312756	220.107730858	219.640545892	219.296319057	219.191366971	219.380358993
2v81	11	219.549837269	219.997410785	219.037650931	218.730865643	218.648256734	218.861237256	218.099282750	218.497332031	218.261141235	218.277103272
2v81	12	219.176536545	219.507215116	219.809454347	219.696594059	219.683067205	217.198358100	218.524967154	218.318611348	218.329621735	218.567562346
2v81	13	217.050907947	218.040865203	218.961431910	219.015010252	218.724612041	217.545877321	219.388973978	219.114564101	218.640509139	219.066256682
2v81	14	218.087902454	217.427006104	217.237126715	217.779993056	218.152657864	-0.155668748	0.104778007	0.068922168	-0.071493747	-0.040562763
2v81	15	220.148859784	219.915268609	218.343399417	218.288261642	218.506726073	218.788149349	218.843998951	218.589344852	218.246897617	218.586582967
2v81	16	218.417354115	219.291897483	217.804188068	217.910338260	218.306921534	219.206457245	218.167966486	218.564988305	218.390517110	218.249755979
2v81	17	219.380412255	218.909435731	218.691693591	219.193920034	219.058388563	0.100782918	0.075718026	-0.011302430	-0.088607077	-0.063870139
