# pdbid	traj	last100	last200	last300	last400	last500
2gqr	1	-0.351964633	0.300570105	0.087455655	0.339482068	0.386571221
2gqr	2	-0.227856327	0.216712651	-0.613039817	-0.628108153	-0.701652353
2gqr	3	1.368486822	0.745449299	-0.315023677	-0.215825021	-0.175707927
2gqr	4	0.640818238	0.211786813	-0.070663450	-0.186197238	-0.258211957
2gqr	5	-0.176770397	-0.540251609	-0.866210585	-0.862724368	-0.445259601
2gqr	6	0.485368013	0.374393153	0.175660955	0.335297936	0.305015982
2gqr	7	-0.448885885	-1.229076254	-0.519509952	-0.486543140	-0.339803585
2gqr	8	0.901998636	0.948586213	0.526041927	0.355553153	0.260807825
2gqr	9	-1.480864063	-1.179833701	-0.892169980	-0.613086697	-0.495136978
2gqr	10	-0.346566019	0.444327503	0.571884580	0.226269121	0.498198224
2gqr	11	-1.179740435	-0.809652025	-0.505630265	-0.412236166	-0.409545373
2gqr	12	-0.275242114	-0.675423161	-0.646185885	-0.382905831	-0.385186892
2gqr	13	-0.139596342	-0.121362475	0.132367657	0.176162417	0.127327744
2gqr	14	0.306522339	0.377758931	0.104357478	-0.031876605	0.002944219
2gqr	15	-0.022514378	-0.133193292	-0.231415962	-0.007031065	0.073977930
2gqr	16	-0.454049325	0.208524863	0.088239643	0.082905234	-0.116117020
2gqr	17	0.523483868	-0.032019224	-0.075888677	0.074165939	-0.163186891
2gqr	18	-0.055026904	-0.086818136	0.081020398	0.217307628	0.079581732
2gqr	19	-0.307085930	0.236572388	0.442455460	0.177209248	0.082308227
2gqr	20	-1.243094670	-0.366787499	-0.297611055	-0.382702897	-0.378297213
2gqr	21	0.141674963	0.019957218	0.069381520	0.381685082	0.471112427
2gqr	22	0.759805112	-0.091851695	-0.269973210	-0.188079141	0.271609987
2gqr	23	-0.136509918	-0.183557687	-0.321706317	-0.262399850	-0.034707761
2gqr	24	-0.895854880	-0.535459760	0.114665332	-0.038160367	-0.104829315
2gqr	25	-0.154003561	-0.009821620	-0.076890580	0.113584961	-0.171542245
2gqr	26	0.336073921	-0.116359198	0.049377183	0.154010114	0.169764659
2gqr	27	0.720718561	0.125209715	0.202422865	0.189685660	0.170471137
2gqr	28	-0.298309475	-1.265037379	-0.981379260	-0.705760879	-0.798113310
2gqr	29	0.131112916	0.640153498	0.350143155	0.046684368	0.131717060
2gqr	30	0.784103396	0.438211796	0.350616162	0.437469387	0.515086258
2gqr	31	0.488756762	0.209978170	0.336842278	0.009188804	-0.166164104
2gqr	32	0.117943118	0.319765212	0.203588525	0.345213905	0.195458001
2gqr	33	0.551757639	0.547934713	0.566588100	0.304077949	0.451568388
2gqr	34	-0.609357076	-0.560217555	-0.615287507	-0.571867083	-0.375529417
2gqr	35	-1.078896312	-0.565375876	-0.117256615	-0.119328808	0.113976504
2gqr	36	-0.029257346	-0.268689426	-0.369027717	-0.538839957	-0.320093064
2gqr	37	-0.656964333	-0.451183258	-0.377870300	-0.236162207	-0.209246511
2gqr	38	-0.725766837	-0.244043997	0.007797525	-0.032534711	0.166026678
2gqr	39	0.421197594	0.490140214	0.122793132	-0.069524468	-0.080635448
2gqr	40	0.262746229	0.492363345	0.400130045	0.246745904	0.256834342
2gqr	41	-0.641352429	-0.089021354	0.316705692	-0.323440879	-0.284626355
2gqr	42	0.258146559	0.417457364	0.706402568	0.344397377	0.525724462
2gqr	43	0.251818861	-0.651009411	-0.316453237	-0.185163065	-0.148562443
2gqr	44	-0.585208673	-0.554256790	0.036428042	-0.200492430	-0.051791915
2gqr	45	0.429718463	1.028775043	0.327547665	0.150980561	-0.113916328
2gqr	46	0.217480405	0.642185414	0.431309432	0.599233384	0.467362358
2gqr	47	-0.261901994	-0.896705519	-0.431543372	-0.916685324	-0.661867248
2gqr	48	-0.154547076	0.296134623	0.229275660	0.368781753	0.371219244
2gqr	49	0.001493066	0.183280011	0.230814772	0.264162115	0.291822925
2gqr	50	1.552596589	0.342074256	0.298937250	0.589939316	0.509633423
