# pdbid	traj	first100	first200	first300	first400	first500	last100	last200	last300	last400	last500
2pth	1	4.736743187	2.035750954	1.162369283	1.252277007	1.060246163	-0.075627237	-0.095105970	-0.127273984	-0.058634728	-0.077865647
2pth	2	0.328784092	0.549022732	0.602263362	0.494536515	0.260614763	-0.610245211	-0.653749167	-0.846764647	-0.551671245	-0.534463357
2pth	3	2.232124013	0.715124767	0.385386042	0.552483257	0.584754716	0.318257071	-0.060735154	0.258476889	0.397407339	0.274043861
2pth	4	112.950938516	113.589238805	114.747396665	96.483067772	77.302229111	0.378714197	-0.130865097	-0.041106603	0.132374901	0.123622939
2pth	5	107.162816224	109.789960363	109.073625328	109.498841579	110.207447893	-1.773454588	-1.033784432	-0.786833572	-0.888418521	-0.826028919
2pth	6	110.504669918	111.692995401	84.986383433	64.047053171	51.322962493	-1.157521787	-0.674613438	-0.549659834	-0.084052994	-0.126991395
2pth	7	109.876852144	111.193559186	101.672571336	81.201888107	65.092000429	0.055727937	-1.196940189	-0.477505077	-0.126598347	0.124921747
2pth	8	0.980492371	0.515787959	0.319076535	0.562524129	0.674864218	-0.472980572	-0.452034852	0.124508024	0.175044646	0.152966036
2pth	9	109.475901470	89.692139681	60.097269375	45.287458693	36.465790453	1.395374764	7.284545116	7.054162660	5.694434156	4.687331929
2pth	10	111.229567609	111.567582749	111.109212919	111.504612778	112.293874993	-1.069919099	-0.658830999	-0.185959276	-0.146272655	-0.150823176
2pth	11	2.624701930	1.109844803	0.894831584	0.734343654	0.631969219	-0.190816368	-0.089340223	-0.033655142	-0.097926898	0.135355746
2pth	12	2.680882251	1.154165678	0.489936289	0.276555905	0.237253637	1.061294511	0.579480976	0.166868219	-0.065772360	-0.018473021
2pth	13	0.839985501	0.024170190	0.076592766	-0.004649285	0.154056276	1.021483313	1.021759757	0.816708691	0.715717288	0.563666100
2pth	14	4.593407560	1.931785425	1.409687254	1.201952452	0.889340122	-1.737075692	-0.957751037	-0.628765282	-0.614392815	-0.719512895
2pth	15	-0.760309843	-0.322587245	-0.176688816	0.312084416	0.317204076	0.239036761	0.115165976	0.052176140	0.086865615	0.159933459
2pth	16	3.979363224	1.844852261	1.196216323	1.012372768	0.729610471	-0.407329152	0.110236623	0.365627819	0.363824029	0.408251148
