# pdbid	traj	first100	first200	first300	first400	first500	last100	last200	last300	last400	last500
4iwx	1	569.511217347	567.661370375	565.554550409	563.892547213	563.976567152	562.829427082	562.595059495	564.429517684	564.150837176	562.688730011
4iwx	2	567.800100093	561.833619113	563.276441987	563.958313245	563.675258609	0.772875539	1.103639230	0.561196386	0.231770009	0.150050253
4iwx	3	561.794422838	564.051682280	566.997321566	566.276742487	567.251955533	-0.740979458	0.128288125	0.069373330	0.100472858	0.251748928
4iwx	4	552.479744633	560.913049749	560.351531062	560.732371117	559.181904121	565.469164526	566.751804704	566.696516689	564.230073659	563.624184727
4iwx	5	564.448639985	551.475484103	555.468797960	555.100894391	555.482541420	-0.337003025	0.049713683	-0.212614835	-0.316297581	-0.069646534
4iwx	6	568.980828745	564.303160442	563.999118256	563.029621171	564.337463624	0.356487122	0.103839045	0.355372741	0.572673267	0.429186039
4iwx	7	562.796130150	560.714723450	559.223113528	558.443455508	559.696407257	561.373252247	565.859306492	565.381442475	563.949724754	563.709573215
4iwx	8	565.849597709	559.142440969	561.201582181	563.407712274	562.433318064	563.333610965	561.451510285	562.364455653	563.528091497	565.345181905
4iwx	9	561.048443371	564.795309119	566.152204234	565.801537224	565.831080189	-0.069033434	-0.368597081	-0.438655566	-0.048628634	-0.144714180
4iwx	10	562.453104334	566.279175797	562.533088583	561.265178018	562.286997982	0.953613013	0.188890502	0.151558426	0.321040034	0.258885014
4iwx	11	555.383213952	559.170398883	560.101810185	561.287457312	561.811147429	566.883903634	567.256549489	562.157807613	562.346731715	561.591624016
4iwx	12	562.506838639	564.923925790	563.674226562	562.657297636	560.527097352	562.990416563	564.140640972	564.012981241	563.751309200	564.124391120
4iwx	13	564.047152762	561.843148973	562.877538356	563.204486680	563.688724224	-1.326885452	-0.885671202	-0.304747619	-0.425742283	-0.143651778
4iwx	14	567.023377710	568.722475252	568.687120636	567.560922300	568.040970261	1.825740653	1.156470057	0.661829560	0.189563517	0.355500495
4iwx	15	564.785637289	565.994516158	564.441516434	565.103042479	564.339261999	563.428942428	565.617173269	565.419058625	564.745490387	564.102474953
4iwx	16	569.149352971	567.797230630	566.912444702	567.034179736	566.547365254	572.164440007	567.171911775	567.127887867	567.304043496	567.223619428
4iwx	17	568.645325242	567.934834105	567.070988746	568.135704503	568.216334424	-0.086009943	0.040632261	-0.051739456	0.028304305	-0.008691562
4iwx	18	561.374739611	559.573559241	560.690196189	562.652194442	563.719859308	564.244249656	564.076537136	567.024289124	566.839253485	566.749287389
4iwx	19	564.226568046	569.120354354	565.970283855	565.538558864	565.107050570	0.600830877	0.237812277	-0.084895242	-0.095839960	-0.245923103
4iwx	20	569.529623924	569.603324757	569.646186910	569.368565925	568.206868821	566.035385303	566.180119891	566.844803919	564.579756404	563.467892909
4iwx	21	564.368399575	568.429334337	566.824436890	566.386787304	565.212518243	1.033623269	0.498507445	0.318922228	0.563871257	0.366816839
4iwx	22	569.501560760	569.607770885	565.772000207	566.958856497	566.581952589	-0.680772167	0.123624188	0.046088115	0.129900265	0.169873819
4iwx	23	567.364621823	564.035548615	563.362238365	564.347269706	563.996526348	0.900196606	-0.040057122	20.642148592	117.503041183	173.204317884
4iwx	24	569.092484031	568.121939972	566.239326841	567.178485811	566.219385966	0.511352577	0.859894915	0.434652294	0.356450866	0.547186881
