# pdbid	traj	last100	last200	last300	last400	last500
3qou	1	-0.354562129	-0.169746712	-0.157502188	-0.181067287	-0.190171852
3qou	2	-0.685880847	-0.379793063	-0.420604040	-0.360717310	-0.301120816
3qou	3	-0.204941477	0.059659138	0.258379580	0.273613560	0.161389924
3qou	4	0.236837489	-0.362514484	-0.339577940	-0.309971029	-0.231749871
3qou	5	-0.532705157	-0.018224559	-0.147242960	-0.156924925	-0.190869199
3qou	6	0.070110037	0.084472212	0.084771382	0.103967261	0.273843949
3qou	7	0.067475922	-0.125324919	0.082553275	-0.052086432	-0.108214350
3qou	8	-0.300940082	0.215152216	0.307455540	0.072197315	0.017201534
3qou	9	0.181524708	-0.276125943	-0.327695298	-0.175072990	-0.159643924
3qou	10	-0.570160720	-0.020352887	-0.197128305	-0.242418774	-0.438136346
3qou	11	0.799568448	0.729185006	0.355182432	0.285208693	0.173344119
3qou	12	0.017199295	0.120628309	0.051737235	-0.002546549	-0.107017449
3qou	13	0.802012241	0.482979546	0.410771027	0.460914370	0.426145848
3qou	14	-0.706901349	-0.149542992	-0.286686420	-0.443899432	-0.253535970
3qou	15	0.057806784	-0.080115189	-0.323978652	-0.377657765	-0.219899942
3qou	16	0.303621874	0.063176453	-0.090786047	-0.060048080	-0.038343274
3qou	17	0.608100240	0.423708680	0.071918670	0.179876678	0.190147870
3qou	18	0.592356664	0.107413195	-0.185005655	0.018933425	0.001760552
3qou	19	0.073553148	-0.086572985	-0.147918927	-0.196950619	-0.041298040
3qou	20	0.390682091	0.313442467	0.143237360	0.207141534	0.370848068
3qou	21	-0.347269640	-0.123426363	0.017908812	-0.063292375	0.041605554
3qou	22	0.784292496	0.537016430	0.426964200	0.433654498	0.462068389
3qou	23	-0.278469603	-0.268636213	0.201834072	0.199691745	0.265945088
3qou	24	0.156708366	0.122063603	0.170348822	0.051520422	0.100419264
3qou	25	-0.387258591	-0.705503678	-0.524986718	-0.391082968	-0.383970600
3qou	26	0.655140937	0.395498939	0.325354357	0.355824736	0.253076834
3qou	27	0.668258583	0.848733116	0.528152870	0.194617994	0.078866699
3qou	28	-0.258121139	-0.106175876	-0.273161632	-0.242865504	-0.214896412
3qou	29	0.023657459	-0.030420315	-0.300939493	-0.262646114	-0.342272058
3qou	30	-0.282111679	-0.516689993	-0.407316390	-0.294694843	-0.274621942
3qou	31	-1.353551642	-1.041980379	-0.747458840	-0.659609029	-0.587234225
3qou	32	0.662320982	0.065297593	0.351039965	0.345158455	0.290743429
3qou	33	0.000929288	-0.542049126	-0.568760763	-0.498499134	-0.463930082
3qou	34	-0.651876777	-0.493293813	-0.238505817	-0.260967263	-0.185983219
3qou	35	-0.188548508	-0.089429261	-0.021757462	0.042531828	-0.149998524
3qou	36	-0.803862721	-0.350783573	-0.402225505	-0.102575889	-0.120711879
3qou	37	0.098879078	0.165283780	0.130515350	0.017045907	0.201390136
3qou	38	0.059699175	0.296927079	0.299880420	0.300425478	0.337907150
3qou	39	-0.599100517	-0.217030221	-0.010166110	0.124170885	-0.004273687
3qou	40	-0.023621094	-0.272979678	-0.131332745	-0.067385178	0.007327026
3qou	41	-0.237839633	0.382236082	0.294165900	0.418258474	0.416315655
3qou	42	-0.998483043	-0.746129228	-0.355852275	-0.378749886	-0.594037536
3qou	43	-0.036814543	-0.438718073	-0.530977590	-0.428887865	-0.499593247
3qou	44	0.544739483	0.538360585	0.272398385	0.038348705	0.262894104
3qou	45	0.267123628	0.373049205	0.237668855	0.085814276	0.212579742
3qou	46	-0.333337249	-0.476286982	-0.279366230	-0.081327053	-0.116796078
3qou	47	0.050881117	-0.063412070	-0.340968070	-0.324470926	-0.296802329
3qou	48	-0.369969775	-0.192983015	-0.360949673	-0.294143116	-0.402008280
3qou	49	0.340397106	0.622252625	0.534779593	0.437762000	0.193541165
3qou	50	-0.098151424	-0.166496790	-0.165432090	-0.192815767	-0.028920927
