# pdbid	traj	d1	first100	first200	first300	first400	first500	last100	last200	last300	last400	last500
1uuf	1	d1	0.010000000	0.010000000	0.010380000	0.016621672	0.015296941	0.846461769	0.844272864	0.843100000	0.840926134	0.840929814
1uuf	2	d1	0.010000000	0.010000000	0.010000000	0.014979378	0.015164967	0.834977511	0.832218891	0.834010000	0.836794151	0.838080384
1uuf	3	d1	0.010000000	0.010000000	0.011760000	0.017154106	0.015722855	0.844182909	0.842008996	0.839950000	0.839073866	0.839274145
1uuf	4	d1	0.010000000	0.010000000	0.010010000	0.012932133	0.012345531	0.075007496	0.088890555	0.091160000	0.090089989	0.092729454
1uuf	5	d1	0.010000000	0.010000000	0.010000000	0.012557180	0.012045591	0.081334333	0.079340330	0.079560000	0.079846269	0.081697660
1uuf	6	d1	0.010000000	0.010000000	0.010000000	0.010000000	0.013779244	0.841514243	0.844047976	0.840570000	0.839636295	0.839640072
1uuf	7	d1	0.010000000	0.010000000	0.018690000	0.022155981	0.019724055	0.835517241	0.840419790	0.839640000	0.837476565	0.837534493
1uuf	8	d1	0.010000000	0.010000000	0.010000000	0.012362205	0.015956809	0.849850075	0.843643178	0.840110000	0.842695913	0.842471506
1uuf	9	d1	0.010000000	0.010000000	0.010850000	0.015001875	0.014001200	0.842323838	0.839310345	0.852880000	0.849430071	0.848584283
1uuf	10	d1	0.010000000	0.010000000	0.010000000	0.010000000	0.011361728	0.072908546	0.080884558	0.084790000	0.087367829	0.086154769
1uuf	11	d1	0.010000000	0.010000000	0.010000000	0.010000000	0.011235753	0.847391304	0.848350825	0.846510000	0.845718035	0.844811038
1uuf	12	d1	0.010000000	0.016566717	0.020150000	0.018338958	0.018830234	0.861784108	0.859280360	0.854250000	0.847885264	0.846214757
1uuf	13	d1	0.010000000	0.010000000	0.010000000	0.010000000	0.010347930	0.077346327	0.076776612	0.079820000	0.081961005	0.081547690
1uuf	14	d1	0.010000000	0.010000000	0.013880000	0.012984627	0.012939412	0.836476762	0.838170915	0.838090000	0.839096363	0.840323935
1uuf	15	d1	0.010000000	0.010000000	0.010000000	0.010000000	0.013275345	0.849460270	0.838995502	0.841410000	0.842553431	0.843281344
1uuf	16	d1	0.010000000	0.010000000	0.010000000	0.010562430	0.014703059	0.849940030	0.845247376	0.843800000	0.842988376	0.841337732
1uuf	17	d1	0.010000000	0.010000000	0.010000000	0.019261342	0.017636473	0.844452774	0.846146927	0.842650000	0.843175853	0.847966407
1uuf	18	d1	0.010000000	0.010000000	0.010000000	0.013839520	0.013071386	0.839835082	0.838800600	0.838290000	0.839126359	0.838908218
1uuf	19	d1	0.010000000	0.010000000	0.010000000	0.015084364	0.014067187	0.830539730	0.836881559	0.839390000	0.840528684	0.841679664
1uuf	20	d1	0.010000000	0.010000000	0.011610000	0.017491564	0.015992801	0.828890555	0.832743628	0.833970000	0.834109486	0.832543491
1uuf	21	d1	0.010000000	0.010000000	0.012570000	0.015061867	0.014049190	0.841784108	0.836836582	0.837030000	0.837791526	0.838932214
1uuf	22	d1	0.010000000	0.010000000	0.010000000	0.012767154	0.012213557	0.831949025	0.834557721	0.839260000	0.840693663	0.840653869
1uuf	23	d1	0.010000000	0.010000000	0.017350000	0.015511811	0.014703059	0.842503748	0.844677661	0.844050000	0.843663292	0.842981404
1uuf	24	d1	0.010000000	0.010000000	0.010000000	0.011072366	0.013869226	0.834437781	0.833163418	0.836750000	0.838473941	0.838452310
1uuf	25	d1	0.010000000	0.010000000	0.010000000	0.017319085	0.015854829	0.848080960	0.856116942	0.852750000	0.850547432	0.849268146
1uuf	26	d1	0.010000000	0.010000000	0.012970000	0.013202100	0.012561488	0.840164918	0.839790105	0.837990000	0.839313836	0.839124175
1uuf	27	d1	0.010000000	0.010000000	0.012780000	0.014874391	0.014061188	0.838185907	0.846731634	0.842930000	0.844023247	0.843851230
1uuf	28	d1	0.010000000	0.010000000	0.010000000	0.012257218	0.013617277	0.082383808	0.087046477	0.084430000	0.081863517	0.083557289
1uuf	29	d1	0.010000000	0.010000000	0.011870000	0.015256843	0.014205159	0.847481259	0.841394303	0.842560000	0.845268091	0.843911218
1uuf	30	d1	0.010000000	0.010000000	0.015780000	0.015421822	0.014337133	0.836806597	0.838410795	0.839100000	0.843453318	0.842537493
1uuf	31	d1	0.010000000	0.010000000	0.013280000	0.012459693	0.011967606	0.677466267	0.683328336	0.688080000	0.688380202	0.689388122
1uuf	32	d1	0.010000000	0.010000000	0.018100000	0.016524184	0.015218956	0.088860570	0.083733133	0.088090000	0.087007874	0.085554889
1uuf	33	d1	0.010000000	0.010000000	0.010520000	0.012812148	0.012249550	0.846881559	0.842338831	0.842150000	0.842035996	0.841829634
1uuf	34	d1	0.010000000	0.010000000	0.010000000	0.010000000	0.014877025	0.840254873	0.836791604	0.835880000	0.838091489	0.837576485
1uuf	35	d1	0.010000000	0.010000000	0.014750000	0.014851894	0.013917217	0.828620690	0.836536732	0.839270000	0.837259093	0.839490102
1uuf	36	d1	0.010000000	0.010000000	0.014380000	0.013284589	0.012771446	0.846131934	0.840734633	0.842210000	0.841706037	0.841571686
1uuf	37	d1	0.010000000	0.010000000	0.010000000	0.011139858	0.017426515	0.840944528	0.849475262	0.846520000	0.846587927	0.845902819
1uuf	38	d1	0.010000000	0.010000000	0.014530000	0.013569554	0.012855429	0.835217391	0.839745127	0.840650000	0.841908511	0.841067786
1uuf	39	d1	0.010000000	0.010000000	0.010000000	0.012962130	0.012369526	0.837106447	0.836341829	0.836930000	0.775519310	0.640335933
1uuf	40	d1	0.010000000	0.010000000	0.010000000	0.010000000	0.013065387	0.841664168	0.839970015	0.840960000	0.840476190	0.840761848
1uuf	41	d1	0.010000000	0.010000000	0.013830000	0.019351331	0.017480504	0.844212894	0.841064468	0.840630000	0.841188601	0.840971806
1uuf	42	d1	0.010000000	0.010000000	0.013760000	0.012819648	0.013377325	0.843343328	0.842218891	0.844190000	0.842980877	0.841145771
1uuf	43	d1	0.010000000	0.010000000	0.014280000	0.013209599	0.012567487	0.847691154	0.841544228	0.840850000	0.842553431	0.841727654
1uuf	44	d1	0.010000000	0.010000000	0.010000000	0.011799775	0.014271146	0.857856072	0.850434783	0.847650000	0.844398200	0.843557289
1uuf	45	d1	0.010000000	0.010000000	0.015170000	0.018743907	0.016994601	0.577046477	0.579370315	0.579770000	0.579583802	0.578386323
1uuf	46	d1	0.010000000	0.010000000	0.010000000	0.014116985	0.017738452	0.846761619	0.837661169	0.837700000	0.836531684	0.836316737
1uuf	47	d1	0.010000000	0.010000000	0.010000000	0.014431946	0.013545291	0.837226387	0.837811094	0.838250000	0.838833896	0.840857828
1uuf	48	d1	0.010000000	0.010000000	0.010000000	0.010697413	0.010557888	0.835427286	0.832188906	0.834950000	0.836779153	0.838074385
1uuf	49	d1	0.010000000	0.010000000	0.010000000	0.017244094	0.016400720	0.844482759	0.838890555	0.839400000	0.837109111	0.836550690
1uuf	50	d1	0.010000000	0.010000000	0.010000000	0.013172103	0.012903419	0.836716642	0.840509745	0.841260000	0.842793401	0.842309538
# pdbid	traj	d2	first100	first200	first300	first400	first500	last100	last200	last300	last400	last500
1uuf	1	d2	0.010000000	0.010000000	0.010000000	0.010000000	0.010000000	0.900194903	0.894857571	0.893820000	0.892422197	0.890293941
1uuf	2	d2	0.010000000	0.010000000	0.010000000	0.010000000	0.010000000	0.898455772	0.891469265	0.891840000	0.890742407	0.890197960
1uuf	3	d2	0.010000000	0.010000000	0.010000000	0.010000000	0.010000000	0.889160420	0.892008996	0.894210000	0.894806899	0.893263347
1uuf	4	d2	0.010000000	0.010000000	0.010000000	0.010000000	0.010000000	0.847481259	0.848470765	0.848790000	0.848560180	0.848848230
1uuf	5	d2	0.010000000	0.010000000	0.010000000	0.010000000	0.010000000	0.849340330	0.849265367	0.848920000	0.849190101	0.849142172
1uuf	6	d2	0.010000000	0.010000000	0.010000000	0.010000000	0.010000000	0.886671664	0.887046477	0.890190000	0.891679790	0.892177564
1uuf	7	d2	0.010000000	0.010000000	0.010000000	0.010000000	0.010000000	0.890419790	0.888305847	0.888060000	0.888905137	0.888938212
1uuf	8	d2	0.010000000	0.010000000	0.010000000	0.010000000	0.010000000	0.886521739	0.875982009	0.877500000	0.882463442	0.884829034
1uuf	9	d2	0.010000000	0.010000000	0.010000000	0.010000000	0.010000000	0.897106447	0.895247376	0.894940000	0.894484439	0.895296941
1uuf	10	d2	0.010000000	0.010000000	0.010000000	0.010000000	0.010000000	0.845382309	0.847481259	0.848320000	0.848387702	0.847840432
1uuf	11	d2	0.010000000	0.010000000	0.010000000	0.010000000	0.010000000	0.886071964	0.881334333	0.885650000	0.886692913	0.885332933
1uuf	12	d2	0.010000000	0.010000000	0.010000000	0.010000000	0.010000000	0.894977511	0.891709145	0.893170000	0.892174728	0.891565687
1uuf	13	d2	0.010000000	0.010000000	0.010000000	0.010000000	0.010000000	0.847181409	0.844737631	0.846470000	0.846745407	0.847066587
1uuf	14	d2	0.010000000	0.010000000	0.010000000	0.010000000	0.010000000	0.894827586	0.888725637	0.888700000	0.890262467	0.888392322
1uuf	15	d2	0.010000000	0.010000000	0.010000000	0.010000000	0.010000000	0.891379310	0.891574213	0.891320000	0.892084739	0.891769646
1uuf	16	d2	0.010000000	0.010000000	0.010000000	0.010000000	0.010000000	0.901934033	0.898845577	0.895750000	0.895046869	0.892915417
1uuf	17	d2	0.010000000	0.010000000	0.010000000	0.010000000	0.010000000	0.886671664	0.888905547	0.889640000	0.889872516	0.889076185
1uuf	18	d2	0.010000000	0.010000000	0.010000000	0.010000000	0.010000000	0.882803598	0.888560720	0.886300000	0.887120360	0.886862627
1uuf	19	d2	0.010000000	0.010000000	0.010000000	0.010000000	0.010000000	0.890119940	0.883043478	0.885690000	0.885530559	0.886244751
1uuf	20	d2	0.010000000	0.010000000	0.010000000	0.010000000	0.010000000	0.885832084	0.886656672	0.889240000	0.887772778	0.887720456
1uuf	21	d2	0.010000000	0.010000000	0.010000000	0.010000000	0.010000000	0.881334333	0.888140930	0.888110000	0.891154856	0.887732454
1uuf	22	d2	0.010000000	0.010000000	0.010000000	0.010000000	0.010000000	0.891439280	0.890359820	0.891270000	0.890142482	0.890017996
1uuf	23	d2	0.010000000	0.010000000	0.010000000	0.010000000	0.010000000	0.888590705	0.891934033	0.891750000	0.889182602	0.889442112
1uuf	24	d2	0.010000000	0.010000000	0.010000000	0.010000000	0.010000000	0.889520240	0.888620690	0.887270000	0.887075366	0.886940612
1uuf	25	d2	0.010000000	0.010000000	0.010000000	0.010000000	0.010000000	0.899145427	0.893658171	0.891250000	0.891304837	0.892309538
1uuf	26	d2	0.010000000	0.010000000	0.010000000	0.010000000	0.010000000	0.897076462	0.888530735	0.891210000	0.892107237	0.890845831
1uuf	27	d2	0.010000000	0.010000000	0.010000000	0.010000000	0.010000000	0.884392804	0.884182909	0.885420000	0.887015373	0.883887223
1uuf	28	d2	0.010000000	0.010000000	0.010000000	0.010000000	0.010000000	0.846731634	0.847676162	0.845820000	0.845995501	0.846370726
1uuf	29	d2	0.010000000	0.010000000	0.010000000	0.010000000	0.010000000	0.889940030	0.889880060	0.890490000	0.890922385	0.890911818
1uuf	30	d2	0.010000000	0.010000000	0.010000000	0.010000000	0.010000000	0.892998501	0.888740630	0.889820000	0.890344957	0.891577684
1uuf	31	d2	0.010000000	0.010000000	0.010000000	0.010000000	0.010000000	0.867721139	0.879730135	0.881880000	0.884398200	0.886166767
1uuf	32	d2	0.010000000	0.010000000	0.010000000	0.010000000	0.010000000	0.847061469	0.844992504	0.846240000	0.846565429	0.845158968
1uuf	33	d2	0.010000000	0.010000000	0.010000000	0.010000000	0.010000000	0.892968516	0.888005997	0.885530000	0.887585302	0.886874625
1uuf	34	d2	0.010000000	0.010000000	0.010000000	0.010000000	0.010000000	0.895187406	0.892503748	0.893080000	0.891207349	0.892249550
1uuf	35	d2	0.010000000	0.010000000	0.010000000	0.010000000	0.010000000	0.896446777	0.893253373	0.891150000	0.890412448	0.890899820
