# pdbid	traj	last100	last200	last300	last400	last500
3gn5	1	-8.715596259	-9.165581849	-9.592365492	-9.225329653	-9.101850507
3gn5	2	-0.048988343	0.139131695	0.262948365	0.014895540	0.036215265
3gn5	3	-0.629156477	-0.000153750	0.063352553	0.082282981	-0.365236030
3gn5	4	-0.827735465	-0.487364297	-0.538982970	-1.068816852	-1.117140387
3gn5	5	-9.033701139	-8.766363180	-8.598088005	-8.539513493	-8.588286849
3gn5	6	-8.927074528	-8.947349449	-8.832882873	-8.825047448	-8.848786168
3gn5	7	-0.715676394	-0.136455234	0.082855063	0.118447617	0.168376672
3gn5	8	2.267187669	1.162491834	1.143838458	1.075894758	0.551419456
3gn5	9	-0.407061612	-0.025499561	0.479758718	0.592318193	0.421698653
3gn5	10	1.684405480	1.405680446	1.257873407	0.723407463	0.355275065
3gn5	11	0.269499295	0.155579595	0.527512820	0.833080697	0.736075955
3gn5	12	-2.041040682	-0.714546738	-0.248636428	0.060697088	0.249907995
3gn5	13	0.324623793	-0.602542932	-0.505917005	-0.522099499	-0.528232794
3gn5	14	-2.397139363	-1.545709025	-0.286751742	-0.355300217	-0.268216190
3gn5	15	-0.147058891	0.215679111	0.460921800	0.439330007	0.301368964
3gn5	16	0.159697294	0.288272452	0.590198208	0.467965041	0.480639331
3gn5	17	-10.654922511	-9.849527439	-9.961591052	-9.712946444	-9.833991359
3gn5	18	0.972219970	0.940059794	0.748377703	0.543487745	0.284020088
3gn5	19	-0.273391507	0.146471661	-0.227381128	-0.142716046	0.180466582
3gn5	20	-0.320393148	-0.673272358	-0.515803872	-0.470292233	-0.366557074
3gn5	21	0.208692219	-0.111597379	-0.133739680	-0.074653301	-0.142166051
3gn5	22	0.359393501	0.716032726	0.439903767	0.490419201	0.333016876
3gn5	23	1.352552856	0.506954571	-0.008020155	-0.227365636	0.088594458
3gn5	24	-8.451178613	-9.154053570	-9.187433668	-9.042419072	-9.151930928
3gn5	25	-9.864274963	-9.506972628	-9.030328425	-9.376826965	-9.470451369
3gn5	26	-0.022063433	-0.553050037	0.117044735	-0.175772777	-0.034950687
3gn5	27	-2.257791394	-0.927238013	-0.248371302	-0.014630206	0.117528745
3gn5	28	0.177275742	-0.689053787	-0.233961557	-0.053136997	0.322044491
3gn5	29	-7.683773568	-8.143516397	-8.630494657	-8.681380945	-8.766505019
3gn5	30	1.356119415	0.863665306	1.025254230	1.142611048	0.965679439
3gn5	31	-0.695342286	-0.254687195	0.205282130	0.454416430	0.263960382
3gn5	32	0.055077601	-0.576403240	-0.891098348	-0.674912077	-0.464124530
3gn5	33	0.555247039	-0.237243716	-0.503286158	-0.045521046	0.285462730
3gn5	34	-0.393005637	-0.589117188	-0.410283885	-0.017734563	0.182912218
3gn5	35	-10.920802354	-9.948142355	-9.218128302	-9.739501849	-9.611314260
3gn5	36	-9.179774670	-9.236980007	-9.145951675	-9.006760519	-8.992243573
3gn5	37	-10.119002954	-9.715358744	-8.996450220	-9.002245401	-8.922413522
3gn5	38	-0.997217924	-1.296173663	-0.655222890	-0.348156556	0.013299610
3gn5	39	-1.098002249	-0.186148688	0.109766473	-0.105829218	0.049557813
3gn5	40	0.973441387	1.067781117	0.541162078	0.226655540	0.401767849
3gn5	41	1.757407511	0.611024867	0.598516965	0.743761873	0.603889111
3gn5	42	-10.096771034	-9.406462415	-9.825396505	-9.768524031	-9.371503435
3gn5	43	-0.169821552	0.328460705	0.559812763	0.565142092	0.848251683
3gn5	44	1.502095450	0.130791380	0.184128078	0.216107529	-0.063375679
3gn5	45	0.292234115	0.254077465	0.527285528	0.605715656	0.396124498
3gn5	46	-1.550449385	-0.517651684	-0.435835682	-0.552475613	-0.736607596
3gn5	47	0.218675960	-0.288647023	-0.113452760	0.166725189	0.240059268
3gn5	48	-0.744698628	-0.248668766	0.495497948	0.047787178	0.238413526
3gn5	49	0.144077241	0.559188935	0.704458012	0.812161727	0.841317708
3gn5	50	-1.551381102	-0.633768181	-1.054180307	-1.056802409	-1.099274509
