1	17.826908895
2	-4.140322787
3	14.855602485
4	8.363066785
5	7.894939137
6	5.637919424
7	11.692842090
8	11.038994153
9	-4.002049817
10	-8.150627648
12	-1.814500975
14	13.871958908
16	7.089754706
17	-10.516244826
18	-3.642710497
20	-1.995146316
21	18.478030215
23	18.481681135
24	-3.618593702
27	10.367157050
29	-2.778306691
30	-2.212245919
31	-4.860568503
32	-11.000822415
33	-0.338943384
34	-13.764465802
35	-9.864557300
36	-2.801771963
39	9.986262051
40	8.615461199
42	12.871056162
45	2.004590163
46	-6.239327178
47	7.175862316
49	-3.125611616
50	1.332264616
