# pdbid	traj	first100	first200	first300	first400	first500	last100	last200	last300	last400	last500
1pmo	1	10.081088770	5.002265033	3.322944427	2.347050990	1.825611676	-0.118982752	-0.011206764	0.047798662	0.052189342	0.092261833
1pmo	2	16.509236452	10.149084803	6.731906334	5.065260470	4.068747158	-0.201212335	-0.293462543	-0.200395756	-0.219228882	-0.196654123
1pmo	3	24.182460549	20.539536282	19.229140273	16.249026964	13.211109855	1.771987153	1.878726294	1.862406801	1.670400932	1.588361794
1pmo	4	18.291551587	9.103846271	6.014254548	4.457324507	3.571215427	-0.230631073	-0.439646734	-0.401002266	-0.329283858	-0.233186001
1pmo	5	2.884572893	1.338121075	0.873663242	0.599198150	0.412889705	0.286329242	0.028493737	0.086563823	0.104304281	0.086161898
1pmo	6	24.424411420	18.163484128	12.683995772	9.908519096	8.194732286	2.375771124	1.967409094	1.774075714	1.617724867	1.633273922
1pmo	7	18.487239454	11.248706756	7.438972108	5.513301789	4.421208353	0.020923962	0.181544824	0.063673205	0.152031587	0.051498919
1pmo	8	24.878587686	12.560146434	8.363492513	6.261344715	5.041895994	-0.140761462	-0.012583713	-0.049015603	-0.056287120	-0.024732249
1pmo	9	23.485333759	19.732804318	16.930136353	12.593847225	10.133320138	0.061834969	-0.118066785	-0.029745607	-0.027340550	-0.067812342
1pmo	10	18.619557351	10.129036797	6.815898063	5.148155342	4.153721592	0.302198672	0.212118363	0.083077884	0.076457037	0.123098951
1pmo	11	13.006884933	6.514500380	4.437621240	3.263820124	2.622912625	-0.322459414	-0.149183097	-0.145342401	-0.246994439	-0.118435712
1pmo	12	11.371071379	5.917936590	4.042738782	3.081350731	2.459887013	0.151819537	-0.038763978	-0.082532576	-0.112835511	-0.149160484
1pmo	13	6.358219809	3.253666670	2.257837189	1.702380271	1.321759292	0.056772415	-0.034951152	-0.107725988	-0.114133144	-0.106799418
1pmo	14	11.105680165	5.666205325	3.768765794	2.878205143	2.311855368	0.036748272	0.056856646	0.019816860	0.020079360	0.018202988
1pmo	15	20.401702123	19.718177460	19.947892836	16.047963786	13.739385506	1.671921091	1.332410243	1.284538492	1.316190347	1.367578629
1pmo	16	24.505005596	15.745867700	11.907101690	9.847908120	8.396526926	4.427391722	4.135311691	4.094529114	4.085575607	4.143292755
1pmo	17	18.359018155	16.460973247	16.246436155	14.878974937	11.820055126	-0.099477374	-0.357932141	-0.269040261	-0.235608229	-0.259341934
1pmo	18	14.380437607	7.173432466	4.782179028	3.498893774	2.743329111	-0.018322397	-0.030068795	-0.075453074	-0.043898286	-0.024709185
1pmo	19	9.020606136	4.453774641	3.011474897	2.359751817	1.876252172	0.022802358	0.022891395	-0.209390128	0.027375362	-0.004053448
1pmo	20	25.171323528	19.065632010	12.864422087	9.561283089	7.599609946	0.333700180	0.169194093	0.173078117	0.227518323	0.161924055
1pmo	21	20.517382584	12.331818557	8.263921633	6.258487791	4.982320511	0.605240214	0.131646988	0.087097436	0.112529417	0.099143740
1pmo	22	16.826846522	16.071167757	14.904520619	11.247948284	8.982882458	0.818019150	1.142230623	0.882595273	0.849672172	0.928624111
1pmo	23	15.016248489	7.805919707	5.125074470	3.803564533	3.032417461	0.135763365	0.225871111	0.077608420	0.031576013	0.046625033
1pmo	24	24.592838478	15.309320215	10.088480227	7.537884236	5.969930807	0.033006064	0.067778634	0.049903747	0.070397458	0.019657058
1pmo	25	3.970658694	1.791905083	1.134079651	0.749411872	0.561302848	-0.082442157	-0.115421387	-0.027330242	0.002023221	-0.011749968
1pmo	26	5.022833918	2.283431197	1.423130406	1.007453114	0.874935731	-0.370924484	-0.383950829	-0.184232195	-0.089149619	-0.037687479
