# pdbid	traj	d1	first100	first200	first300	first400	first500	last100	last200	last300	last400	last500
1b9l	1	d1	0.010000000	0.010000000	0.010000000	0.010000000	0.017306539	0.828500750	0.827976012	0.828990000	0.829767529	0.829478104
1b9l	2	d1	0.010000000	0.010000000	0.010000000	0.010000000	0.010000000	0.821664168	0.820329835	0.822880000	0.824338208	0.824583083
1b9l	3	d1	0.010000000	0.010000000	0.010000000	0.010000000	0.010035993	0.832638681	0.827706147	0.826250000	0.827847769	0.827846431
1b9l	4	d1	0.010000000	0.010000000	0.010000000	0.023603300	0.052975405	0.823673163	0.823343328	0.825250000	0.826175478	0.827570486
1b9l	5	d1	0.010000000	0.010000000	0.010000000	0.010000000	0.010000000	0.823733133	0.825937031	0.825200000	0.824623172	0.826466707
1b9l	6	d1	0.010000000	0.010000000	0.010000000	0.010000000	0.010593881	0.825922039	0.825742129	0.826070000	0.826107987	0.825872825
1b9l	7	d1	0.010000000	0.010000000	0.010000000	0.022605924	0.046892621	0.833868066	0.833838081	0.832120000	0.832017248	0.831535693
1b9l	8	d1	0.010000000	0.010000000	0.010000000	0.010000000	0.023323335	0.823043478	0.825652174	0.826300000	0.826310461	0.827168566
1b9l	9	d1	0.010000000	0.010000000	0.010000000	0.010697413	0.010557888	0.824482759	0.826386807	0.827370000	0.825740532	0.825674865
1b9l	10	d1	0.010000000	0.010000000	0.010000000	0.010000000	0.010000000	0.827421289	0.828065967	0.827780000	0.827750281	0.828248350
1b9l	11	d1	0.010000000	0.010000000	0.010000000	0.010000000	0.027654469	0.824272864	0.826236882	0.826720000	0.827495313	0.828920216
1b9l	12	d1	0.010000000	0.010000000	0.010000000	0.010284964	0.034445111	0.833118441	0.829190405	0.828090000	0.827187852	0.827180564
1b9l	13	d1	0.010000000	0.010000000	0.010000000	0.015354331	0.046514697	0.842653673	0.836026987	0.831310000	0.830749906	0.830521896
1b9l	14	d1	0.010000000	0.010000000	0.010000000	0.010000000	0.010000000	0.830299850	0.830389805	0.829450000	0.830367454	0.830221956
1b9l	15	d1	0.010000000	0.010000000	0.010000000	0.020918635	0.046490702	0.831079460	0.829010495	0.829070000	0.828545182	0.827732454
1b9l	16	d1	0.010000000	0.010000000	0.010000000	0.010000000	0.011061788	0.827391304	0.827841079	0.827380000	0.827330334	0.827324535
1b9l	17	d1	0.010000000	0.010000000	0.010000000	0.021826022	0.043521296	0.829850075	0.829265367	0.828830000	0.828440195	0.827654469
1b9l	18	d1	0.010000000	0.010000000	0.010000000	0.010000000	0.010000000	0.830599700	0.828350825	0.827340000	0.826392951	0.827162567
1b9l	19	d1	0.010000000	0.010000000	0.010000000	0.013284589	0.037708458	0.827001499	0.828290855	0.826710000	0.826347957	0.826010798
1b9l	20	d1	0.010000000	0.010000000	0.010000000	0.034431946	0.061937612	0.830029985	0.831334333	0.830280000	0.830539933	0.830107978
1b9l	21	d1	0.010000000	0.010000000	0.010000000	0.021106112	0.049112178	0.822233883	0.828050975	0.826930000	0.826722910	0.827636473
1b9l	22	d1	0.010000000	0.010000000	0.010000000	0.010000000	0.010000000	0.823373313	0.828560720	0.830720000	0.830959880	0.828704259
1b9l	23	d1	0.010000000	0.010000000	0.010000000	0.013127109	0.032459508	0.832698651	0.831334333	0.827710000	0.827007874	0.826274745
1b9l	24	d1	0.010000000	0.010000000	0.010610000	0.011964754	0.033665267	0.821814093	0.826566717	0.826260000	0.825845519	0.826478704
1b9l	25	d1	0.010000000	0.010000000	0.010000000	0.024383202	0.051277744	0.820464768	0.826206897	0.825440000	0.825155606	0.826148770
