# pdbid	traj	d1	first100	first200	first300	first400	first500	last100	last200	last300	last400	last500
1gz0	1	d1	0.010000000	0.010000000	0.012550000	0.020693663	0.029250150	0.888650675	0.884557721	0.888210000	0.887592801	0.887834433
1gz0	2	d1	0.010000000	0.010239880	0.020170000	0.028485189	0.038944211	0.885502249	0.884212894	0.883500000	0.883588301	0.881871626
1gz0	3	d1	0.010000000	0.013223388	0.026000000	0.040168729	0.050287942	0.876386807	0.876131934	0.877580000	0.877394076	0.879412118
1gz0	4	d1	0.010000000	0.010000000	0.016160000	0.025823022	0.037108578	0.892008996	0.887811094	0.885150000	0.884330709	0.884457109
1gz0	5	d1	0.010000000	0.018440780	0.030810000	0.038908886	0.049784043	0.884182909	0.886926537	0.886510000	0.885823022	0.887120576
1gz0	6	d1	0.010000000	0.016071964	0.028100000	0.036246719	0.040977804	0.880734633	0.882158921	0.881290000	0.878736408	0.880365927
1gz0	7	d1	0.010000000	0.014227886	0.025270000	0.035399325	0.045392921	0.883913043	0.881799100	0.879760000	0.881338583	0.882033593
1gz0	8	d1	0.010000000	0.024332834	0.037390000	0.044030746	0.049640072	0.880194903	0.883808096	0.884580000	0.884420697	0.883911218
1gz0	9	d1	0.010000000	0.010000000	0.011730000	0.019463817	0.027438512	0.881514243	0.883613193	0.884260000	0.886647919	0.886514697
1gz0	10	d1	0.010000000	0.010779610	0.022430000	0.030794901	0.039610078	0.892428786	0.889700150	0.884650000	0.883685789	0.883413317
1gz0	11	d1	0.010000000	0.011064468	0.021870000	0.031102362	0.038470306	0.877256372	0.879940030	0.884090000	0.884473191	0.884343131
1gz0	12	d1	0.010000000	0.010000000	0.010000000	0.013944507	0.023551290	0.870449775	0.874767616	0.877760000	0.877499063	0.879166167
1gz0	13	d1	0.010000000	0.011649175	0.022400000	0.031619798	0.040575885	0.893178411	0.891499250	0.889670000	0.887825272	0.887720456
1gz0	14	d1	0.010000000	0.012248876	0.022290000	0.031132358	0.040245951	0.886131934	0.886701649	0.888130000	0.887742782	0.887456509
1gz0	15	d1	0.010000000	0.014017991	0.023640000	0.032519685	0.043539292	0.877346327	0.879235382	0.882760000	0.883790776	0.882957409
