# pdbid	traj	first100	first200	first300	first400	first500	last100	last200	last300	last400	last500
3nxc	1	0.065497432	0.121211272	0.021493910	0.006269423	-0.009394794	0.154218879	-0.093361966	-0.165729380	-0.106508582	-0.055880624
3nxc	2	0.534156221	0.210310152	0.158442707	0.057671865	0.011619072	-0.412813472	-0.123014740	0.079320228	0.084285122	0.088286323
3nxc	3	0.955545373	0.665258879	0.479770344	0.238775281	0.158128044	-0.026873087	-0.164060779	-0.181403624	-0.125717640	-0.145193435
3nxc	4	1.515251796	0.731026227	0.409056287	0.383864406	0.301800083	-0.336411882	0.003296219	-0.008049952	-0.068091258	-0.133759216
3nxc	5	0.751220250	0.317839202	0.315320674	0.295676035	0.276252856	-0.304262154	-0.318409880	-0.343270298	-0.191337182	-0.134318222
3nxc	6	-1.292431755	-1.734282491	-1.267029240	-0.917549656	-0.672598334	-0.408584087	-0.246750575	-0.179296086	-0.241463178	-0.243961617
3nxc	7	-1.549061756	-0.950589772	-0.643924004	-0.497315717	-0.417361452	-0.147814276	-0.358828012	-0.204520074	-0.126354958	0.006386333
3nxc	8	0.253967044	-0.027370967	-0.107711559	-0.001826449	0.058320416	-0.171609930	-0.049914361	-0.057031056	-0.116729078	-0.139724659
3nxc	9	2.203932697	1.178120592	0.767477719	0.497538448	0.326696620	0.234103425	0.124139635	0.021873440	0.027284607	0.041690572
3nxc	10	1.435947853	0.543005376	0.397872453	0.282235657	0.179896892	2.242080102	1.348959405	0.983919110	0.806325248	0.587226465
3nxc	11	0.451021925	-0.019249965	-0.122440921	-0.073658230	-0.055220934	0.067081953	0.042747966	-0.159511577	-0.151072613	-0.078617667
3nxc	12	0.617056846	0.451365953	0.176870586	0.110053977	0.183887892	-0.110645348	0.102983188	-0.050073969	-0.098826329	-0.110633412
3nxc	13	1.734192233	0.994851794	0.615320098	0.449185188	0.303690079	-0.116975695	-0.001036089	0.059317937	-0.001705616	0.001482739
3nxc	14	4.682385050	2.345426906	1.592560618	1.205746490	0.980493346	0.282906328	0.153501322	0.083431549	0.072975771	0.097636309
3nxc	15	5.237027326	2.677472432	1.801479376	1.386219259	1.163096956	-0.077252057	-0.039746060	-0.068128236	-0.082458596	-0.057971685
3nxc	16	0.637225774	0.191421355	0.240027763	0.129138030	0.128601276	0.045689627	-0.047811175	0.014088405	0.030450622	-0.035789708
3nxc	17	8.409362352	4.097525852	2.762796260	2.128508552	1.714129298	0.230126237	0.085138068	-0.082306006	-0.111426330	-0.130832847
3nxc	18	0.931976920	0.505526731	0.373873863	0.277490389	0.206650297	-0.101664337	-0.130630480	0.019424086	0.071021275	0.033748197
