# pdbid	traj	last100	last200	last300	last400	last500
1fui	1	-63.169475240	-62.506315422	-62.150546603	-62.188046792	-61.899739714
1fui	2	-33.803361514	-34.088603585	-34.298798408	-34.310612568	-33.963806753
1fui	3	-67.747923891	-68.270962497	-68.798973980	-69.240270671	-69.372124498
1fui	4	-58.689601717	-59.357458661	-59.374573065	-59.500085366	-59.977283127
1fui	5	-57.828454940	-56.894946854	-56.724002957	-56.599704177	-56.868939444
1fui	6	-23.844703943	-23.805983986	-23.719169237	-23.865117178	-23.859464479
1fui	7	-64.871183756	-64.913558256	-64.727963350	-64.650966629	-64.698437308
1fui	8	-23.076294250	-23.515075966	-23.862398165	-23.847290456	-23.913522797
1fui	9	-53.691214663	-54.118099974	-55.228403405	-54.826203056	-55.364648574
1fui	10	-24.487707474	-23.839081309	-23.974941275	-23.806135966	-23.870481492
1fui	11	-24.464290082	-23.954298594	-23.868718275	-23.901069738	-23.908794657
1fui	12	-24.512756469	-24.484769164	-24.189776727	-24.033041367	-24.036671746
1fui	13	-57.965720157	-57.639702193	-57.744263917	-57.747097587	-57.420762851
1fui	14	-17.972739955	-18.152649021	-18.198359198	-18.300511483	-18.304452737
1fui	15	-62.324668576	-61.359148661	-61.391812857	-61.059340900	-60.755957230
1fui	16	-61.667173621	-62.427924323	-62.694712598	-62.647184492	-62.694792098
1fui	17	-57.256733868	-56.903429393	-56.950000830	-57.281990015	-57.108143726
1fui	18	-18.460097871	-18.674618841	-18.543992990	-18.586770814	-18.503400643
1fui	19	-0.996213831	-1.745466922	-1.667783040	-1.751684741	-1.732631686
1fui	20	-72.190438576	-71.772307098	-70.268747185	-70.123692415	-70.072020201
1fui	21	-41.899874400	-42.101769738	-42.543966315	-43.196924479	-43.469456390
1fui	22	-61.861889258	-62.291428073	-61.351429790	-61.684807958	-61.422069264
1fui	23	-62.378906379	-62.865504946	-63.098620913	-62.958088841	-62.585776319
1fui	24	-61.346179850	-61.693003663	-61.751436822	-62.020010857	-61.940513787
1fui	25	-18.689518403	-18.537595081	-18.458818697	-18.361800154	-18.503611954
1fui	26	-57.992141574	-58.468396873	-58.488413827	-58.438668631	-56.449401549
1fui	27	-17.468346357	-17.611488080	-17.559823662	-17.624190739	-17.667687938
1fui	28	-23.580252001	-24.035703135	-24.002347970	-23.989775898	-24.042356553
1fui	29	-54.995152391	-56.369552096	-56.191841395	-56.447300334	-56.381538325
1fui	30	-23.887304115	-24.254407600	-24.088779728	-23.989376875	-23.917519571
1fui	31	-69.263450022	-69.201737349	-69.099994873	-68.710328123	-68.812726364
1fui	32	-57.344021304	-57.166426292	-57.384044155	-57.478392244	-57.269107884
1fui	33	-58.561169888	-60.277025276	-61.019826395	-61.449031982	-61.571763439
1fui	34	-18.027355810	-18.243531654	-18.110052042	-18.300174846	-18.221224684
1fui	35	-84.256616642	-84.331510379	-84.748245832	-84.523595686	-84.632936240
1fui	36	-59.387912309	-57.567156993	-55.706242597	-54.792859177	-55.386255988
1fui	37	-89.263755772	-88.997009145	-88.913900375	-88.903896942	-88.846617921
1fui	38	-23.540520472	-23.877140532	-23.772602923	-25.541916721	-32.470645067
1fui	39	-89.444579093	-89.379434721	-89.399539263	-89.431664258	-89.388098040
1fui	40	-76.721266897	-76.344381076	-75.046858820	-76.923041779	-79.254631351
1fui	41	-25.308553883	-25.420756044	-25.236298735	-25.207422707	-25.056933648
1fui	42	-24.365038546	-24.118905782	-24.067201938	-23.937949719	-23.887381456
1fui	43	-83.857181717	-83.701772505	-83.773537352	-83.844121620	-83.932250118
1fui	44	-24.122852811	-24.154248875	-24.128680895	-24.061346522	-23.968772473
1fui	45	-57.928137991	-57.847437829	-57.574806860	-57.554179848	-57.592642617
1fui	46	-56.366219888	-58.933918399	-60.158084127	-59.488663399	-59.570075593
1fui	47	-53.600882564	-52.231966865	-51.907891683	-51.539364756	-51.552267285
1fui	48	-61.610447181	-62.222644991	-62.121121785	-61.820745804	-61.882865449
1fui	49	-34.018844423	-33.412174724	-33.425407620	-33.164213108	-32.987041510
1fui	50	-88.226801499	-88.345505699	-88.390835178	-88.445406264	-88.261805781
