1	-2.071709485
2	-0.944331575
3	-1.326044131
4	0.505525368
5	-1.719328246
6	-1.349734022
7	-0.808026959
8	-3.642317015
9	-2.112943753
10	0.637728207
12	0.063634137
13	-3.864027213
14	-2.736201766
15	-0.588248361
16	-0.972197870
17	0.344776681
18	-3.055210940
19	-2.579461066
20	-1.215852398
21	-0.059817225
22	-2.351953943
23	-0.896395681
24	-0.583153276
25	-3.393721543
26	0.922791103
27	-0.193433876
28	-1.774568795
29	-2.045142021
30	-3.364418876
31	-1.128464258
32	2.058558132
33	0.181166825
34	-2.315758979
35	-3.265969423
36	0.980811310
37	1.968690075
38	-1.867358218
39	-2.238067215
40	-1.402689733
41	-1.356835530
42	0.946567129
43	-3.080193081
44	-1.800363463
45	-3.532419191
46	4.111196917
47	-1.645786932
48	-0.905827771
49	-0.813642953
50	0.125150208
