# pdbid	traj	last100	last200	last300	last400	last500
1gyt	1	-79.053629633	-79.368576854	-79.451549732	-79.480057246	-79.444467005
1gyt	2	-79.215661447	-79.421198226	-79.458444832	-79.467311213	-79.500599879
1gyt	3	-78.590776274	-78.434225913	-78.457066695	-78.470946995	-78.486426714
1gyt	4	-79.644948868	-79.567042655	-79.512851078	-79.543133039	-79.574955614
1gyt	5	-78.552719805	-78.398693877	-78.269709525	-78.342674239	-78.310185781
1gyt	6	-79.253585427	-79.493791620	-79.505088107	-79.445638673	-79.421349328
1gyt	7	-78.410489640	-78.247022126	-78.384830878	-78.409524291	-78.410574056
1gyt	8	-79.446145780	-79.453972400	-79.522006635	-79.476857522	-79.494955623
1gyt	9	-78.024295720	-78.150917739	-78.177525138	-78.193470523	-78.226163694
1gyt	10	-79.504959325	-79.510142745	-79.492845530	-79.482790705	-79.482430367
1gyt	11	-79.672872211	-79.712682666	-79.631331175	-79.556933020	-79.562232121
1gyt	12	-78.404340900	-78.482317075	-78.373488430	-78.429392730	-78.449707116
1gyt	13	-79.552357541	-79.530111935	-79.518488957	-79.470348412	-79.460981953
1gyt	14	-78.503115975	-78.405962617	-78.388863328	-78.370376339	-78.427290820
1gyt	15	-78.087225840	-78.329380356	-78.243881767	-78.220593033	-78.274009312
1gyt	16	-79.562896439	-79.558761875	-79.504829165	-79.547616800	-79.524659379
1gyt	17	-79.453141199	-79.583489258	-79.624447875	-79.531654828	-79.545484756
1gyt	18	-79.592289933	-79.493878440	-79.406913695	-79.448372150	-79.454352715
1gyt	19	-79.688198013	-79.549860619	-79.559025738	-79.568689953	-79.565898820
1gyt	20	-78.195842909	-78.327509509	-78.412757255	-78.438238956	-78.464735247
1gyt	21	-79.688227556	-79.576454466	-79.457949533	-79.486033153	-79.494927941
1gyt	22	-78.586935945	-78.475986757	-78.449510695	-78.431748311	-78.374637639
1gyt	23	-78.360374123	-78.246892643	-78.320787537	-78.270713948	-78.284674041
1gyt	24	-79.445798756	-79.351658065	-79.394979080	-79.428583885	-79.446142088
1gyt	25	-79.526863231	-79.536143765	-79.542830022	-79.533215371	-79.516036855
1gyt	26	-78.306950787	-78.500125797	-78.397357938	-78.405363403	-78.464137542
1gyt	27	-78.276160480	-78.451910915	-78.378544778	-78.428354357	-78.477805887
1gyt	28	-79.418778193	-79.563617098	-79.537066662	-79.497698161	-79.472278634
1gyt	29	-79.594436537	-79.643870660	-79.639032325	-79.572567722	-79.545951932
1gyt	30	-79.372018073	-79.432041042	-79.472824230	-79.486751612	-79.494940849
1gyt	31	-78.486631544	-78.419000041	-78.345923990	-78.338791402	-78.375307224
1gyt	32	-79.562652279	-79.548494218	-79.569705213	-79.552854458	-79.514364755
1gyt	33	-78.472002406	-78.392451826	-78.419688597	-78.410546457	-78.410018608
1gyt	34	-78.402376529	-78.547316655	-78.499657838	-78.471794051	-78.476425536
1gyt	35	-79.523175855	-79.535092186	-79.543227240	-79.586125030	-79.533750970
1gyt	36	-79.259010622	-79.499417533	-79.458726190	-79.445715150	-79.449304545
1gyt	37	-17.963308516	-17.818576670	-17.865981313	-17.615142417	-17.671756157
1gyt	38	-78.584192249	-78.585460844	-78.469650543	-78.403588080	-78.393257746
1gyt	39	-78.241844505	-78.302059993	-78.357217315	-78.447618376	-78.425585739
1gyt	40	-26.476058081	-26.966632962	-26.697708385	-26.552808330	-25.938259162
1gyt	41	-79.268205735	-79.473556217	-79.438309680	-79.426846843	-79.464919327
1gyt	42	-78.352540532	-78.356997852	-78.441008273	-78.446234359	-78.446930651
1gyt	43	-79.635633051	-79.515615561	-79.409609553	-79.466615459	-79.471879717
1gyt	44	-79.762331867	-79.654754811	-79.534830857	-79.526232042	-79.533615095
1gyt	45	-78.381107864	-78.483027424	-78.486505225	-78.436670332	-78.439531819
1gyt	46	-78.764173058	-78.562226430	-78.431656678	-78.396153860	-78.300621275
1gyt	47	-78.611383321	-78.500852280	-78.540324183	-78.471754460	-78.503282958
1gyt	48	-78.651706672	-78.553389741	-78.561383975	-78.526384859	-78.493001734
1gyt	49	-78.239524355	-78.188061526	-78.212544588	-78.186200221	-78.215089925
1gyt	50	-78.466997616	-78.308903690	-78.381492665	-78.366172027	-78.433202766
