1	-0.056662700
2	0.970511028
3	-0.569794754
4	0.103325179
5	-0.754296187
7	3.518957814
8	0.743844204
9	0.145885610
10	1.017865969
11	0.869749441
12	-0.235308899
13	0.552861844
14	0.726551495
15	0.540248383
17	1.249711654
18	-0.424210894
19	1.745868672
21	-2.997176430
22	0.316856432
23	0.452170449
25	0.936768550
26	-0.210110268
27	0.211593332
28	0.372170418
29	0.305396637
31	-0.939074733
32	0.838293192
33	-0.163522461
34	-0.177982426
35	-0.592859123
38	-0.422735544
40	-0.550732709
41	-0.134413396
42	0.187499798
43	-0.553650754
45	0.620398744
47	0.343851095
48	0.076287225
50	0.593183778
