# pdbid	traj	last100	last200	last300	last400	last500
1qtw	1	0.073927549	0.087300270	-0.050015013	-0.354753127	-0.717248625
1qtw	2	1.734457504	1.493181800	0.506472365	-0.056618866	0.063290636
1qtw	3	-1.817092001	-1.471233716	-0.861896522	-1.092145129	-0.999097057
1qtw	4	-0.957561927	-1.044493116	-0.157021015	-0.055361147	-0.035232548
1qtw	5	-0.104381859	1.550481710	1.762268828	1.145675139	1.165245395
1qtw	6	-2.702246567	-1.049814616	-0.346579357	-0.223661633	-0.355574585
1qtw	7	0.859225270	0.893607844	0.322020700	0.275038060	0.530343327
1qtw	8	0.227116657	0.206962276	0.917999667	0.455152606	0.111784389
1qtw	9	0.158824850	1.028789531	0.837871358	0.154642328	-0.014903775
1qtw	10	1.552426184	-0.248161267	0.261481218	0.440597197	0.050172256
1qtw	11	-0.840079078	-0.742788658	-0.623863380	-0.286049252	-0.017218968
1qtw	12	-0.338534798	0.377510150	-0.319130565	-0.353293360	-0.231348394
1qtw	13	2.620192744	0.095417102	0.879150078	0.536508425	0.353441392
1qtw	14	1.271187586	1.465138950	2.044916668	2.031090718	1.156016228
1qtw	15	-2.013203613	-1.461090097	-0.899858237	-0.734086374	-0.318154084
1qtw	16	-0.029887549	0.745456325	1.264285453	1.420674878	0.994682110
1qtw	17	-1.267555540	-0.101661414	0.048832792	-0.424206657	-0.460252788
1qtw	18	1.836436199	0.699297600	0.621393220	0.761744871	0.928531615
1qtw	19	1.246739925	0.415271721	0.089239808	0.307126245	0.166857642
1qtw	20	-0.972011582	1.201771474	0.830346783	1.200465401	1.300107926
1qtw	21	-1.083953013	-0.147579141	-0.545047330	-0.397049079	-0.035014153
1qtw	22	0.154973913	-0.288058020	0.293278798	0.758942220	0.036641114
1qtw	23	2.105722894	0.616559415	0.258804730	-0.754668255	-0.685124129
1qtw	24	-0.152773651	0.707499198	0.221595997	-0.092806565	-0.252266511
1qtw	25	-1.599376402	-0.023827390	0.248720592	0.152204061	-0.179915665
1qtw	26	-0.052547399	0.071357507	-0.275307447	-0.001360984	0.523053427
1qtw	27	-0.611323096	0.254197518	0.181811508	0.526063868	0.627172370
1qtw	28	-1.107522714	-1.974256685	-0.789670163	-0.346910482	0.103623847
1qtw	29	0.902970577	-0.374111980	-0.084353960	0.061861678	0.063168730
1qtw	30	-0.132210360	0.521509681	-0.077454172	-0.256841427	-0.065022878
1qtw	31	-1.328785390	1.418080015	0.792603915	0.641445223	0.719258322
1qtw	32	0.200565577	1.342324237	1.114897400	1.505008510	1.042335226
1qtw	33	1.189725157	0.626771849	0.439043690	0.558996697	0.433618178
1qtw	34	2.445426627	1.175304556	0.374795970	0.274208905	-0.115648455
1qtw	35	1.958860817	0.356140637	0.860088017	0.928829179	0.863406852
1qtw	36	-0.793894865	-0.290389775	0.362792182	0.542361451	0.786732865
1qtw	37	0.878533178	-0.058960904	0.234267080	0.624314689	0.516211327
1qtw	38	-0.710893201	-0.187135182	0.449713385	0.354457201	0.601211269
1qtw	39	0.003656754	-0.429021455	-0.265290518	0.073896575	-0.253826334
1qtw	40	0.735175682	0.358027237	-0.241716920	-0.084621102	0.179057369
1qtw	41	0.580818523	0.712063375	1.004214955	1.095260238	0.341541173
1qtw	42	1.609368861	1.580258421	1.110852715	0.877593148	1.226919726
1qtw	43	-2.281627556	-0.985577713	-0.382063312	-0.061036605	0.257873937
1qtw	44	0.016763351	1.131938286	0.881486167	0.765957222	0.427015422
1qtw	45	-0.197559678	-0.137600187	-0.806477835	-1.381819646	-0.612293060
1qtw	46	0.011578111	-0.380812388	-0.233954380	-0.080542979	0.265233675
1qtw	47	0.559068478	0.371557972	0.249885520	0.650544721	0.531413090
1qtw	48	1.347755217	1.180951050	0.618411600	0.408966552	0.352516013
1qtw	49	-1.639977654	-1.620673150	-1.045242515	-0.459818345	-0.082306172
1qtw	50	1.743538801	0.357892898	1.271858753	1.221631573	1.179543373
