1	33.253893807
5	30.656767191
10	24.868394292
11	30.283047938
12	28.093569768
13	27.545520023
14	27.505132805
15	34.821200685
16	37.485605032
17	28.229996224
18	28.524473646
19	27.290453402
21	35.870519220
22	28.488438594
23	26.798784233
24	29.432951951
25	31.389682713
26	29.473967104
27	29.184288512
28	26.903141828
29	24.426956739
30	31.992752851
31	34.938883607
32	26.293476489
34	29.977876361
35	34.924098137
37	26.925170408
38	31.883633712
39	27.373399451
41	29.062002570
42	31.716863898
44	28.053087886
45	30.321860481
47	24.355996637
48	28.018085777
50	28.637285237
