1	-4.392234903
2	-0.618871377
3	0.666716925
4	-9.728797229
5	-0.403311972
6	-4.272900063
7	4.943148564
8	-2.816117284
9	5.168409161
10	-2.928175088
11	-5.638346553
12	4.951217288
15	-3.260945199
16	-1.996777271
17	0.597294325
18	-2.722828988
21	-2.043198730
22	2.166624600
24	3.014883039
25	-2.328227162
26	-4.814390324
27	5.782896678
28	-7.124840144
29	-1.625211974
30	-1.092421158
31	0.242125638
32	-3.162141993
33	2.649600760
34	3.139396895
35	-0.142440890
37	-4.463338808
38	-3.570151703
41	5.234946425
42	-1.141927147
43	0.431933818
45	-3.552359295
46	0.121746635
47	-2.839297672
48	4.423096003
49	1.089113474
50	2.287485689
