# pdbid	traj	last100	last200	last300	last400	last500
1gz0	1	-20.694949783	-18.417133213	-18.186000867	-17.467642793	-17.033784894
1gz0	2	-18.572912226	-17.750314042	-19.012793170	-18.247679278	-17.564640727
1gz0	3	-21.013011237	-20.061079704	-18.103076358	-18.446297377	-18.134582040
1gz0	4	-17.604700360	-17.741200862	-17.315613147	-17.305931035	-17.553715173
1gz0	5	-18.419630225	-16.218668365	-16.100610920	-16.233921535	-16.739856567
1gz0	6	-15.917525697	-16.650144304	-17.801242403	-17.783764381	-18.034390355
1gz0	7	-17.663418553	-18.090066573	-18.225361702	-17.599629816	-17.082269201
1gz0	8	-15.325889213	-16.288701046	-16.310061025	-15.370325266	-16.301488589
1gz0	9	-17.416275015	-16.983506813	-17.081622718	-17.321342518	-17.452691387
1gz0	10	-15.112730465	-15.819766003	-16.271828343	-16.518678390	-16.525136714
1gz0	11	-18.004810480	-18.079764447	-17.714843938	-17.350332876	-17.151291674
1gz0	12	-14.908950367	-15.748331174	-15.887992133	-16.514634316	-16.943261062
1gz0	13	-17.665075120	-17.169247923	-16.349438910	-16.829487512	-16.629858832
1gz0	14	-15.364732894	-17.463414751	-17.728676460	-17.235273781	-17.089443997
1gz0	15	-19.184427054	-17.847379629	-17.500017928	-17.757574049	-17.437985761
1gz0	16	-16.693226664	-16.764119220	-16.633930240	-16.676916243	-16.511155131
1gz0	17	-18.009070285	-19.222214376	-18.151025785	-17.962556325	-17.078392646
1gz0	18	-16.374824055	-17.749484469	-16.356574607	-15.737878796	-16.341154162
1gz0	19	-15.709081132	-16.574449168	-16.571355073	-16.448471177	-16.518576079
1gz0	20	-16.741155562	-16.666445523	-16.237237028	-16.046617381	-16.432329837
1gz0	21	-15.597914520	-15.680838106	-16.213319780	-16.601197703	-16.963708740
1gz0	22	-15.743311844	-18.072650922	-17.864914615	-18.473504415	-18.325932733
1gz0	23	-16.510392271	-16.261267120	-16.057509745	-15.902896273	-16.788745847
1gz0	24	-20.555415135	-19.084830652	-19.615547338	-18.764771348	-17.679700019
1gz0	25	-16.456489700	-16.402299925	-16.310677075	-16.675884721	-17.093997096
1gz0	26	-16.646885307	-17.109855051	-17.668388000	-17.254351155	-17.098039202
1gz0	27	-16.584310337	-16.619031774	-17.513000777	-16.561956432	-16.778500763
1gz0	28	-15.660584828	-16.208612437	-15.989677400	-16.323320294	-16.796818973
1gz0	29	-17.701038231	-16.626988774	-16.865219132	-17.177549460	-17.381438593
1gz0	30	-14.742170982	-16.141740750	-15.227248987	-14.724368793	-14.899201687
1gz0	31	-17.206725352	-19.236518778	-17.978351340	-18.021638753	-18.002481539
1gz0	32	-17.511674318	-16.142690416	-17.450821805	-16.402095418	-16.290597996
1gz0	33	-20.801614400	-20.249498406	-20.182415268	-19.559009106	-19.078341453
1gz0	34	-16.561959873	-16.306209906	-16.913192988	-16.907529758	-16.787648889
1gz0	35	-16.824305270	-17.224711204	-17.435697747	-17.844821654	-17.650715470
1gz0	36	-17.789116199	-16.453594046	-15.854558140	-16.098024089	-16.092441660
1gz0	37	-15.727306604	-15.076304916	-16.169750758	-16.621787580	-16.158366480
1gz0	38	-17.979291754	-17.242764953	-17.125359927	-17.843629861	-17.717767000
1gz0	39	-16.625520975	-17.280575264	-17.110178205	-17.977435868	-17.986728644
1gz0	40	-16.178079378	-16.418403495	-17.144886123	-17.067871138	-16.653381317
1gz0	41	-15.599472339	-15.709060139	-16.149657513	-15.967906297	-16.029969475
1gz0	42	-17.106370037	-18.114742587	-17.346206612	-18.139022053	-18.061100520
1gz0	43	-15.862585202	-17.519152658	-17.711599038	-16.968088388	-17.710481761
1gz0	44	-14.967265682	-15.677938421	-16.363852998	-16.489468560	-16.431255907
1gz0	45	-20.697322586	-18.458822880	-18.783247875	-18.083569796	-17.435816100
1gz0	46	-19.925883351	-17.501835403	-16.828219153	-16.844362632	-16.499505505
1gz0	47	-15.441043531	-16.254642925	-16.354279892	-15.802573230	-15.910812041
1gz0	48	-17.765085360	-17.124142546	-16.843828250	-15.879284130	-15.720926199
1gz0	49	-17.109415472	-16.919053453	-16.615475962	-16.831949214	-16.954107639
1gz0	50	-15.779235217	-17.252774226	-18.559844358	-18.261231931	-17.824139723
