# pdbid	traj	d1	first100	first200	first300	first400	first500	last100	last200	last300	last400	last500
1ng9	1	d1	0.010000000	0.010000000	0.010210000	0.011664792	0.017150570	0.934737631	0.934977511	0.937620000	0.936711661	0.936058788
1ng9	2	d1	0.010000000	0.010000000	0.010000000	0.011964754	0.017846431	0.935307346	0.937991004	0.937230000	0.936411699	0.936388722
1ng9	3	d1	0.010000000	0.010000000	0.010000000	0.010127484	0.015152969	0.935217391	0.933643178	0.933320000	0.933262092	0.933869226
1ng9	4	d1	0.010000000	0.010000000	0.010000000	0.010000000	0.012021596	0.935787106	0.933298351	0.935080000	0.933922010	0.934673065
1ng9	5	d1	0.010000000	0.010000000	0.010000000	0.012587177	0.018092382	0.931949025	0.934197901	0.933850000	0.932902137	0.932819436
1ng9	6	d1	0.010000000	0.010000000	0.010000000	0.010000000	0.010000000	0.931589205	0.934887556	0.934240000	0.933577053	0.932861428
1ng9	7	d1	0.010000000	0.010000000	0.010000000	0.010697413	0.017138572	0.938725637	0.935457271	0.934250000	0.935331834	0.934781044
1ng9	8	d1	0.010000000	0.010000000	0.010000000	0.014476940	0.019802040	0.937196402	0.936761619	0.936710000	0.936929134	0.936946611
1ng9	9	d1	0.010000000	0.010000000	0.010000000	0.010000000	0.014793041	0.940854573	0.938125937	0.937080000	0.938113986	0.937126575
1ng9	10	d1	0.010000000	0.010000000	0.010000000	0.010697413	0.016370726	0.938665667	0.935457271	0.934260000	0.933832021	0.933563287
1ng9	11	d1	0.010000000	0.010000000	0.010000000	0.014461942	0.019862028	0.940344828	0.937091454	0.935770000	0.935714286	0.934691062
1ng9	12	d1	0.010000000	0.010000000	0.010000000	0.010000000	0.010000000	0.932218891	0.933763118	0.934140000	0.935984252	0.935632873
1ng9	13	d1	0.010000000	0.010000000	0.010000000	0.011327334	0.016106779	0.930449775	0.931124438	0.931450000	0.932069741	0.932759448
1ng9	14	d1	0.010000000	0.010000000	0.010000000	0.014386952	0.019742052	0.930989505	0.933913043	0.934380000	0.934334458	0.933707259
1ng9	15	d1	0.010000000	0.010000000	0.010000000	0.015001875	0.019220156	0.934227886	0.936161919	0.936040000	0.935279340	0.935416917
1ng9	16	d1	0.010000000	0.010000000	0.016220000	0.023168354	0.030719856	0.938275862	0.934722639	0.935270000	0.934544432	0.934163167
1ng9	17	d1	0.010000000	0.010000000	0.011560000	0.019081365	0.023713257	0.937076462	0.936581709	0.937980000	0.937139108	0.937156569
1ng9	18	d1	0.010000000	0.010000000	0.010000000	0.010059993	0.015164967	0.932668666	0.934332834	0.937180000	0.935961755	0.935212957
1ng9	19	d1	0.010000000	0.010000000	0.010000000	0.012204724	0.018350330	0.930119940	0.930599700	0.932990000	0.934371954	0.935434913
1ng9	20	d1	0.010000000	0.010000000	0.010000000	0.010412448	0.015764847	0.935457271	0.934272864	0.933890000	0.933157105	0.933263347
1ng9	21	d1	0.010000000	0.010000000	0.010000000	0.010000000	0.012123575	0.936626687	0.938500750	0.936620000	0.935264342	0.936250750
1ng9	22	d1	0.010000000	0.010000000	0.010000000	0.013959505	0.020707858	0.936596702	0.936536732	0.935580000	0.936104237	0.935434913
1ng9	23	d1	0.010000000	0.010000000	0.010640000	0.017761530	0.022495501	0.936476762	0.935862069	0.934670000	0.935466817	0.936652669
1ng9	24	d1	0.010000000	0.010000000	0.010000000	0.011267342	0.018014397	0.943193403	0.939025487	0.938020000	0.935774278	0.937888422
1ng9	25	d1	0.010000000	0.010000000	0.010000000	0.011259843	0.016940612	0.930359820	0.931154423	0.932230000	0.933142107	0.933545291
1ng9	26	d1	0.010000000	0.010000000	0.010000000	0.011814773	0.017612478	0.937766117	0.933973013	0.933670000	0.933637045	0.933263347
1ng9	27	d1	0.010000000	0.010000000	0.010000000	0.013149606	0.019028194	0.930479760	0.930419790	0.932490000	0.934334458	0.934679064
1ng9	28	d1	0.010000000	0.010000000	0.010000000	0.010000000	0.013413317	0.939595202	0.935262369	0.936660000	0.935849269	0.935278944
