# pdbid	traj	last100	last200	last300	last400	last500
3n1s	1	0.594214498	0.899755737	1.087205680	0.561243371	0.697968536
3n1s	2	2.892081724	2.122032163	1.749457123	1.209380594	1.118402793
3n1s	3	1.595834595	0.783829854	-0.143543655	-0.525416310	-0.327685947
3n1s	4	1.977413388	1.054190832	1.140387318	1.941445317	1.225518229
3n1s	5	3.721312751	2.095028088	2.038980220	2.414358815	1.346129772
3n1s	6	1.685787601	0.487682538	0.923090907	1.114738579	0.716518878
3n1s	7	1.391449468	1.536673438	1.087733307	1.059319717	0.908281644
3n1s	8	2.507330750	2.206345501	2.099502583	1.710120300	1.430102604
3n1s	9	-2.492075210	-0.357396363	-0.011614907	-0.521153600	-0.322425830
3n1s	10	1.625699295	0.706218144	0.399580585	0.642259299	0.047784824
3n1s	11	2.295350450	1.650343476	0.711430072	0.119920754	0.537926265
3n1s	12	-0.273912391	1.156542396	0.054545820	-0.071177300	0.531900142
3n1s	13	0.028189153	0.506737867	0.111228532	-0.078489792	0.532571899
3n1s	14	3.137194205	1.728707150	1.051875865	0.525786989	1.006487026
3n1s	15	-2.314836792	0.281142943	-0.053304517	0.317520414	0.392732629
3n1s	16	2.358234835	1.842671747	1.754584767	1.481995904	1.404872890
3n1s	17	2.238790375	2.642078418	1.627179582	1.495473504	1.312648343
3n1s	18	0.790572684	-0.111003757	-0.405678137	-0.833708457	-0.619250631
3n1s	19	-1.569550772	-0.111306704	-0.040532868	-0.077439704	-0.059489405
3n1s	20	-1.377416784	-0.642679921	-0.639269792	-0.678853296	-0.670089414
3n1s	21	2.930223111	1.868361500	1.936255800	1.320442057	1.817600931
3n1s	22	1.182929918	0.447684829	-0.328826103	-1.221771385	-1.127545710
3n1s	23	-0.106653111	-1.656521511	-0.842999493	0.266928251	0.538514962
3n1s	24	0.624957039	1.514918920	1.890842485	1.436943813	1.088108352
3n1s	25	-1.712894220	-0.242065354	0.490864510	0.601680876	0.607510633
3n1s	26	-0.335728178	-0.017615084	-1.128332102	-0.082520253	-0.758431008
3n1s	27	-0.825684190	-0.188618331	0.373564970	0.074290514	0.636247144
3n1s	28	-0.710284145	-0.230630555	-0.066171615	-0.033585679	0.155549976
3n1s	29	0.536137211	0.876131162	0.635410438	0.874135574	1.117955538
3n1s	30	-0.525498246	-0.709532876	0.645773410	0.604327381	0.289571942
3n1s	31	0.341666597	0.471768178	0.457492245	1.212154813	1.420615635
3n1s	32	-0.752955090	-0.990047945	-0.624801390	0.027049121	0.550422398
3n1s	33	-0.351375810	-1.090241849	-0.620262962	-0.056059856	-0.174495889
3n1s	34	-0.131054100	-0.208440922	-0.264434007	0.008721192	-0.416099466
3n1s	35	-1.446230307	0.015717312	0.232036568	-0.415647006	-0.850067047
3n1s	36	-0.504732069	0.231858241	0.005029045	-0.252425675	0.257335731
3n1s	37	1.909564535	1.857531132	1.575829510	2.220866843	1.991656297
3n1s	38	0.900318253	0.821216648	-0.080609027	0.266169241	0.436739289
3n1s	39	-0.344936177	-1.466419580	-0.799409335	0.245508933	0.097968518
3n1s	40	2.913812714	-0.032245846	-0.189763207	-0.798980041	-0.729967795
3n1s	41	0.915522759	1.134160761	1.223579290	-0.252335238	-0.675000409
3n1s	42	-0.326450315	-1.190483585	-1.143469333	-0.978933571	-0.677365233
3n1s	43	2.784105765	2.006824668	0.797685495	0.817227685	0.199230709
3n1s	44	-0.963134715	-2.416344368	-0.662276158	-0.064883228	0.478876103
3n1s	45	-2.234930322	-0.471993761	0.297517353	1.091403714	1.450651950
3n1s	46	-0.509132639	-0.969527897	-0.326365962	-0.504368826	0.040030766
3n1s	47	3.521302691	1.785098673	1.079024020	1.255749391	0.625645016
3n1s	48	-0.996157586	-1.948945624	-1.749979035	-0.747871567	-0.878966315
3n1s	49	1.586954970	0.146550364	0.855984467	0.393123256	0.388364849
3n1s	50	1.278842781	0.526444136	0.278634892	-0.111186174	0.401899685
