# pdbid	traj	first100	first200	first300	first400	first500	last100	last200	last300	last400	last500
3hwo	1	40.419406040	38.018193907	34.110211621	32.532815378	31.029653768	27.676492883	27.876948434	27.355396098	26.927421493	26.921673357
3hwo	2	29.078328576	14.510609692	9.707883140	7.263275342	5.773209549	0.161084583	0.052126282	-0.020381694	0.046265002	0.032579737
3hwo	3	112.301438579	62.764962990	46.738502028	38.595114062	33.941978621	1.715468240	1.487857870	1.418954636	1.437814838	1.461897212
3hwo	4	105.402800072	75.183476465	54.493878555	44.191736986	37.723576759	0.938404477	1.113834966	1.110815774	1.054297281	1.171936547
3hwo	5	188.925542665	135.766697271	91.900795707	69.913906885	56.643528001	-1.083068641	-1.076247909	-1.097869027	-1.147588392	-1.281318094
3hwo	6	8.750886192	4.188548405	2.891290189	2.104202402	1.595959618	-0.251126812	-0.113609228	0.138932589	0.139948554	0.034029858
3hwo	7	78.946069022	38.950776743	25.834857343	19.190790033	15.067719421	-0.571875320	-0.369193746	-0.454774291	-0.397313047	-0.487374805
3hwo	8	51.032453591	41.896991716	33.243479846	26.694022544	22.851194190	7.092019603	7.394966911	7.176834143	7.241366989	7.200850825
3hwo	9	24.970879701	14.194915743	10.610551824	8.738444033	8.120234840	5.148788538	4.479301736	4.300466098	4.222133409	4.135954457
3hwo	10	47.150180289	23.172207823	15.397065762	11.563700557	9.297548917	-0.285666346	-0.242434604	-0.225014542	-0.177374877	-0.186158203
3hwo	11	25.709184858	12.932862382	8.711524930	6.492154093	5.166767575	-0.164073927	-0.225534058	0.158208442	0.487968128	0.594484148
3hwo	12	8.825329265	4.551368261	3.217885905	2.465629694	2.000109269	-0.048791997	0.120374360	0.132399468	0.117214736	0.121526070
3hwo	13	181.857900249	99.605168240	70.295810144	55.790842859	47.027416527	12.410087331	11.391232038	11.629740980	11.618352443	11.682789610
3hwo	14	110.322840612	67.814029371	52.107112489	43.702297642	39.284831653	23.695689075	22.600709728	20.811431711	21.305978999	20.848563590
3hwo	15	44.163456887	22.163191489	14.735228903	11.044776614	8.844019891	0.173348864	0.089563331	-0.028708635	-0.043178552	0.024910772
3hwo	16	69.810744689	45.933360528	30.649772877	23.000540688	18.353016237	-0.420724385	-0.314045180	-0.217542670	-0.116418745	-0.079424958
3hwo	17	111.459338474	57.231150571	38.923624951	29.847652666	24.439734352	8.142568916	5.909031975	5.882016070	6.428422041	6.640130637
3hwo	18	126.269061923	66.134479424	45.352504842	34.910298334	28.793577761	-1.631227208	-1.703153372	-1.390331778	-1.385866804	-1.352058588
3hwo	19	31.542868700	26.875015266	26.721535297	25.555496436	25.367890157	7.238987287	7.239760905	7.410513679	7.499629517	7.455476999
3hwo	20	6.827721330	3.400941983	2.385319484	1.770696926	1.401036377	0.233099347	0.170972011	0.206489411	0.137195036	0.084159079
3hwo	21	186.623591296	95.922445776	63.999954600	48.004894257	38.411238249	0.067599717	0.014389839	-0.174916178	-0.166453410	-0.136923616
