# pdbid	traj	d1	first100	first200	first300	first400	first500	last100	last200	last300	last400	last500
1duv	1	d1	0.010000000	0.010000000	0.010000000	0.010997375	0.012171566	0.792068966	0.791034483	0.790400000	0.789625047	0.790443911
1duv	2	d1	0.010000000	0.010000000	0.011700000	0.021608549	0.034481104	0.987361319	0.988680660	0.989120000	0.989332583	0.989466107
1duv	3	d1	0.010000000	0.010000000	0.010000000	0.012722160	0.018212358	0.989970015	0.989985007	0.989990000	0.989220097	0.986274745
1duv	4	d1	0.010000000	0.010000000	0.010000000	0.013359580	0.017126575	0.990000000	0.990000000	0.990000000	0.989917510	0.989862028
1duv	5	d1	0.010000000	0.010000000	0.010000000	0.010000000	0.015074985	0.910000000	0.910000000	0.910000000	0.910000000	0.910000000
1duv	6	d1	0.010000000	0.010000000	0.010000000	0.010000000	0.010905819	0.989490255	0.989625187	0.989300000	0.989475066	0.987342531
1duv	7	d1	0.010000000	0.010000000	0.013010000	0.029535058	0.041631674	0.990000000	0.990000000	0.989990000	0.989992501	0.989994001
1duv	8	d1	0.010000000	0.010000000	0.010000000	0.010000000	0.013497301	0.989910045	0.988575712	0.988310000	0.988215223	0.988350330
1duv	9	d1	0.010000000	0.010000000	0.010000000	0.017731534	0.032375525	0.989640180	0.989820090	0.989010000	0.989257593	0.988128374
1duv	10	d1	0.010000000	0.010000000	0.010250000	0.021188601	0.034913017	0.990000000	0.988905547	0.988630000	0.988650169	0.988512298
1duv	11	d1	0.010000000	0.010000000	0.010120000	0.013592051	0.024931014	0.988560720	0.989280360	0.989510000	0.989280090	0.989418116
1duv	12	d1	0.010000000	0.010000000	0.010000000	0.011349831	0.024721056	0.989850075	0.988440780	0.988940000	0.989205099	0.988458308
1duv	13	d1	0.010000000	0.010000000	0.010000000	0.014221972	0.019028194	0.990000000	0.990000000	0.989790000	0.989842520	0.989874025
1duv	14	d1	0.010000000	0.010000000	0.010000000	0.010000000	0.010659868	0.988770615	0.989370315	0.987880000	0.988275216	0.986736653
1duv	15	d1	0.010000000	0.010000000	0.010000000	0.012009749	0.023983203	0.990000000	0.990000000	0.987730000	0.988297713	0.988554289
1duv	16	d1	0.010000000	0.010000000	0.010470000	0.012722160	0.020809838	0.989070465	0.989535232	0.989690000	0.989767529	0.989586083
1duv	17	d1	0.010000000	0.010000000	0.010000000	0.010000000	0.012069586	0.910000000	0.910000000	0.910000000	0.910000000	0.910000000
1duv	18	d1	0.010000000	0.010000000	0.010300000	0.023018373	0.036418716	0.890000000	0.890000000	0.890000000	0.890000000	0.890000000
1duv	19	d1	0.010000000	0.010000000	0.010000000	0.010000000	0.010359928	0.990000000	0.989115442	0.989410000	0.989557555	0.989004199
1duv	20	d1	0.010000000	0.010000000	0.010580000	0.019996250	0.034001200	0.990000000	0.989970015	0.989980000	0.989985002	0.989982004
1duv	21	d1	0.010000000	0.010000000	0.014170000	0.024818148	0.037576485	0.989280360	0.984887556	0.985520000	0.986587927	0.987270546
1duv	22	d1	0.010000000	0.010000000	0.010000000	0.013772028	0.020953809	0.985892054	0.987946027	0.988630000	0.988897638	0.988812238
1duv	23	d1	0.010000000	0.010000000	0.010000000	0.010000000	0.017564487	0.989940030	0.989310345	0.988880000	0.989160105	0.989328134
1duv	24	d1	0.010000000	0.010000000	0.010000000	0.010000000	0.010659868	0.910000000	0.910000000	0.910000000	0.910000000	0.910000000
1duv	25	d1	0.010000000	0.010000000	0.010000000	0.014559430	0.028650270	0.814287856	0.802878561	0.796940000	0.794521935	0.801553689
1duv	26	d1	0.010000000	0.010000000	0.010000000	0.010000000	0.012945411	0.982413793	0.985352324	0.986900000	0.986700412	0.987360528
1duv	27	d1	0.010000000	0.010000000	0.010000000	0.011147357	0.015866827	0.989970015	0.989265367	0.989400000	0.987967754	0.988374325
1duv	28	d1	0.010000000	0.010000000	0.010000000	0.011372328	0.016238752	0.787811094	0.781034483	0.782800000	0.782110986	0.781445711
