1	0.40148
2	0.43842
3	0.37931
4	0.42611
5	0.46552
6	0.45320
7	0.41626
8	0.45813
9	0.39655
10	0.39409
11	0.37931
12	0.34483
13	0.42611
14	0.42365
15	0.44828
16	0.40148
17	0.43596
18	0.36207
19	0.39163
20	0.37192
21	0.42857
22	0.40887
23	0.40394
24	0.40148
25	0.44335
26	0.43350
27	0.45320
28	0.44828
29	0.47783
30	0.47783
31	0.49507
32	0.45074
33	0.45320
34	0.39655
35	0.46552
36	0.46059
37	0.44335
38	0.38424
39	0.48522
40	0.42118
41	0.40148
42	0.41872
43	0.40640
44	0.34483
45	0.39901
46	0.33498
47	0.36700
48	0.34236
49	0.38424
50	0.35714
51	0.43596
52	0.41133
53	0.41379
54	0.43842
55	0.46059
56	0.38424
57	0.39901
58	0.37685
59	0.41872
60	0.37192
61	0.42857
62	0.36207
63	0.41379
64	0.38916
65	0.38177
66	0.39901
67	0.46798
68	0.44089
69	0.42611
70	0.47783
71	0.37438
72	0.40394
73	0.38670
74	0.40640
75	0.40394
76	0.40887
77	0.38670
78	0.41626
79	0.41133
80	0.40394
81	0.43350
82	0.41626
83	0.42857
84	0.45074
85	0.50493
86	0.48522
87	0.45074
88	0.48522
89	0.49507
90	0.50493
91	0.45813
92	0.43842
93	0.48276
94	0.47783
95	0.42365
96	0.50000
97	0.49015
98	0.46059
99	0.45320
100	0.50246
101	0.50000
102	0.39901
103	0.52709
104	0.46059
105	0.47291
106	0.46305
107	0.47044
108	0.46552
109	0.50000
110	0.47044
111	0.45074
112	0.47291
113	0.50493
114	0.50246
115	0.51970
116	0.47783
117	0.52217
118	0.50246
119	0.44335
120	0.51232
121	0.40887
122	0.45813
123	0.50985
124	0.50246
125	0.44581
126	0.46059
127	0.41626
128	0.43103
129	0.44335
130	0.43842
131	0.49507
132	0.50739
133	0.49507
134	0.49015
135	0.48768
136	0.48276
137	0.47044
138	0.49015
139	0.50493
140	0.45813
141	0.47783
142	0.48522
143	0.48768
144	0.38670
145	0.40394
146	0.47291
147	0.42857
148	0.51478
149	0.49261
150	0.50000
151	0.47537
152	0.51724
153	0.50246
154	0.49507
155	0.48276
156	0.46552
157	0.44089
158	0.51232
159	0.41872
160	0.41379
161	0.45320
162	0.43842
163	0.43842
164	0.44335
165	0.47044
166	0.46798
167	0.45074
168	0.41872
169	0.45813
170	0.44089
171	0.44581
172	0.45567
173	0.51232
174	0.49507
175	0.50000
176	0.45567
177	0.50493
178	0.49507
179	0.46552
180	0.49261
181	0.47291
182	0.45074
183	0.49015
184	0.49754
185	0.53448
186	0.49261
187	0.46552
188	0.46059
189	0.46059
190	0.46798
191	0.51478
192	0.50000
193	0.51478
194	0.50493
195	0.51232
196	0.46059
197	0.46552
198	0.51724
199	0.48768
200	0.48768
201	0.46059
202	0.52956
203	0.44335
204	0.43842
205	0.47291
206	0.45567
207	0.45813
208	0.39409
209	0.44581
210	0.45074
211	0.46552
212	0.50739
213	0.45567
214	0.47537
215	0.48276
216	0.43103
217	0.47783
218	0.47291
219	0.49507
220	0.51478
221	0.45074
222	0.43842
223	0.49507
224	0.49261
225	0.46552
226	0.43596
227	0.44335
228	0.46059
229	0.43350
230	0.45567
231	0.42365
232	0.47537
233	0.43842
234	0.47291
235	0.49261
236	0.49261
237	0.50493
238	0.42118
239	0.50000
240	0.48768
241	0.48522
242	0.40887
243	0.45074
244	0.43596
245	0.40148
246	0.40887
247	0.46305
248	0.44581
249	0.50985
250	0.50493
251	0.49754
252	0.49261
253	0.46305
254	0.46305
255	0.44581
256	0.47783
257	0.44335
258	0.48030
259	0.44335
260	0.48276
261	0.37438
262	0.47783
263	0.43103
264	0.44828
265	0.44828
266	0.43350
267	0.44335
268	0.45320
269	0.46305
270	0.43350
271	0.51970
272	0.50000
273	0.50246
274	0.49261
275	0.49507
276	0.47044
277	0.44335
278	0.48030
279	0.45813
280	0.52463
281	0.46552
282	0.51478
283	0.46798
284	0.46552
285	0.47291
286	0.40148
287	0.45567
288	0.45813
289	0.40148
290	0.48030
291	0.46059
292	0.50493
293	0.43596
294	0.44089
295	0.46798
296	0.45320
297	0.43103
298	0.47291
299	0.45813
300	0.45813
301	0.50739
302	0.46059
303	0.44828
304	0.47044
305	0.47291
306	0.45320
307	0.37931
308	0.42857
309	0.42857
310	0.40394
311	0.39655
312	0.42857
313	0.45320
314	0.47044
315	0.45567
316	0.42857
317	0.40394
318	0.47783
319	0.46552
320	0.48522
321	0.49754
322	0.46798
323	0.47783
324	0.46305
325	0.49507
326	0.41133
327	0.47291
328	0.47291
329	0.51232
330	0.45074
331	0.46552
332	0.48522
333	0.51724
334	0.50493
335	0.48030
336	0.47291
337	0.50739
338	0.47044
339	0.49754
340	0.51232
341	0.52463
342	0.50000
343	0.49015
344	0.46305
345	0.47783
346	0.44089
347	0.47044
348	0.51232
349	0.46798
350	0.46798
351	0.46059
352	0.51970
353	0.49507
354	0.48522
355	0.52463
356	0.45567
357	0.47537
358	0.49261
359	0.48276
360	0.50246
361	0.51724
362	0.43350
363	0.45813
364	0.47044
365	0.46305
366	0.45813
367	0.46059
368	0.44335
369	0.46305
370	0.47537
371	0.51970
372	0.47291
373	0.52217
374	0.48522
375	0.47537
376	0.45074
377	0.48768
378	0.50246
379	0.46305
380	0.46552
381	0.44581
382	0.50246
383	0.44089
384	0.44581
385	0.48030
386	0.44089
387	0.42365
388	0.42365
389	0.43842
390	0.43103
391	0.41379
392	0.43103
393	0.43350
394	0.44089
395	0.49507
396	0.44581
397	0.43350
398	0.40394
399	0.41379
400	0.53941
401	0.45813
402	0.53202
403	0.47537
404	0.47783
405	0.46305
406	0.44335
407	0.47044
408	0.45074
409	0.43596
410	0.45567
411	0.46552
412	0.43842
413	0.45813
414	0.50000
415	0.51232
416	0.48276
417	0.44581
418	0.43103
419	0.48276
420	0.45320
421	0.46059
422	0.40394
423	0.43596
424	0.43350
425	0.43842
426	0.50739
427	0.44089
428	0.47537
429	0.52709
430	0.46552
431	0.43350
432	0.43103
433	0.40887
434	0.49507
435	0.50739
436	0.47783
437	0.50985
438	0.42857
439	0.43842
440	0.43350
441	0.45813
442	0.46305
443	0.45320
444	0.46798
445	0.46059
446	0.45320
447	0.42365
448	0.47291
449	0.48522
450	0.47537
451	0.44828
452	0.41379
453	0.48030
454	0.51970
455	0.49754
456	0.54680
457	0.51478
458	0.45567
459	0.47537
460	0.47537
461	0.49754
462	0.49507
463	0.50000
464	0.50985
465	0.45074
466	0.49507
467	0.48276
468	0.51478
469	0.47537
470	0.43842
471	0.49754
472	0.52709
473	0.50493
474	0.50000
475	0.50246
476	0.49507
477	0.53695
478	0.50739
479	0.47537
480	0.48768
481	0.52463
482	0.52956
483	0.50493
484	0.48030
485	0.49754
486	0.44581
487	0.45813
488	0.41379
489	0.45074
490	0.48276
491	0.46059
492	0.44581
493	0.45567
494	0.44828
495	0.43842
496	0.50000
497	0.46059
498	0.45567
499	0.47291
500	0.51970
501	0.50246
502	0.46552
503	0.47291
504	0.47783
505	0.43350
506	0.44828
507	0.48276
508	0.46059
509	0.52956
510	0.46552
511	0.47291
512	0.45320
513	0.41872
514	0.43350
515	0.44828
516	0.44089
517	0.44828
518	0.44089
519	0.47537
520	0.47537
521	0.50246
522	0.49507
523	0.50985
524	0.50493
525	0.53448
526	0.49507
527	0.47291
528	0.49754
529	0.48276
530	0.50246
531	0.50000
532	0.47291
533	0.50493
534	0.49507
535	0.49261
536	0.45074
537	0.50000
538	0.50000
539	0.49015
540	0.50739
541	0.46305
542	0.45320
543	0.47291
544	0.47044
545	0.47044
546	0.41872
547	0.42118
548	0.46059
549	0.50739
550	0.48522
551	0.41133
552	0.44581
553	0.46059
554	0.44335
555	0.53448
556	0.49754
557	0.44089
558	0.48276
559	0.47291
560	0.47291
561	0.45813
562	0.52463
563	0.49507
564	0.48276
565	0.49015
566	0.48768
567	0.50000
568	0.43596
569	0.46552
570	0.48276
571	0.48522
572	0.48522
573	0.40148
574	0.42611
575	0.45320
576	0.45320
577	0.45813
578	0.41133
579	0.41133
580	0.45813
581	0.45813
582	0.43842
583	0.49261
584	0.42857
585	0.47537
586	0.46798
587	0.49754
588	0.44828
589	0.51724
590	0.47044
591	0.51232
592	0.44581
593	0.45074
594	0.46552
595	0.51232
596	0.47537
597	0.48276
598	0.49754
599	0.44581
600	0.48522
601	0.50246
602	0.48276
603	0.44828
604	0.43350
605	0.46552
606	0.49507
607	0.47291
608	0.49261
609	0.47291
610	0.45074
611	0.50246
612	0.43350
613	0.47537
614	0.48768
615	0.47537
616	0.48522
617	0.45320
618	0.47783
619	0.43596
620	0.39655
621	0.47537
622	0.43596
623	0.50493
624	0.47291
625	0.47537
626	0.47537
627	0.46305
628	0.41626
629	0.46798
630	0.44089
631	0.40640
632	0.42857
633	0.49015
634	0.51478
635	0.46552
636	0.47537
637	0.48276
638	0.50739
639	0.45813
640	0.42611
641	0.46798
642	0.46059
643	0.50000
644	0.46305
645	0.42118
646	0.45320
647	0.44335
648	0.43596
649	0.47291
650	0.48522
651	0.48030
652	0.47783
653	0.45813
654	0.45567
655	0.45567
656	0.41626
657	0.42611
658	0.50000
659	0.44581
660	0.40394
661	0.48768
662	0.48276
663	0.45567
664	0.44581
665	0.42118
666	0.40887
667	0.44335
668	0.38424
669	0.37685
670	0.39901
671	0.38177
672	0.40640
673	0.41379
674	0.42365
675	0.37931
676	0.42365
677	0.43103
678	0.42857
679	0.42118
680	0.42611
681	0.43350
682	0.40887
683	0.41379
684	0.47537
685	0.47044
686	0.47783
687	0.48276
688	0.44089
689	0.44828
690	0.50246
691	0.45074
692	0.45074
693	0.46552
694	0.43596
695	0.42365
696	0.50000
697	0.48276
698	0.51478
699	0.47783
700	0.45813
701	0.49754
702	0.51232
703	0.54433
704	0.48276
705	0.45320
706	0.48276
707	0.44335
708	0.49754
709	0.53941
710	0.50985
711	0.43103
712	0.44581
713	0.44828
714	0.46552
715	0.48030
716	0.51724
717	0.50739
718	0.50985
719	0.48768
720	0.46798
721	0.47537
722	0.48768
723	0.50985
724	0.52956
725	0.50000
726	0.52709
727	0.50493
728	0.49015
729	0.50246
730	0.46798
731	0.53448
732	0.57635
733	0.53941
734	0.53448
735	0.50246
736	0.57635
737	0.56897
738	0.50493
739	0.55419
740	0.51232
741	0.50985
742	0.46059
743	0.51970
744	0.50985
745	0.49507
746	0.52463
747	0.47783
748	0.51724
749	0.48768
750	0.48276
751	0.51724
752	0.52217
753	0.51724
754	0.47783
755	0.53941
756	0.49261
757	0.49507
758	0.50739
759	0.50739
760	0.50739
761	0.46798
762	0.50000
763	0.49261
764	0.45320
765	0.48768
766	0.52217
767	0.52463
768	0.52709
769	0.52709
770	0.50000
771	0.57635
772	0.49507
773	0.48030
774	0.47291
775	0.47783
776	0.47291
777	0.47783
778	0.53202
779	0.50493
780	0.44581
781	0.40394
782	0.45567
783	0.49261
784	0.50739
785	0.52709
786	0.53448
787	0.51232
788	0.47783
789	0.50493
790	0.45074
791	0.48768
792	0.53202
793	0.51724
794	0.48768
795	0.51232
796	0.47537
797	0.48030
798	0.45074
799	0.45813
800	0.45813
801	0.49754
802	0.46552
803	0.48276
804	0.45074
805	0.51724
806	0.47291
807	0.51232
808	0.54187
809	0.51478
810	0.44581
811	0.48768
812	0.52709
813	0.47291
814	0.52463
815	0.50985
816	0.50739
817	0.54187
818	0.49754
819	0.49754
820	0.49754
821	0.50246
822	0.48768
823	0.49261
824	0.47044
825	0.51970
826	0.53202
827	0.49261
828	0.48276
829	0.49754
830	0.45074
831	0.45074
832	0.39655
833	0.47537
834	0.47291
835	0.44335
836	0.47291
837	0.45074
838	0.43350
839	0.48768
840	0.52217
841	0.44828
842	0.39409
843	0.40148
844	0.41872
845	0.44581
846	0.48276
847	0.43842
848	0.49507
849	0.49754
850	0.53202
851	0.48030
852	0.51724
853	0.49507
854	0.53941
855	0.54187
856	0.53941
857	0.51232
858	0.53202
859	0.51970
860	0.51724
861	0.50000
862	0.51724
863	0.52709
864	0.51724
865	0.46059
866	0.50246
867	0.50246
868	0.45813
869	0.55419
870	0.52956
871	0.48276
872	0.46059
873	0.55172
874	0.49015
875	0.44335
876	0.51724
877	0.52956
878	0.51478
879	0.48522
880	0.52217
881	0.54680
882	0.50985
883	0.46059
884	0.47537
885	0.48768
886	0.54187
887	0.53448
888	0.56158
889	0.54187
890	0.47783
891	0.50739
892	0.48276
893	0.50493
894	0.50246
895	0.56404
896	0.52217
897	0.55911
898	0.48030
899	0.53202
900	0.47783
901	0.57143
902	0.50985
903	0.53941
904	0.49754
905	0.50985
906	0.45813
907	0.46552
908	0.48030
909	0.45074
910	0.40394
911	0.40394
912	0.40394
913	0.44335
914	0.46552
915	0.45320
916	0.47783
917	0.50493
918	0.45567
919	0.43842
920	0.48522
921	0.52217
922	0.53941
923	0.50739
924	0.54187
925	0.54187
926	0.46305
927	0.49507
928	0.48522
929	0.53695
930	0.56404
931	0.51724
932	0.48522
933	0.52709
934	0.56650
935	0.55172
936	0.55665
937	0.49261
938	0.51970
939	0.51232
940	0.54680
941	0.54680
942	0.49015
943	0.44581
944	0.50985
945	0.41626
946	0.44828
947	0.41872
948	0.45320
949	0.51478
950	0.50246
951	0.50985
952	0.51232
953	0.50246
954	0.43350
955	0.47537
956	0.47291
957	0.46552
958	0.47783
959	0.47044
960	0.46552
961	0.43350
962	0.46552
963	0.48768
964	0.46552
965	0.50000
966	0.47291
967	0.48522
968	0.52956
969	0.43350
970	0.54187
971	0.52709
972	0.49754
973	0.46305
974	0.51724
975	0.48276
976	0.47783
977	0.47783
978	0.50985
979	0.44581
980	0.53695
981	0.48768
982	0.49754
983	0.44335
984	0.42118
985	0.50246
986	0.41379
987	0.45074
988	0.42118
989	0.44581
990	0.45813
991	0.47537
992	0.51478
993	0.54680
994	0.48522
995	0.49261
996	0.49261
997	0.50985
998	0.45567
999	0.45074
1000	0.47291
1001	0.47291
1002	0.49507
1003	0.49507
1004	0.45320
1005	0.45813
1006	0.49261
1007	0.39163
1008	0.37685
1009	0.41626
1010	0.38670
1011	0.41626
1012	0.42611
1013	0.41379
1014	0.44335
1015	0.45567
1016	0.38916
1017	0.39655
1018	0.43596
1019	0.42118
1020	0.44828
1021	0.45074
1022	0.41872
1023	0.39655
1024	0.40887
1025	0.43350
1026	0.49754
1027	0.49754
1028	0.46798
1029	0.43596
1030	0.47537
1031	0.47044
1032	0.50246
1033	0.51232
1034	0.51724
1035	0.46305
1036	0.44828
1037	0.51478
1038	0.45320
1039	0.46552
1040	0.46305
1041	0.53202
1042	0.49754
1043	0.53695
1044	0.48030
1045	0.49015
1046	0.40394
1047	0.39901
1048	0.43350
1049	0.46305
1050	0.46059
1051	0.43842
1052	0.37931
1053	0.41626
1054	0.44089
1055	0.47044
1056	0.43842
1057	0.44581
1058	0.44828
1059	0.41379
1060	0.37192
1061	0.45320
1062	0.42118
1063	0.41872
1064	0.41379
1065	0.38670
1066	0.39409
1067	0.41626
1068	0.43596
1069	0.41379
1070	0.42118
1071	0.39163
1072	0.42611
1073	0.43103
1074	0.42365
1075	0.38424
1076	0.40640
1077	0.41872
1078	0.44089
1079	0.37931
1080	0.37438
1081	0.37685
1082	0.39901
1083	0.41133
1084	0.38424
1085	0.31527
