0.075000000	0.35957	1.11564	-11.56386
0.150000000	0.30413	0.94362	5.63752
0.225000000	0.32085	0.99550	0.44980
0.300000000	0.31794	0.98647	1.35269
0.375000000	0.31322	0.97183	2.81716
0.450000000	0.30722	0.95321	4.67879
0.525000000	0.26577	0.82461	17.53949
0.600000000	0.33376	1.03556	-3.55579
0.675000000	0.28013	0.86916	13.08401
0.750000000	0.29940	0.92895	7.10510
0.825000000	0.28413	0.88157	11.84292
0.900000000	0.24050	0.74620	25.38001
0.975000000	0.26632	0.82631	17.36884
1.050000000	0.27377	0.84943	15.05732
1.125000000	0.24705	0.76652	23.34774
1.200000000	0.29086	0.90245	9.75481
1.275000000	0.35212	1.09252	-9.25235
1.350000000	0.30158	0.93571	6.42871
1.425000000	0.36012	1.11735	-11.73451
1.500000000	0.28813	0.89398	10.60184
1.575000000	0.36757	1.14046	-14.04602
1.650000000	0.35066	1.08799	-8.79935
1.725000000	0.26959	0.83646	16.35425
1.800000000	0.32594	1.01129	-1.12947
1.875000000	0.40993	1.27189	-27.18907
1.950000000	0.38011	1.17937	-17.93681
2.025000000	0.31794	0.98647	1.35269
2.100000000	0.30304	0.94024	5.97571
2.175000000	0.38211	1.18557	-18.55735
2.250000000	0.33921	1.05247	-5.24676
2.325000000	0.32830	1.01862	-1.86171
2.400000000	0.29031	0.90075	9.92545
2.475000000	0.34321	1.06488	-6.48784
2.550000000	0.33503	1.03950	-3.94983
2.625000000	0.35557	1.10323	-10.32278
2.700000000	0.32103	0.99606	0.39395
2.775000000	0.29231	0.90695	9.30491
2.850000000	0.31522	0.97803	2.19662
2.925000000	0.26595	0.82516	17.48364
3.000000000	0.28867	0.89566	10.43430
3.075000000	0.28249	0.87648	12.35177
3.150000000	0.29431	0.91316	8.68437
3.225000000	0.32321	1.00282	-0.28244
3.300000000	0.29340	0.91033	8.96672
3.375000000	0.26777	0.83081	16.91895
3.450000000	0.26504	0.82234	17.76598
3.525000000	0.36412	1.12976	-12.97559
3.600000000	0.28704	0.89060	10.94004
3.675000000	0.29467	0.91427	8.57268
3.750000000	0.26468	0.82122	17.87768
3.825000000	0.35921	1.11452	-11.45216
3.900000000	0.31031	0.96280	3.72005
3.975000000	0.27177	0.84322	15.67786
4.050000000	0.27122	0.84151	15.84851
4.125000000	0.39647	1.23013	-23.01283
4.200000000	0.30867	0.95771	4.22889
4.275000000	0.39393	1.22225	-22.22474
4.350000000	0.32994	1.02371	-2.37055
4.425000000	0.35739	1.10887	-10.88747
4.500000000	0.29776	0.92386	7.61394
4.575000000	0.28486	0.88384	11.61643
4.650000000	0.30903	0.95883	4.11720
4.725000000	0.35848	1.11226	-11.22567
4.800000000	0.35630	1.10549	-10.54928
4.875000000	0.29667	0.92048	7.95214
4.950000000	0.34139	1.05923	-5.92315
5.025000000	0.28468	0.88328	11.67228
5.100000000	0.34685	1.07617	-7.61722
5.175000000	0.26922	0.83531	16.46905
5.250000000	0.34466	1.06938	-6.93773
5.325000000	0.32685	1.01412	-1.41182
5.400000000	0.36284	1.12578	-12.57844
5.475000000	0.35612	1.10493	-10.49343
5.550000000	0.31249	0.96956	3.04366
5.625000000	0.29704	0.92163	7.83734
5.700000000	0.33539	1.04062	-4.06153
5.775000000	0.30285	0.93965	6.03467
5.850000000	0.28377	0.88045	11.95462
5.925000000	0.29013	0.90019	9.98130
6.000000000	0.35466	1.10040	-10.04043
6.075000000	0.28631	0.88833	11.16654
6.150000000	0.27813	0.86295	13.70455
6.225000000	0.22705	0.70447	29.55315
6.300000000	0.24850	0.77102	22.89785
6.375000000	0.36539	1.13370	-13.36963
6.450000000	0.32067	0.99494	0.50565
6.525000000	0.31831	0.98762	1.23789
6.600000000	0.28395	0.88101	11.89877
6.675000000	0.25941	0.80487	19.51280
6.750000000	0.30267	0.93909	6.09051
6.825000000	0.30340	0.94136	5.86402
6.900000000	0.26977	0.83702	16.29840
6.975000000	0.29558	0.91710	8.29033
7.050000000	0.35194	1.09196	-9.19650
7.125000000	0.29776	0.92386	7.61394
7.200000000	0.27704	0.85957	14.04274
7.275000000	0.37193	1.15399	-15.39880
7.350000000	0.30813	0.95604	4.39644
7.425000000	0.35721	1.10832	-10.83162
7.500000000	0.35412	1.09873	-9.87289
7.575000000	0.39938	1.23916	-23.91572
